run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_initial_point_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
617d02e1,4,3,1,75.0,False,True,"[1, 1, 1]",,2.9999999922672624,2.9999999922672624,,,1.4999999974913265,1.4999999974913258,1.4999999974913265,1.4999999974913265,"[1.4999999974913265, 1.4805402195986592, 1.498867472813417, 1.4954568165794198, 1.4886564707013012, 1.4917236231221573, 1.4977499953475275, 1.4999706937362096, 1.4975365514067391, 1.4947100775501885, 1.4948974601588736, 1.4974035444360048, 1.4996198896614947, 1.4998080492446082, 1.4983841893463739, 1.497172900320793, 1.497396161517177, 1.498686531507614, 1.4998075381990261, 1.4998957694066188, 1.4991502398157766, 1.498492926169675, 1.4985894958666144, 1.499281429823754, 1.4998920269203482, 1.4999298691454075, 1.4995119462925461, 1.4991635160304912, 1.499248855749888, 1.4996484592457784, 1.4999580179634793, 1.4999251452084836, 1.4996729436654377, 1.499520251895346, 1.4996288868309984, 1.4998656935841266, 1.4999872140474146, 1.4999075438981608, 1.4997634728409521, 1.4997355036075621, 1.4998484038262585, 1.4999696909540772, 1.4999783625996301, 1.49989585526872, 1.4998405985617729, 1.4998802172087196, 1.4999625250796287, 1.4999937006600372, 1.4999533911101202, 1.4999079246058136, 1.4999189579991015, 1.4999698356104267, 1.499997272631773, 1.4999759451866121, 1.499944866745565, 1.499949179823706, 1.499981542383013, 1.4999990304670279, 1.49998423670102, 1.4999648169076938, 1.499970250724003, 1.4999916319581428, 1.4999993907646507, 1.4999870920695049, 1.499977037298385, 1.499984710324326, 1.4999978249255042, 1.4999981252849945, 1.4999886686523909, 1.4999860713586952, 1.4999940186017473, 1.4999999226429641, 1.4999962774164637, 1.4999910600624016, 1.4999931642843112, 1.4999987442825364]",75,0.6339814021518706,,6.661338147750939e-16,0.0,1.4999999974913265,,0.6339814021518708,,,,1.646643877029419,1.734060287475586,True,0.09045195579528809,0.003021717071533203,0.0,0.09045195579528809,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000002_f26a0b535d4f_seed42_L1_M1_amplified.npz,1.6541016101837158,2026-08-27 08:37:51,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,2,"[(1, 2), (0, 1), (2, 3)]","[1.0, 1.0, 1.0]"
d0da9064,6,5,1,75.0,False,True,"[1, 1, 1]",,4.999999851788772,4.999999851788772,,,2.4999999395313637,2.4999999395313632,2.4999999395313632,2.4999999395313632,"[2.4999999395313632, 2.479605601961512, 2.498893109165842, 2.496632335298997, 2.4908217805452177, 2.491976272410066, 2.496004646704715, 2.4989205236429854, 2.4999353873994377, 2.4997630034076357, 2.4991647433203763, 2.498651698002737, 2.4985273729720325, 2.4988062108021447, 2.499227481986821, 2.4995651057692156, 2.4998915899252125, 2.500329211474219, 2.500721641274976, 2.5009829992674524, 2.501379474988541, 2.501982579560196, 2.5026748256061637, 2.5037386135135606, 2.505391535589437, 2.5076377490470394, 2.5108250855156062, 2.5151403046602843, 2.520429306810329, 2.526537935635923, 2.5329508861434515, 2.539023399513353, 2.544438301774794, 2.5491588976407398, 2.553363103772919, 2.5564531313957115, 2.556521572389466, 2.553645254042891, 2.5516404064523632, 2.5517886235182905, 2.552287482140002, 2.550850911588862, 2.549020344449213, 2.549657372254484, 2.551884526592188, 2.553351532568536, 2.5537377961756658, 2.554257899687037, 2.5553240016797933, 2.5563999229173553, 2.557083616995507, 2.5571918963391145, 2.5567907668752787, 2.5563225635902262, 2.5559820330380356, 2.555731711053379, 2.5556269129748315, 2.555584143269262, 2.5556057755051396, 2.555783639030948, 2.5560471922990144, 2.556384514873699, 2.5567483832262434, 2.557012110658294, 2.557171381750812, 2.557223016305157, 2.5571811892671814, 2.5571161352841005, 2.5570192776078193, 2.556905826731171, 2.556828100375077, 2.5567975339424414, 2.556834048533673, 2.5569149102274933, 2.556999170566349, 2.557086790605014]",75,0.6677350265842316,,0.057086851073650635,0.05708685107365019,2.557086790605014,,0.6829825829607409,,,,2.344960927963257,2.4827263355255127,True,0.13967537879943848,0.0018982887268066406,0.0,0.13967537879943848,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000004_2a8a9b462e5e_seed42_L1_M1_amplified.npz,2.354029893875122,2026-08-27 08:37:52,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,4,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
f94eb17f,3,2,1,75.0,False,True,"[1, 1, 1]",,1.999999998738248,1.999999998738248,,,0.9999999960990971,0.9999999960990971,0.9999999960990974,0.9999999960990974,"[0.9999999960990974, 0.9874928552023432, 0.9993272640471129, 0.9971582242618844, 0.9929725495863738, 0.9948076039701589, 0.9984388416962832, 0.9999941714324803, 0.9989980810544475, 0.9974186078055406, 0.9970202633896761, 0.9978850495850481, 0.9990794633092072, 0.9997501819064016, 0.9996942608136488, 0.9992924666041336, 0.9990104276030752, 0.9990091181061242, 0.9991786502212565, 0.9993698613850222, 0.9995432066636483, 0.9997293093642853, 0.9998823772969965, 0.9998726858093865, 0.9996797653349231, 0.999493154128818, 0.9995075213853817, 0.999690162010044, 0.9998538770231494, 0.9998992620548076, 0.9998906947035286, 0.9999065300913361, 0.9999185610268942, 0.9998702688093677, 0.9998006379492482, 0.9998037768232048, 0.999888913955754, 0.9999660322730928, 0.9999746573690852, 0.9999520775500054, 0.9999494695193238, 0.999951831659053, 0.9999300292711059, 0.9999112496029519, 0.9999336446803504, 0.9999753444265317, 0.9999906600573947, 0.9999813408086378, 0.999977572723101, 0.9999796889385523, 0.9999705577820134, 0.9999603140748075, 0.9999699614051423, 0.9999896913573771, 0.9999958327308152, 0.9999907230957715, 0.9999898391342477, 0.999990335615631, 0.9999845189986296, 0.999981665687341, 0.9999893527951962, 0.9999969976689767, 0.9999966933944561, 0.9999952675991447, 0.9999961171241041, 0.9999941096149209, 0.9999910249991201, 0.9999932581972188, 0.9999977587876118, 0.9999984974706722, 0.9999977393466443, 0.999998261007545, 0.9999974106494086, 0.9999955904935496, 0.9999965151370728, 0.9999987372763112]",75,0.6666666640660647,,3.3306690738754696e-16,3.3306690738754696e-16,0.9999999960990974,,0.6666666640660649,,,,1.6483230590820312,1.678504228591919,True,0.03595924377441406,0.005765438079833984,0.0,0.03595924377441406,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000001_9f99b1afad88_seed42_L1_M1_amplified.npz,1.658287763595581,2026-08-27 08:37:52,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,True,False,,True,False,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,1,"[(1, 2), (0, 1)]","[1.0, 1.0]"
a2f009ea,4,3,2,75.0,False,True,"[1, 1, 1]",,2.9999999922672624,2.9999999922672624,,,1.4999999974913265,1.4999999974913258,1.4999999974913265,1.4999999974913265,"[1.4999999974913265, 1.4237558108060038, 1.4954771212335058, 1.481538371176553, 1.4555013834766988, 1.468230306132507, 1.4920104130269538, 1.4996641966867315, 1.4891177668225772, 1.4789810073136256, 1.4812509312673225, 1.4912062504752694, 1.4988239926301499, 1.4993790843944805, 1.495442340062987, 1.4922396585278856, 1.4926607418604745, 1.4959517144773729, 1.499832553643022, 1.5026997293561928, 1.5045774212485081, 1.5073224872613804, 1.5150576772878985, 1.5354051042789552, 1.5798584111754739, 1.6570444273284315, 1.759313431466437, 1.8621031717244931, 1.9502412389864723, 2.030444760050147, 2.0993172365168666, 2.129328749586839, 2.115905953564888, 2.0848874056154556, 2.0564219216000534, 2.039488678652916, 2.0325220549541556, 2.0386098803275203, 2.05912397143559, 2.0872036941465204, 2.115889324434306, 2.138473013603943, 2.150846992774602, 2.154169371614747, 2.1505073975821887, 2.1418654344974515, 2.1318092322701023, 2.124328978454244, 2.122276530740267, 2.1265767659434007, 2.135594990108916, 2.1459132131193464, 2.1546549749159136, 2.1605511716559715, 2.1630266042596444, 2.1622122659921, 2.1593366328724986, 2.1557502938280724, 2.1527525110445698, 2.15154860363393, 2.1524097354196905, 2.1549969902271084, 2.158504644299835, 2.161631257557647, 2.1636737286990613, 2.164589174768279, 2.164446533267854, 2.1634984349989845, 2.162129973223102, 2.160926730285058, 2.160532398513873, 2.161011016675732, 2.161962561822332, 2.1630768926060386, 2.164115168707183, 2.164855348749483]",75,0.6339814021518706,,0.664855351258157,0.6648553512581563,2.164855348749483,,0.9149853545010493,,,,3.485414743423462,3.5718166828155518,True,0.09045195579528809,0.0040361881256103516,0.0,0.09045195579528809,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000002_f26a0b535d4f_seed42_L1_M1_amplified.npz,3.4933815002441406,2026-08-27 08:37:53,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,2,"[(1, 2), (0, 1), (2, 3)]","[1.0, 1.0, 1.0]"
741891ba,3,2,2,75.0,False,True,"[1, 1, 1]",,1.999999998738248,1.999999998738248,,,0.9999999960990971,0.9999999960990971,0.9999999960990974,0.9999999960990974,"[0.9999999960990974, 0.9517779151700503, 0.9974134052160845, 0.9892570885314721, 0.9745746048682095, 0.9817445647866254, 0.9945513589724202, 1.0000920587225395, 0.9979427263212219, 0.9937782021577927, 0.992152348362964, 0.9943091244694138, 0.9996384994727534, 1.0081301327261631, 1.0226038822797419, 1.0504337152261713, 1.1010543562418476, 1.1750825382871106, 1.2553704774315024, 1.3265050214948118, 1.3705816145407566, 1.3892768778348974, 1.392804585325448, 1.3788490027215088, 1.3576633898739385, 1.3478150950831727, 1.3550080802558246, 1.3716638540898745, 1.3871856826604474, 1.3972142050279852, 1.4038609177864496, 1.4097582027073636, 1.4162014815104051, 1.4230358056690584, 1.428573791526305, 1.4311033953114698, 1.4305091784141892, 1.4281867312590413, 1.4260953287275955, 1.4264420927274322, 1.4305740773901374, 1.4377351398849763, 1.445375341358916, 1.4506966369224839, 1.452237012077056, 1.4506519235738031, 1.4482867389787468, 1.4477075711045981, 1.4501386321563037, 1.454911139044418, 1.4601435112347294, 1.4639349285625896, 1.465307541763195, 1.4646200320305538, 1.4632968767544952, 1.462845271601028, 1.4638530235489746, 1.465826582988952, 1.4677864917979235, 1.468954993462701, 1.469166620371904, 1.4688314425065974, 1.4684560958324009, 1.468253966942454, 1.4682062871149815, 1.4682391543165791, 1.4683057070070615, 1.4684233682332593, 1.468582687109985, 1.4686835153612625, 1.468673155869758, 1.4686287586007516, 1.4686528732461275, 1.4687714213817722, 1.4689133394661746, 1.4689883230548748]",75,0.6666666640660647,,0.46898832695577775,0.46898832695577775,1.4689883230548748,,0.9793255487032498,,,,2.9536964893341064,2.9883484840393066,True,0.03595924377441406,0.0012955665588378906,0.0,0.03595924377441406,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000001_9f99b1afad88_seed42_L1_M1_amplified.npz,2.9683046340942383,2026-08-27 08:37:54,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,False,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,1,"[(1, 2), (0, 1)]","[1.0, 1.0]"
57f7a835,6,5,2,75.0,False,True,"[1, 1, 1]",,4.999999851788772,4.999999851788772,,,2.4999999395313637,2.4999999395313632,2.4999999395313632,2.4999999395313632,"[2.4999999395313632, 2.426824557258286, 2.4961997295289247, 2.4893537038996385, 2.47243735358289, 2.477336994717972, 2.4929998863324534, 2.5086438481097937, 2.5214616674063386, 2.536942803596199, 2.567305417869318, 2.6253073845409194, 2.7111437292252445, 2.802213582565742, 2.859968764755941, 2.8649075886828297, 2.8374420975441406, 2.822706671850861, 2.837424985475473, 2.8681180599256115, 2.9013399176220047, 2.9335708339752573, 2.966169335977774, 3.0000173858145316, 3.035377935740034, 3.0717851565010017, 3.109410728171635, 3.146218500203146, 3.1795956350174643, 3.2087455040406208, 3.2254173424698274, 3.2192640925800413, 3.195430763505783, 3.1731995400608892, 3.1652658279833634, 3.1718034220837192, 3.188654749498979, 3.2129607664722513, 3.238442253757254, 3.255778799135115, 3.263857766066632, 3.2668888229864135, 3.26231865808304, 3.2507601849078664, 3.2418376035743335, 3.2400513259193193, 3.242519849226331, 3.248962094381263, 3.258470267939606, 3.265327916357091, 3.2681755438764193, 3.2699720459404693, 3.2702306287035334, 3.2687527758052384, 3.2681323122224764, 3.268570206905677, 3.268998980274598, 3.2701625915289956, 3.2717036384216693, 3.2719372232181954, 3.2715030514629326, 3.271754303822087, 3.2721826571019528, 3.2729555594181456, 3.274444064251562, 3.2755514730581985, 3.2758692951245307, 3.275723543072579, 3.2748995747772587, 3.2739903630096876, 3.2737453989279377, 3.2739349472865613, 3.274542482448936, 3.2754157042948053, 3.2759918159604475, 3.2762674808323458]",75,0.6677350265842316,,0.7762675413009825,0.7762675413009821,3.2762674808323458,,0.8750714425300068,,,,4.377897024154663,4.516322374343872,True,0.13967537879943848,0.0012378692626953125,0.0,0.13967537879943848,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000004_2a8a9b462e5e_seed42_L1_M1_amplified.npz,4.385600566864014,2026-08-27 08:37:54,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,4,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
67dfb5ef,4,3,3,75.0,False,True,"[1, 1, 1]",,2.9999999922672624,2.9999999922672624,,,1.4999999974913265,1.4999999974913258,1.4999999974913265,1.4999999974913265,"[1.4999999974913265, 1.3348376346254212, 1.4898844878518045, 1.457813731369862, 1.4051242035919551, 1.4346816497299684, 1.484896537646182, 1.4988292758153794, 1.4773218966762816, 1.4603434664715422, 1.4673709568547104, 1.4870627088282216, 1.5010625309135297, 1.5016620567045151, 1.4956687950988934, 1.492897353411451, 1.495361469863036, 1.5032035370359247, 1.524710426315452, 1.575471879589743, 1.6754359406152524, 1.8401646501801265, 2.0322063989121837, 2.1274234442203337, 2.049885208808608, 1.938343597642298, 1.9057596741428946, 1.954191910734968, 2.0437958175233635, 2.1243255698288754, 2.1568148905969515, 2.134772719321788, 2.0886641408717552, 2.05725595880793, 2.0588469317838065, 2.08872564041465, 2.1276238324776124, 2.1524930149008275, 2.1513418420129837, 2.1322405535553215, 2.1148751781882957, 2.1133776047225346, 2.127293214044112, 2.145754249790652, 2.157865767054874, 2.1591085721525034, 2.1519537621490845, 2.1435380257491636, 2.141037033435242, 2.146619615368842, 2.1561243893158286, 2.1626373094523563, 2.1622202684236695, 2.157011760687005, 2.1525881679817065, 2.1527871058402233, 2.157057147669768, 2.1618591654173622, 2.1640632755750033, 2.163063349783405, 2.160483964151238, 2.1587131940019284, 2.1592910085760995, 2.1618077635306507, 2.164281139712777, 2.164969695858662, 2.163881869761701, 2.162500684720173, 2.162241274227247, 2.1632438645039564, 2.164508131660103, 2.1650227025619864, 2.1646174037964063, 2.16387728474428, 2.1635603566773627, 2.1640055895006634]",75,0.6339814021518706,,0.6640055920093375,0.6640055920093368,2.1640055895006634,,0.9146262001270766,,,,5.520935297012329,5.607262134552002,True,0.09045195579528809,0.004113674163818359,0.0,0.09045195579528809,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000002_f26a0b535d4f_seed42_L1_M1_amplified.npz,5.528783559799194,2026-08-27 08:37:55,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,2,"[(1, 2), (0, 1), (2, 3)]","[1.0, 1.0, 1.0]"
2bbecc03,3,2,3,75.0,False,True,"[1, 1, 1]",,1.999999998738248,1.999999998738248,,,0.9999999960990971,0.9999999960990971,0.9999999960990974,0.9999999960990974,"[0.9999999960990974, 0.8979181573759175, 0.9945382308115184, 0.9778267393750673, 0.9518239127279716, 0.969394448683436, 0.9960332890706638, 1.008446177425776, 1.0077733151844508, 1.0080401660368823, 1.0278559544686214, 1.0853291811377206, 1.1835253580244294, 1.2973015256583054, 1.3840121892591337, 1.4185766045780095, 1.4103310291557758, 1.3678313134389466, 1.3418771081133456, 1.3575565191919978, 1.3941553323322677, 1.4306852383204867, 1.460792315394834, 1.4787369585230348, 1.4780218477057019, 1.4641445796625325, 1.4512473490937638, 1.4476128678064617, 1.4521447830991154, 1.4608422122419318, 1.4696018423411303, 1.4757366411819661, 1.479684252191757, 1.4834177750342525, 1.486495942811779, 1.4858723855339209, 1.481114067044192, 1.476552105229258, 1.4761921881396114, 1.4796813708501566, 1.4844398502318916, 1.488240078282273, 1.489888875188257, 1.4899380419208437, 1.4902317418838646, 1.4915597874641608, 1.4928387225952373, 1.4933404646786648, 1.4940214466751771, 1.4956752063320347, 1.4973561856446616, 1.4978309404532453, 1.4972652603605285, 1.4965526463409768, 1.4962463473556757, 1.4966867711547924, 1.497772812783095, 1.4986936233436063, 1.49895506610104, 1.4990175059619981, 1.499176093115502, 1.4990471363570712, 1.4985838916315566, 1.4983179083954539, 1.4985055991794283, 1.498930644475042, 1.499335506530493, 1.4995227037856238, 1.4994324835251476, 1.4993104256644676, 1.4993539034997212, 1.4994155771707751, 1.4994103688056146, 1.4994785449736896, 1.4996061031157844, 1.4996460229097506]",75,0.6666666640660647,,0.4996460268106535,0.4996460268106535,1.4996460229097506,,0.999764015273167,,,,4.521129131317139,4.555649757385254,True,0.03595924377441406,0.0014274120330810547,0.0,0.03595924377441406,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000001_9f99b1afad88_seed42_L1_M1_amplified.npz,4.529667854309082,2026-08-27 08:37:56,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,False,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,1,"[(1, 2), (0, 1)]","[1.0, 1.0]"
34caa2af,6,5,3,75.0,False,True,"[1, 1, 1]",,4.999999851788772,4.999999851788772,,,2.4999999395313637,2.4999999395313632,2.4999999395313632,2.4999999395313632,"[2.4999999395313632, 2.3556683410559214, 2.4927603090262926, 2.4811327230723164, 2.4565506186958452, 2.4777952727235406, 2.5324614756548693, 2.6045145599160255, 2.6872410649933087, 2.7765345378813375, 2.8480423588801522, 2.8650194083549083, 2.8451303563866346, 2.869107223582193, 2.95175994343979, 3.030888106453314, 3.0834103877048094, 3.1304912223111074, 3.1706663510996256, 3.188673834691337, 3.190786901572641, 3.1928887298427746, 3.195224944092156, 3.189587305812083, 3.1880121520611, 3.213258670956274, 3.2560357970032734, 3.291006262924209, 3.3083964929562706, 3.320038252070483, 3.3308726053541657, 3.3325388605814217, 3.324463061409005, 3.3225773899218782, 3.3375104912922877, 3.361637092606776, 3.380054045848904, 3.386886575112377, 3.3867498891509253, 3.3813702917269017, 3.3722398901234616, 3.3689254987293267, 3.376964213901102, 3.3869356328759914, 3.38919665007719, 3.3892732826271805, 3.393349401235506, 3.396627120943029, 3.397683025954099, 3.40103091284206, 3.4044997609423695, 3.404760910113796, 3.4056106425091532, 3.407289131442706, 3.4062166869145587, 3.405699853148825, 3.409325130534405, 3.413261961957134, 3.415315695968963, 3.4180341618889347, 3.420970143012256, 3.4232152114851093, 3.4268662803238295, 3.431702323591666, 3.436040731309337, 3.4405653525691977, 3.4450465274660487, 3.448951865275503, 3.453923247495238, 3.459446406514607, 3.4634206595716375, 3.4666364755018355, 3.469667518326453, 3.4719538240751873, 3.473853477270635, 3.4753496031148123]",75,0.6677350265842316,,0.9753496635834491,0.9753496635834487,3.4753496031148123,,0.9282450863020332,,,,7.519603252410889,7.657806634902954,True,0.13967537879943848,0.0014581680297851562,0.0,0.13967537879943848,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000004_2a8a9b462e5e_seed42_L1_M1_amplified.npz,7.529168605804443,2026-08-27 08:37:58,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,4,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
23ec8c5b,4,3,4,75.0,False,True,"[1, 1, 1]",,2.9999999922672624,2.9999999922672624,,,1.4999999974913265,1.4999999974913258,1.4999999974913265,1.4999999974913265,"[1.4999999974913265, 1.2222115971525611, 1.4822814803977866, 1.4242634881906548, 1.3469282445948787, 1.4022720930443149, 1.4811578561970538, 1.4977604875397792, 1.4723388653322416, 1.4679452338152097, 1.5110657109269239, 1.5982432813203205, 1.7338325105794534, 1.8921357563911283, 2.0088828571069413, 2.0082285188340623, 1.9459427621693877, 1.9254406457967481, 1.9654106168041254, 2.0372706919414174, 2.0956036570235503, 2.1165045049622626, 2.107381194668005, 2.089354667807775, 2.0809339615137112, 2.0891251393018795, 2.1068897620032345, 2.1228346027426395, 2.1312924639909547, 2.131431803604828, 2.124832392073651, 2.117385548640357, 2.1179246154333247, 2.128992249256433, 2.1429554923426863, 2.150532470002301, 2.150135909788517, 2.1469368144964323, 2.1460133369990952, 2.149005821869719, 2.1540279137575196, 2.1575392146155146, 2.1580528304104147, 2.1572271217050862, 2.156718718520265, 2.1565808790237795, 2.157059918378044, 2.1588761623393014, 2.161092981249722, 2.1615363734372157, 2.1599286852249273, 2.1585803663388834, 2.1595418737769343, 2.1622202570716738, 2.164211021762823, 2.1640181456791265, 2.162526182445324, 2.1617747096218674, 2.1626852087504327, 2.1642731100814108, 2.164988369449032, 2.164487762931752, 2.1638272159722325, 2.164063061250013, 2.165033334205671, 2.165674761742963, 2.165387942301528, 2.1647353096826296, 2.1645896788917502, 2.165001232226522, 2.1653635924976737, 2.165355001537809, 2.165194973611746, 2.1651626735540317, 2.165278427752593, 2.1654297603962536]",75,0.6339814021518706,,0.6654297629049277,0.6654297629049271,2.1654297603962536,,0.91522813203561,,,,8.270463943481445,8.358676671981812,True,0.09045195579528809,0.0022270679473876953,0.0,0.09045195579528809,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000002_f26a0b535d4f_seed42_L1_M1_amplified.npz,8.277689218521118,2026-08-27 08:37:58,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,2,"[(1, 2), (0, 1), (2, 3)]","[1.0, 1.0, 1.0]"
