run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
3a2624b2,3,3,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.06481084586090685, 0.07619361174471789, 0.08856223467488766, 0.10189433358185805, 0.11615482790235733, 0.1312974451345331, 0.14727574484333708, 0.16408005938629902, 0.18178218820352587, 0.20048662691852553, 0.220261128303525, 0.24114362292678299, 0.26315861194975965, 0.2863222836570957, 0.3106429316919848, 0.3361200146774124, 0.36274281741906633, 0.39048901545553955, 0.41932323821587536, 0.4491957213924799, 0.48004112652699527, 0.5117776013010962, 0.5443061519618014, 0.5775104268826992, 0.6112570158476988, 0.6453963284141266, 0.6797641430469884, 0.7141838744915967, 0.7484696427789597, 0.7824300726836726, 0.8158728489023362, 0.848609923830645, 0.8804632365180223, 0.9112709272035239, 0.9408938614210893, 0.9692223867940888, 0.9961829788244162, 1.0217440912979774, 1.0459197256408035, 1.0687685574778085, 1.0903864016765312, 1.1108911545753668, 1.1304023909861063, 1.14902067873273, 1.1668122878297278, 1.1838028628558113, 1.1999799892273726, 1.2153019172929662, 1.2297093103756336, 1.2431371849985604, 1.2555255013746165]",50,,,,,1.2555255013746165,,0.837017000916411,,,,0.8854477405548096,0.8854477405548096,False,,0.0,0.0,,,0.8958306312561035,2026-08-02 20:57:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
9f7cac03,4,4,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.9159023448926608, 0.9360074262315299, 0.954925585110283, 0.9725373536210555, 0.9887379392927578, 1.003443650844706, 1.0165993793063937, 1.0281868203986775, 1.0382328955219458, 1.046817025327505, 1.0540756122750061, 1.0602014880863315, 1.065436331108746, 1.0700555080855794, 1.0743470201472674, 1.0785887067410096, 1.0830287883231362, 1.0878736890420309, 1.0932843117407176, 1.0993793063560593, 1.1062421859040865, 1.1139294888030022, 1.122477592626456, 1.1319073371765245, 1.1422260640067203, 1.153427772547769, 1.165492079342779, 1.1783829715755398, 1.1920480161897982, 1.2064186571761757, 1.2214118808570105, 1.236933538407721, 1.2528831292325537, 1.2691594028768622, 1.2856653907742719, 1.3023104882474932, 1.3190075645878885, 1.3356647578392824, 1.3521749558983902, 1.3684080509421963, 1.384210238596652, 1.3994113034523041, 1.4138379513882626, 1.4273297876904205, 1.4397539980898133, 1.451014914985689, 1.4610557183490285, 1.4698521842870187, 1.4774025436107046, 1.4837197810847151, 1.4888303185503171]",50,,,,,1.4888303185503171,,0.4962767728501057,,,,0.9215846061706543,0.9215846061706543,False,,0.0,0.0,,,0.9286913871765137,2026-08-02 20:57:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,True,True,2,True,False,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
18e173ea,5,5,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.1130493901197183, 1.1401938948059, 1.1653460805952034, 1.1883122148505647, 1.2089531507079863, 1.2272061652449684, 1.2431131942052807, 1.2568536732905256, 1.2687753364424337, 1.279408064626556, 1.2894405935534117, 1.2996515782492568, 1.3108152952859715, 1.3236228843414857, 1.338646085396529, 1.3563403739259698, 1.3770666639871416, 1.4011137516784253, 1.428712963117029, 1.460043648587347, 1.4952315551001214, 1.5343425411782612, 1.577374186000531, 1.624246926161914, 1.6747960750189763, 1.7287655486777835, 1.7858040020330455, 1.845463764882023, 1.907203017631079, 1.9703917389019614, 2.034321729593421, 2.0982211136354127, 2.161273593341189, 2.222642482514072, 2.281499414127288, 2.337057051068038, 2.3886047224856513, 2.435545280808321, 2.4774306201554914, 2.5139924835201097, 2.545164788442532, 2.5710927879058527, 2.5921256114191333, 2.60878945811752, 2.621741864104199, 2.6317112761058765, 2.6394298545450705, 2.6455701966234058, 2.6506960001476534, 2.6552332008496204, 2.659463163234897]",50,,,,,2.659463163234897,,0.8529387951362722,,,,1.1003966331481934,1.1003966331481934,False,,0.0,0.0,,,1.1074848175048828,2026-08-02 20:57:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,2,"[(0, 1), (2, 3), (0, 4), (1, 2), (3, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
9c75a38f,3,3,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.4366268108538561, 0.47526814960413055, 0.5174631829884714, 0.5635595730275739, 0.6127586270939185, 0.6640698035221277, 0.7165696442665723, 0.769196238985716, 0.8207921604375339, 0.8702160936600959, 0.9164303377025428, 0.9585872187741484, 0.996087281646775, 1.0286230152140678, 1.0562503590849481, 1.0794126934442816, 1.0988438600739099, 1.1154017991028446, 1.1299106201040254, 1.1430594329987978, 1.1553691690641352, 1.1672005714959992, 1.178771277589412, 1.1901740174474176, 1.2014028439749516, 1.2123844130123087, 1.223006177047962, 1.2331416796903087, 1.2426762594850178, 1.2515294379012387, 1.2596647081478558, 1.26708141765615, 1.273797425123114, 1.279837435515955, 1.2852316500506429, 1.290019302618113, 1.2942514519760442, 1.297991994531424, 1.3013175722617447, 1.3043157869056028, 1.3070808870752533, 1.3097076078018053, 1.3122854296059934, 1.3148942098177543, 1.3176002399189186, 1.3204520176383117, 1.3234769440595207, 1.3266805519666163, 1.3300477203242989, 1.333544669090581, 1.3371223239372352]",50,,,,,1.3371223239372352,,0.8914148826248235,,,,1.6475777626037598,1.6475777626037598,False,,0.0,0.0,,,1.6551158428192139,2026-08-02 20:57:14,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
a0e915a4,7,7,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.2697930455861124, 1.3037871567844503, 1.33746620226906, 1.3705998990076809, 1.4029727934517282, 1.4343883654212795, 1.4646732415989496, 1.493681421094292, 1.5212977981367009, 1.5474398473673892, 1.5720564091436549, 1.5951226367202787, 1.6166314878148231, 1.6365840245725778, 1.6549816333791356, 1.6718223151645917, 1.687101353530874, 1.7008148255669682, 1.7129645314527673, 1.7235630110178102, 1.7326380980616758, 1.7402364847075036, 1.746426386810047, 1.7512990037055813, 1.7549689163323599, 1.7575731251323823, 1.7592688104378067, 1.7602298319597791, 1.7606421798752436, 1.7606986192051042, 1.7605929650810326, 1.7605144695054489, 1.7606429188302584, 1.7611449919417683, 1.7621723730372272, 1.7638620573623764, 1.7663389775308134, 1.7697211218501698, 1.7741267230950033, 1.779683165467228, 1.7865366090503358, 1.7948609470933758, 1.8048647782202796, 1.8167948009678794, 1.8309350975969774, 1.847602428959405, 1.8671375378809518, 1.8898915133890313, 1.9162064706233484, 1.9463899240410023, 1.9806833316283041]",50,,,,,1.9806833316283041,,0.43011581577161867,,,,1.4629590511322021,1.4629590511322021,False,,0.0,0.0,,,1.4754514694213867,2026-08-02 20:57:14,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
02a9be31,4,4,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.5119300129097359, 0.5699920340549577, 0.631823429669237, 0.696986621868848, 0.7649255252317029, 0.8349591182147632, 0.9062805032089143, 0.9779632397369631, 1.0489764330495703, 1.1182098953639121, 1.1845105614110714, 1.2467314821212616, 1.3037952991220159, 1.3547737894820013, 1.3989827731165099, 1.4360836748611019, 1.4661661974857405, 1.4897667877304586, 1.50778325467461, 1.5213024030971485, 1.531420127176836, 1.53912404365804, 1.545245625590271, 1.550452277508768, 1.5552548492902813, 1.5600202270561463, 1.5649870503326744, 1.5702838883799521, 1.5759491878400467, 1.5819517535198944, 1.5882106061613759, 1.5946133559511855, 1.601032640201405, 1.6073401055625283, 1.6134179746586854, 1.6191679853418894, 1.6245177947645781, 1.6294247411028466, 1.6338772444857432, 1.6378939268391062, 1.6415208146363904, 1.6448270565765377, 1.6478995979580289, 1.650837312630535, 1.6537449985116652, 1.6567276825906196, 1.659885659256389, 1.6633103504230853, 1.6670812979434173, 1.671264193325428, 1.6759098807087613]",50,,,,,1.6759098807087613,,0.5586366269029205,,,,2.065537691116333,2.065537691116333,False,,0.0,0.0,,,2.072317123413086,2026-08-02 20:57:14,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,True,True,2,True,False,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
61abe2b9,11,11,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.2233260315803767, 2.2691846785585668, 2.3136498874342726, 2.356527844972141, 2.397634066844314, 2.436797139268056, 2.4738615229100995, 2.508690999178161, 2.5411715386008793, 2.571214043111333, 2.5987562968808406, 2.6237642708500752, 2.6462327620883315, 2.666185374568262, 2.683673379004599, 2.6987743294054702, 2.711590363678528, 2.7222460694744273, 2.7308863498701648, 2.7376738709450326, 2.7427862188051497, 2.746412794964105, 2.748750995678757, 2.7500022128001826, 2.750367332236072, 2.7500421114885465, 2.749212569861277, 2.7480506996459213, 2.746710785970254, 2.7453264560624304, 2.7440086480732293, 2.7428446324813045, 2.7418980371924437, 2.741209767229226, 2.740799764971151, 2.7406694968527776, 2.7408047148183203, 2.7411787146058906, 2.741755601380493, 2.742493318171913, 2.743346794678588, 2.744270774139171, 2.745221838518077, 2.7461606214739986, 2.7470531251108414, 2.7478717552313863, 2.748595937523993, 2.7492122413420153, 2.749714204080646, 2.7501017581350844, 2.7503804175123556]",50,,,,,2.7503804175123556,,0.36823944537586767,,,,2.070507526397705,2.070507526397705,False,,0.0,0.0,,,2.0775351524353027,2026-08-02 20:57:14,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,8,"[(8, 9), (0, 1), (9, 10), (2, 3), (0, 10), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
065a7354,5,5,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.117547123387195, 2.1745472594717663, 2.229210725116539, 2.281894603904494, 2.3327613657562334, 2.381336350276933, 2.4271224020109248, 2.469956470197347, 2.5099231583772, 2.5470361451179087, 2.581228454666909, 2.612473158396955, 2.640902786594891, 2.666780199403578, 2.690292012159359, 2.711510027523108, 2.7304905307689884, 2.7473378515234614, 2.7622083348192796, 2.7752599313754502, 2.786596919014807, 2.7962799835618384, 2.8043859854713005, 2.8110422692627983, 2.8164027016620303, 2.8206106006254092, 2.823796731363698, 2.8261011621547136, 2.8276841016020415, 2.828709075871525, 2.829313018976374, 2.8295970773028745, 2.829645581417751, 2.8295429139617596, 2.8293658522591865, 2.82916693851882, 2.8289595329964135, 2.8287878748400432, 2.828683972709437, 2.828672705472569, 2.828764476527195, 2.8289567736822105, 2.829248044527583, 2.829639095714584, 2.8301209988113447, 2.8306700482455924, 2.83125760770546, 2.831859305004307, 2.832452588246754, 2.8330130100647812, 2.833519464445594]",50,,,,,2.833519464445594,,0.9087618551781892,,,,2.2961535453796387,2.2961535453796387,False,,0.0,0.0,,,2.304089307785034,2026-08-02 20:57:14,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,2,"[(0, 1), (2, 3), (0, 4), (1, 2), (3, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
b413e625,12,12,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.9466903814671253, 2.0115956375560122, 2.0762108030165214, 2.140380428422181, 2.2039396496585226, 2.2667140648895865, 2.3285200781773088, 2.389165496938638, 2.4484504050280194, 2.506168741589684, 2.5621103207414144, 2.6160636518752507, 2.6678191402158804, 2.7171734415881055, 2.7639340598559836, 2.807924722057006, 2.8489911699111636, 2.887006999716406, 2.9218799745448156, 2.9535574677005427, 2.982031225212136, 3.007341359195528, 3.0295784629423794, 3.048883812167553, 3.0654473643394042, 3.079503568031982, 3.091324956079653, 3.101213778622134, 3.1094919895118287, 3.1164906720141343, 3.1225393470105507, 3.127955799921269, 3.1330372851660204, 3.138053328919227, 3.1432408807713457, 3.1488011854240443, 3.1548989164180457, 3.161663039231843, 3.1691889689847454, 3.177541930081159, 3.186760793686863, 3.1968626057494856, 3.207846387301739, 3.2196972272183735, 3.2323896537172154, 3.2458901309359938, 3.260159210173184, 3.2751520088831954, 3.290818711700123, 3.307103671055197, 3.323943940096124]",50,,,,,3.323943940096124,,0.39632096579183546,,,,2.3805460929870605,2.3805460929870605,False,,0.0,0.0,,,2.390923500061035,2026-08-02 20:57:14,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,9,"[(8, 9), (0, 11), (0, 1), (9, 10), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (10, 11), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
20419338,8,8,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.49024718230600517, 0.5322778385286548, 0.5771837205327733, 0.6249743010276338, 0.6756643936830186, 0.729268267979236, 0.7857940447100537, 0.8452386599916857, 0.9075830212581877, 0.9727874819622715, 1.0407873707857065, 1.111488743105933, 1.184764303740946, 1.2604496260472546, 1.3383397789104976, 1.418186519668773, 1.4996962862499494, 1.5825290424492904, 1.6662983645120821, 1.7505728393348359, 1.8348790745062091, 1.9187065534953047, 2.0015143732265073, 2.0827401072553204, 2.1618108186336045, 2.238156188612969, 2.3112234552665116, 2.3804941534362385, 2.4455018734829355, 2.5058502230506927, 2.5612303919646324, 2.611436854601472, 2.6563796208258625, 2.6960920517312013, 2.7307323094524842, 2.760577733718107, 2.7860113238245723, 2.8075010264039597, 2.8255729617338923, 2.840781228304552, 2.8536773914998976, 2.864782530982057, 2.874564605903006, 2.883422657673574, 2.89167820091466, 2.8995733078168966, 2.907274086753933, 2.9148782901819272, 2.922425372801609, 2.9299078293276093, 2.9372828230803063]",50,,,,,2.9372828230803063,,0.5197810693824644,,,,1.5542232990264893,1.5542232990264893,False,,0.0,0.0,,,1.5621254444122314,2026-08-02 20:57:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
