run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
f170eed7,8,8,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.70115314801563, 2.7089649646056926, 2.7167396346313337, 2.7244759122088147, 2.7321725471456193, 2.739828300462199, 2.747441933634552, 2.755012225758988, 2.7625379588946, 2.7700179384242274, 2.7774509881707514, 2.784835941384681, 2.792171658563224, 2.799457026988047, 2.806690959841095, 2.8138724113374383, 2.821000354906156, 2.828073796868452, 2.8350917888564284, 2.8420534137189253, 2.848957795024968, 2.85580410182679, 2.86259154650639, 2.8693193848534095, 2.8759869084473277, 2.8825934748159487, 2.8891384731316982, 2.8956213455384474, 2.9020415938614454, 2.9083987554807775, 2.9146924275372377, 2.9209222586786407, 2.927087943708679, 2.9331892276719844, 2.9392259117997495, 2.945197849094616, 2.951104940996088, 2.956947153099273, 2.962724492473825, 2.968437020535927, 2.9740848502695383, 2.979668135447251, 2.9851870892321046, 2.9906419807878057, 2.9960331243885374, 3.001360880616861, 3.0066256611589566, 3.0118279237310728, 3.016968172563203, 3.0220469664632437, 3.027064904212183]",50,,,,,3.027064904212183,,0.5356688912072524,,,,5.67198371887207,5.67198371887207,False,,0.0,0.0,,,5.683671712875366,2026-08-07 03:59:57,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,True,True,True,adam,True,2,20,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
15635fd7,10,10,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[3.1457016140436127, 3.1535246760865063, 3.1613516237799923, 3.169181862570216, 3.1770147640106527, 3.1848497044487263, 3.1926860101301946, 3.2005230140136414, 3.2083600270631094, 3.2161963389305264, 3.2240312187915334, 3.231863917831726, 3.239693670990205, 3.247519702130525, 3.255341207974469, 3.263157375122887, 3.270967369832368, 3.278770344222852, 3.2865654529971104, 3.2943518139479897, 3.3021285597130925, 3.3098947866565727, 3.317649598325247, 3.325392076794097, 3.3331212937475874, 3.340836323701678, 3.3485362370598746, 3.356220096629432, 3.3638869661200936, 3.371535884837999, 3.379165912367884, 3.386776094545465, 3.394365501375986, 3.4019331828408372, 3.4094781962560865, 3.4169996057469496, 3.424496466883637, 3.4319678624881385, 3.4394128701678457, 3.4468305841756552, 3.454220092839399, 3.461580486474272, 3.4689108912007414, 3.476210431914039, 3.4834782558453443, 3.4907134998756932, 3.497915336552581, 3.505082936591644, 3.512215494252163, 3.519312225114773, 3.5263723604411483]",50,,,,,3.5263723604411483,,0.5026902865917532,,,,7.191658973693848,7.191658973693848,False,,0.0,0.0,,,7.2031073570251465,2026-08-07 03:59:58,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,2,True,True,True,True,adam,True,2,20,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,7,"[(8, 9), (0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 9), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
43f45f9c,11,11,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[3.5515639470226503, 3.5588346404750455, 3.5660964858983464, 3.573348683327211, 3.580590418143191, 3.587820857553816, 3.5950391601860727, 3.6022444752812977, 3.609435935754636, 3.616612663654139, 3.6237737695234187, 3.630918364277111, 3.6380455394985773, 3.6451543674740283, 3.6522439403998637, 3.659313318477631, 3.666361562363392, 3.6733877341999066, 3.680390918125083, 3.687370168892989, 3.6943245581682396, 3.7012531462739835, 3.7081550091721036, 3.715029213059273, 3.7218748383274134, 3.7286909859177464, 3.7354767505307023, 3.742231227766594, 3.748953545419742, 3.7556428185168316, 3.7622981970128198, 3.7689188273691925, 3.775503882588077, 3.782052543448852, 3.7885640112188783, 3.795037504061757, 3.801472253106296, 3.807867514788199, 3.814222562532763, 3.820536673199246, 3.8268091760996814, 3.833039404860271, 3.8392267188552998, 3.8453705104947926, 3.8514701781716445, 3.8575251449276906, 3.8635348620883434, 3.869498807820383, 3.8754164837234244, 3.881287393620469, 3.8871111077601364]",50,,,,,3.8871111077601364,,0.5204326024581787,,,,7.965301275253296,7.965301275253296,False,,0.0,0.0,,,7.977208375930786,2026-08-07 03:59:59,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,False,True,2,True,True,True,True,adam,True,2,20,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,8,"[(8, 9), (0, 1), (9, 10), (2, 3), (0, 10), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
a332c859,12,12,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[3.8085370256193762, 3.816174309919784, 3.8237789441395744, 3.831349953920973, 3.838886369868221, 3.84638722834152, 3.853851577363432, 3.8612784898777948, 3.8686670595447596, 3.876016377929358, 3.8833255772436712, 3.8905938066980803, 3.897820234335725, 3.9050040395935834, 3.912144461386407, 3.9192407389645205, 3.9262921608975843, 3.9332980297410627, 3.9402576742725675, 3.947170473282267, 3.954035823209497, 3.960853154699333, 3.967621947200941, 3.9743416900203457, 3.9810119204849035, 3.9876321965771506, 3.994202115692553, 4.000721300333442, 4.007189401544502, 4.013606120763802, 4.019971169354137, 4.026284309111575, 4.03254531116309, 4.038753989459213, 4.04491018001987, 4.051013767340923, 4.057064609556727, 4.0630626464873805, 4.06900780445646, 4.074900045601956, 4.080739367005633, 4.0865257911164505, 4.092259329891002, 4.097940050223425, 4.103568055203944, 4.109143422219146, 4.114666247767006, 4.120136668810675, 4.125554840362503, 4.130920910011988, 4.1362350615606704]",50,,,,,4.1362350615606704,,0.49317217855737094,,,,8.946117639541626,8.946117639541626,False,,0.0,0.0,,,8.96114993095398,2026-08-07 04:00:00,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,True,True,True,adam,True,2,20,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,9,"[(8, 9), (0, 11), (0, 1), (9, 10), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (10, 11), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6b919f34,8,8,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.2835617822127148, 2.2890536022173213, 2.2945251340128006, 2.2999756950217507, 2.3054046119731795, 2.3108112221854027, 2.3161948673602772, 2.321554910824086, 2.326890729170511, 2.3322017103672708, 2.337487256007304, 2.3427467930765076, 2.347979759972075, 2.353185630258501, 2.358363901076917, 2.363514081389621, 2.3686357210552598, 2.3737283928542663, 2.3787916968993392, 2.3838252703109846, 2.388828774124524, 2.3938019044476744, 2.398744395437601, 2.403656012479538, 2.4085365567668164, 2.413385863756811, 2.4182037999517414, 2.422990269065323, 2.4277452135853532, 2.432468605892805, 2.437160449125197, 2.441820776767231, 2.446449649457827, 2.4510471641844647, 2.4556134292186984, 2.4601485883179004, 2.4646527893591457, 2.4691262035967583, 2.473569026430326, 2.4779814615382567, 2.4823637146490536, 2.486716003441537, 2.4910385622719455, 2.4953316132871084, 2.49959538488998, 2.503830102617045, 2.5080359997812973, 2.5122133057123017, 2.5163622581692553, 2.5204830855716738, 2.5245760147302265]",50,,,,,2.5245760147302265,,0.4467485426880599,,,,14.83511734008789,14.83511734008789,False,,0.0,0.0,,,14.847139596939087,2026-08-07 04:00:06,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,True,True,True,adam,True,2,20,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
761a6559,6,6,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.5706262386643122, 1.5716692900643248, 1.5727202053135687, 1.5737790451777396, 1.574845869004922, 1.5759207374824649, 1.5770037043343585, 1.5780948213277397, 1.5791941392160211, 1.5803017007972289, 1.581417546432602, 1.5825417147853305, 1.5836742372587822, 1.5848151378576618, 1.5859644399577983, 1.5871221585211481, 1.5882883013311717, 1.589462867742718, 1.5906458526914236, 1.5918372473287692, 1.5930370335723203, 1.59424518567303, 1.5954616716161925, 1.5966864522510948, 1.5979194801045082, 1.5991606998643482, 1.6004100514956243, 1.6016674642409345, 1.6029328633696234, 1.6042061651612942, 1.605487279943195, 1.6067761074266413, 1.608072545427023, 1.6093764816297376, 1.6106877974707376, 1.6120063645819394, 1.6133320520324175, 1.6146647239152983, 1.616004235522713, 1.6173504400604861, 1.6187031807713759, 1.6200622955851518, 1.621427616823267, 1.6227989710066764, 1.6241761805104467, 1.625559063391318, 1.6269474314267787, 1.6283410924432173, 1.6297398513128432, 1.631143506318013, 1.632551852958291]",50,,,,,1.632551852958291,,0.3793985249728773,,,,4.581030368804932,4.581030368804932,False,,0.0,0.0,,,4.59968113899231,2026-08-07 04:00:06,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,2,True,True,True,True,adam,True,2,20,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,3,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6ed6319c,10,10,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[3.835841772760113, 3.8439516035877164, 3.8520298421256673, 3.860075098498864, 3.868085994649374, 3.8760611909030036, 3.883999385974542, 3.8918993127919306, 3.8997597206874857, 3.9075794499094307, 3.915357332868555, 3.923092270900643, 3.930783207610759, 3.9384291382243015, 3.946029100799085, 3.9535822064208612, 3.961087621649137, 3.9685445644887327, 3.975952323719706, 3.983310249835666, 3.990617758459542, 3.99787434372957, 4.005079540273866, 4.012232971435356, 4.019334319277441, 4.026383341838158, 4.033379859295128, 4.0403237697172685, 4.047215037011477, 4.054053698346639, 4.060839855342046, 4.06757367317136, 4.074255398404093, 4.080885345094096, 4.087463884482722, 4.0939914513006945, 4.100468552739516, 4.106895749395472, 4.113273675725214, 4.119603013712885, 4.125884508246409, 4.13211896402458, 4.138307205056159, 4.144450150103967, 4.1505487488630495, 4.156604004702038, 4.162616950069103, 4.168588676295738, 4.174520302357395, 4.1804129845269244, 4.186267910071902]",50,,,,,4.186267910071902,,0.5967595025049042,,,,21.354674577713013,21.354674577713013,False,,0.0,0.0,,,21.3709499835968,2026-08-07 04:00:12,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,True,True,True,adam,True,2,20,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,7,"[(8, 9), (0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 9), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8e4afc8e,6,6,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.946433773350022, 1.9503136640031877, 1.954206557651636, 1.9581124185233367, 1.962031216951749, 1.965962926064921, 1.9699075160048645, 1.973864958403713, 1.9778352164382451, 1.9818182534774413, 1.9858140253148215, 1.9898224843065389, 1.993843568585967, 1.9978772167206862, 2.0019233557697023, 2.005981899378102, 2.010052754680065, 2.014135819636388, 2.018230970502141, 2.022338079020385, 2.0264570060557325, 2.0305875962256557, 2.0347296758011626, 2.0388830611096664, 2.043047554904459, 2.0472229453450077, 2.0514090127019045, 2.055605506363605, 2.0598121718884155, 2.0640287362533134, 2.0682549149856952, 2.072490408442732, 2.07673489886208, 2.0809880518070183, 2.085249525478295, 2.0895189627513417, 2.093795989316968, 2.0980802262903966, 2.102371268630062, 2.1066687074158494, 2.1109721202679617, 2.115281069570842, 2.11959511197684, 2.1239137889014836, 2.128236630253163, 2.1325631597118138, 2.136892885540298, 2.1412253152234784, 2.145559943812597, 2.149896261177893, 2.1542337511885865]",50,,,,,2.1542337511885865,,0.5006353128488465,,,,11.150888681411743,11.150888681411743,False,,0.0,0.0,,,11.16359567642212,2026-08-07 04:00:13,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,True,True,True,adam,True,2,20,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,3,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
d56c2d6a,4,4,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.343576379312232, 1.3456386644320715, 1.34769304454167, 1.349739196686173, 1.351776796505668, 1.353805517944087, 1.3558250346239649, 1.357835017415423, 1.359835139648172, 1.3618250753423422, 1.3638044968413854, 1.3657730823799452, 1.3677305105431297, 1.3696764630855063, 1.3716106251369586, 1.3735326863353912, 1.3754423410554635, 1.3773392865983984, 1.3792232298653595, 1.381093879440533, 1.382950951744525, 1.3847941699011979, 1.386623268230677, 1.3884379848930628, 1.3902380670806922, 1.392023270544048, 1.393793359028921, 1.3955481065100015, 1.397287294482441, 1.3990107156572709, 1.4007181710145433, 1.4024094700102612, 1.4040844332484157, 1.4057428925231783, 1.4073846876914557, 1.4090096713558, 1.410617705777994, 1.412208660277292, 1.4137824170246427, 1.4153388676692484, 1.4168779121900537, 1.4183994644442224, 1.4199034460431295, 1.4213897907399264, 1.4228584389722843, 1.4243093433227945, 1.4257424641446896, 1.4271577702629379, 1.4285552436890934, 1.4299348715721958, 1.4312966503119684]",50,,,,,1.4312966503119684,,0.4770988834373228,,,,3.2659196853637695,3.2659196853637695,False,,0.0,0.0,,,3.274991035461426,2026-08-07 04:00:14,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,False,True,True,adam,True,2,20,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
d03aae1f,11,11,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[3.877725660935146, 3.8864182033099124, 3.894949577221417, 3.903341983960115, 3.9116512642417955, 3.919924429866642, 3.9281736791442134, 3.9363958816805953, 3.944585122979022, 3.9527358470008, 3.9608432941209903, 3.968903439010981, 3.976912807556228, 3.9848683864043024, 3.992767539283882, 4.0006079848583775, 4.008387742112799, 4.016105112326721, 4.02375864139938, 4.031347111294655, 4.038869514084426, 4.046324975810922, 4.053712728506332, 4.0610320909079105, 4.06828237979962, 4.075462890510222, 4.082572886989185, 4.0896115851813155, 4.09657812863601, 4.103471638705896, 4.110291271129875, 4.1170362051345775, 4.1237057226790546, 4.130299194401584, 4.136816109285914, 4.143256052952027, 4.149618757153488, 4.155903995687494, 4.162111612712652, 4.168241481342497, 4.17429348710267, 4.1802675276469206, 4.186163507983321, 4.19198135153111, 4.197720981949639, 4.20338236417463, 4.2089655134402815, 4.214470465696475, 4.219897328625291, 4.225246258207595, 4.230517447368155]",50,,,,,4.230517447368155,,0.5664101549562397,,,,24.052322387695312,24.052322387695312,False,,0.0,0.0,,,24.06598424911499,2026-08-07 04:00:15,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,False,True,2,True,True,True,True,adam,True,2,20,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,8,"[(8, 9), (0, 1), (9, 10), (2, 3), (0, 10), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
