run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_initial_point_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
9e19739c,7,7,1,75.0,False,True,"[1, 1, 1]",,6.480086542537949,6.480086542537949,,,3.3008744470232574,3.3008744470232587,3.3008744470232587,3.3008744470232587,"[3.3008744470232587, 3.300694977956983, 3.3008672746610865, 3.3008317441827133, 3.30077325053142, 3.3008131852421245, 3.30086861613462, 3.3008744662120217, 3.3008419147535717, 3.300825777620891, 3.3008446612834437, 3.300872959125643, 3.30088192054105, 3.300868804052105, 3.300855308908665, 3.3008591073956155, 3.3008753684257854, 3.3008871371757342, 3.300885290538494, 3.3008768346893085, 3.300874814324901, 3.300883071870863, 3.3008935778201596, 3.300897092840951, 3.3008937718999976, 3.300891981946788, 3.300897190692073, 3.3009056432981856, 3.3009101708741078, 3.300909474853683, 3.300909324855887, 3.300914177284737, 3.30092128822402, 3.300925102188286, 3.30092554953301, 3.3009275700734615, 3.3009331097855847, 3.300938154828475, 3.300939807284514, 3.3009410216304023, 3.300945161208233, 3.3009498330024356, 3.3009517401655515, 3.3009530435634544, 3.3009566386077402, 3.3009601107998807, 3.3009612872923433, 3.30096295671807, 3.3009661663790357, 3.3009681306577057, 3.300969038318428, 3.3009713278051414, 3.300973478129688, 3.3009742846250254, 3.3009758551731485, 3.3009777737967574, 3.300978539064906, 3.3009797601866095, 3.3009813182926955, 3.300981948290939, 3.3009830097574944, 3.3009842414220665, 3.3009847367319303, 3.300985775171524, 3.300986624202038, 3.3009870854379337, 3.3009880542274015, 3.300988527820117, 3.3009891282251176, 3.300989872325479, 3.300990230225738, 3.300990921153122, 3.300991313105444, 3.3009917602033827, 3.3009922570602455, 3.300992517562767]",75,0.7168022686261147,,0.000118070539508075,0.00011807053950940727,3.300992517562767,,0.7168279082655302,,,,4.186352014541626,4.521578788757324,True,0.33740711212158203,0.002165555953979492,0.0,0.33740711212158203,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000004_caa538b3e766_seed42_L1_M1_amplified.npz,4.199174404144287,2026-08-27 11:46:26,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.01,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
62d1a41a,4,4,1,75.0,False,True,"[1, 1, 1]",,3.9999999996057647,3.9999999996057647,,,1.9999999998916214,1.9999999998916216,1.9999999998916216,1.9999999998916216,"[1.9999999998916216, 1.9992677675403558, 1.9997471424880797, 1.9998066825940444, 1.999491066783844, 1.9995538932883095, 1.9998533501295839, 1.9999906507626593, 1.9998690892369717, 1.999717961506442, 1.9997419274611645, 1.9998884965676422, 1.9999935477832846, 1.9999702616087371, 1.9998788480590555, 1.999838990044738, 1.9998890398382987, 1.9999675167369129, 1.9999977329045062, 1.999964932346244, 1.9999204658050094, 1.9999169767133596, 1.9999540021311695, 1.9999900756449018, 1.9999927362878407, 1.9999693956764195, 1.9999523870806624, 1.9999607339680456, 1.999983129698035, 1.9999958793511796, 1.9999898016063815, 1.9999769057617194, 1.9999739632793654, 1.9999838141514024, 1.999994941409165, 1.9999963927900353, 1.9999894523102093, 1.9999844118931847, 1.9999877745379666, 1.9999953566939777, 1.9999985427862552, 1.9999949267019632, 1.99999058675611, 1.9999917407248986, 1.9999968792796416, 1.999999493423158, 1.999997026197243, 1.9999939165744975, 1.9999949138712947, 1.999998544172573, 1.9999998234929766, 1.9999976530930201, 1.9999959328754013, 1.9999973524851267, 1.9999996593423341, 1.9999996159346514, 1.9999979107827064, 1.9999975513390627, 1.9999990203892362, 1.999999972097185, 1.9999992449927118, 1.9999984061885667, 1.9999988744382375, 1.999999792000466, 1.9999997847256559, 1.9999991590457942, 1.9999990877386362, 1.999999643752711, 1.9999999167219973, 1.9999996140165974, 1.9999993847175896, 1.9999996266414568, 1.9999999215208022, 1.999999838110258, 1.9999996169100165, 1.9999996801292894]",75,0.6666666666305405,,0.0,2.220446049250313e-16,1.9999999998916216,,0.6666666666305405,,,,4.261621713638306,4.591624975204468,True,0.33589792251586914,0.005879878997802734,0.0,0.33589792251586914,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000001_39af675d2bf7_seed42_L1_M1_amplified.npz,4.27315616607666,2026-08-27 11:46:28,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,2,True,False,True,True,adam,False,hamqaoa,0.01,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
84367266,8,8,1,75.0,False,True,"[1, 1, 1]",,7.999999999999744,7.999999999999744,,,3.999999999999002,3.9999999999990035,3.999999999999001,3.999999999999001,"[3.999999999999001, 3.9976856510825227, 3.9998618251037774, 3.9995172639566556, 3.998717098956274, 3.998998458299405, 3.9996638409311696, 3.999995488697614, 3.9998466874236067, 3.999539488778755, 3.999432346336272, 3.9995843436293566, 3.999827825273864, 3.9999821796848423, 3.9999792668581486, 3.999874090561418, 3.9997758687628306, 3.999759597841491, 3.9998251481386355, 3.999919538629944, 3.9999852607121955, 3.9999954184577287, 3.999961738660137, 3.999918647990776, 3.9998979025001438, 3.999910391487482, 3.9999446818597177, 3.999978835946309, 3.9999954131983033, 3.9999905821727957, 3.999973836265752, 3.999959705517104, 3.9999580485257398, 3.9999689438398685, 3.9999844301544, 3.999994893597975, 3.9999954531328505, 3.9999884111852775, 3.9999807396660656, 3.9999787608434563, 3.999983848802347, 3.9999922869401394, 3.9999984673708138, 3.9999989836370196, 3.999994768142425, 3.9999899061029267, 3.999988334302955, 3.999991075398558, 3.9999959005353154, 3.999999352355563, 3.99999951453812, 3.9999971651240616, 3.99999479830521, 3.9999944752438497, 3.9999962950626227, 3.9999986322986683, 3.9999997053237615, 3.9999990235826277, 3.9999976055280086, 3.9999969127508996, 3.999997565747763, 3.999998950405496, 3.9999999066848413, 3.999999804516244, 3.999998999877471, 3.999998374973181, 3.99999851490975, 3.99999921986541, 3.999999828144343, 3.9999998791990823, 3.999999487213556, 3.9999991553380965, 3.9999992364912407, 3.9999996257473196, 3.999999939918396, 3.9999999143776055]",75,0.707839320474076,,-2.6645352591003757e-15,-1.3322676295501878e-15,3.999999999999001,,0.7078393204740756,,,,7.363887310028076,7.699809312820435,True,0.33747386932373047,0.0015361309051513672,0.0,0.33747386932373047,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000005_f3b9dd34409c_seed42_L1_M1_amplified.npz,7.381521224975586,2026-08-27 11:46:28,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.01,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
61232aa5,7,7,2,75.0,False,True,"[1, 1, 1]",,6.480086542537949,6.480086542537949,,,3.3008744470232574,3.3008744470232587,3.3008744470232587,3.3008744470232587,"[3.3008744470232587, 3.300080379762388, 3.3008334123477865, 3.3006841082538396, 3.3004123948341872, 3.3005630276943716, 3.3008128667372887, 3.3008737044987075, 3.300747308500841, 3.300648753700168, 3.300697075004598, 3.300819277732743, 3.3008901461993334, 3.300861270729932, 3.3007936831797293, 3.300777420138716, 3.300830879758271, 3.300900922178069, 3.300929950673121, 3.300912074151336, 3.300892720802378, 3.3009146518306482, 3.3009758233618185, 3.301042160205601, 3.3010913146335215, 3.301140874786807, 3.3012358042886083, 3.30141627719899, 3.301708608248016, 3.302147523529531, 3.3028015657467047, 3.3037811748102164, 3.305234778194705, 3.307344849275797, 3.31032625320827, 3.3144163542324243, 3.3198631780881325, 3.326917855315034, 3.3358253252902186, 3.3468078392777088, 3.3600412967408664, 3.375629497100609, 3.393587264758362, 3.4138801422727516, 3.4365164321221555, 3.4614195305513427, 3.4882845174555825, 3.516564557144533, 3.545562920958274, 3.5745947881762703, 3.602866312270965, 3.6294436832979007, 3.6534957517305044, 3.674641480211783, 3.6931583616288783, 3.709624600577288, 3.724619828650646, 3.738813106583097, 3.752840499097564, 3.766905888558214, 3.7807686666886493, 3.7941050490791515, 3.8066556917887078, 3.8180985707100414, 3.8282194508413463, 3.837132956980332, 3.8451825756674554, 3.852713718542705, 3.86002919127363, 3.867333515956577, 3.8745982032258333, 3.88160122533493, 3.8880854758849925, 3.8938423068878447, 3.8987048174577867, 3.902609955347148]",75,0.7168022686261147,,0.6017355083238893,0.6017355083238907,3.902609955347148,,0.8474723030069811,,,,9.564943313598633,9.900841474533081,True,0.33740711212158203,0.001493692398071289,0.0,0.33740711212158203,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000004_caa538b3e766_seed42_L1_M1_amplified.npz,9.57546877861023,2026-08-27 11:46:31,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.01,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9c1ddcc0,8,8,2,75.0,False,True,"[1, 1, 1]",,7.999999999999744,7.999999999999744,,,3.999999999999002,3.9999999999990035,3.999999999999001,3.999999999999001,"[3.999999999999001, 3.9905788407430003, 3.9994446962620875, 3.998094847752266, 3.994917353707055, 3.9959621095412388, 3.9985478992305574, 3.9999470438006166, 3.9995846739541676, 3.9985031914903257, 3.9979418727079215, 3.9982621351017618, 3.9990464430409998, 3.99972623590918, 3.9999943329240333, 3.9998721662343057, 3.9995765941244295, 3.9993419213645973, 3.9992959375599804, 3.9994308103372465, 3.999652251810344, 3.999853832740365, 3.9999693374935212, 3.999987421133106, 3.99993812123962, 3.9998676805451434, 3.999815616648748, 3.9998015092265318, 3.9998234610931593, 3.999865800185623, 3.9999103461233, 3.999945568815539, 3.99996963456113, 3.9999878406048115, 4.000007467537915, 4.000033979909045, 4.0000708045073825, 4.0001226032823975, 4.000200350988352, 4.000327087062973, 4.000544382999601, 4.000924239053985, 4.001595056373953, 4.00279757003669, 4.004986935670687, 4.008989241441643, 4.016157913343232, 4.028377748591767, 4.047768832923253, 4.076170143670074, 4.114569048921849, 4.162530613362683, 4.21764649589069, 4.275128207224838, 4.3278481423542665, 4.367811510521697, 4.391036970746755, 4.403081460818028, 4.415090807075682, 4.435190442655006, 4.464786841365843, 4.501148950945747, 4.539641048570976, 4.575445337517865, 4.605625268872168, 4.630638995329337, 4.654388715395953, 4.681746743947316, 4.7156696073549424, 4.7564957713861835, 4.8027919574345725, 4.8523194644686285, 4.902683025923605, 4.951718031953896, 4.9977206793845586, 5.039561654912747]",75,0.707839320474076,,1.0395616549137436,1.039561654913745,5.039561654912747,,0.8917999743253844,,,,13.825644731521606,14.161552429199219,True,0.33747386932373047,0.0015530586242675781,0.0,0.33747386932373047,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000005_f3b9dd34409c_seed42_L1_M1_amplified.npz,13.832763195037842,2026-08-27 11:46:34,x86_64,dacsgpu0002,,64,64,3.11.15,0.26,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.01,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1acb9dfa,7,7,3,75.0,False,True,"[1, 1, 1]",,6.480086542537949,6.480086542537949,,,3.3008744470232574,3.3008744470232587,3.3008744470232587,3.3008744470232587,"[3.3008744470232587, 3.299031808220981, 3.300773955044111, 3.3004379738017446, 3.299798050500898, 3.3001249624192024, 3.300705696405066, 3.300874140531659, 3.300598647166057, 3.3003518141552615, 3.30043586027056, 3.300712036803629, 3.300896466932192, 3.3008545830945817, 3.3006990234353983, 3.3006368619935094, 3.300738443944882, 3.300901967946898, 3.300990574655294, 3.3009679875446722, 3.3009206205938826, 3.3009556890234832, 3.301095075330447, 3.3012794696531964, 3.301457731279823, 3.301662128325399, 3.302003632561789, 3.302606592831886, 3.3035742281817333, 3.305026518468292, 3.307166483295206, 3.310299771495457, 3.314789320765269, 3.3210023676434646, 3.3292948978731824, 3.340024440495577, 3.3535534550029267, 3.370245534222686, 3.3904446642258783, 3.41444557910507, 3.4424707242311965, 3.474647039394051, 3.5109808491855556, 3.551370734047813, 3.595501033613595, 3.642658634613951, 3.6918346093753516, 3.7417901639214106, 3.7911571456165807, 3.8386562075729698, 3.883151237358204, 3.923641510065463, 3.9595283188216794, 3.990715697289555, 4.017400047577175, 4.039678690774789, 4.057354675162343, 4.070117824337448, 4.077958359703021, 4.08152401431501, 4.0821421921447065, 4.081515824717733, 4.081229648253774, 4.082370793088198, 4.085541257240099, 4.090862712700621, 4.098071847543702, 4.106602453820859, 4.115640905169717, 4.1242778133565485, 4.131740195832962, 4.137577557788988, 4.141751944470483, 4.144608996215915, 4.146721915032407, 4.148717748668776]",75,0.7168022686261147,,0.8478433016455176,0.8478433016455189,4.148717748668776,,0.9009159063341533,,,,16.485554218292236,16.82177233695984,True,0.33740711212158203,0.0011737346649169922,0.0,0.33740711212158203,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000004_caa538b3e766_seed42_L1_M1_amplified.npz,16.501055240631104,2026-08-27 11:46:38,x86_64,dacsgpu0002,,64,64,3.11.15,0.25,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.01,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
e0abce7d,4,4,2,75.0,False,True,"[1, 1, 1]",,3.9999999996057647,3.9999999996057647,,,1.9999999998916214,1.9999999998916216,1.9999999998916216,1.9999999998916216,"[1.9999999998916216, 1.9970723037806581, 1.99898900270807, 1.9992282222184814, 1.9979659661122082, 1.9982163926289094, 1.9994127894648182, 1.9999630122876328, 1.9994814116975523, 1.9988794422741307, 1.9989701640618665, 1.9995490706304326, 1.9999707860477773, 1.9998917567727297, 1.9995374479531323, 1.999368796572763, 1.9995467877836457, 1.999851680679218, 1.9999921744638316, 1.9998917258197721, 1.9997182283274118, 1.9996727039012765, 1.9997874967752365, 1.9999361338177073, 1.9999876662416638, 1.999926484455291, 1.9998425235916653, 1.9998283917532318, 1.9998932727026797, 1.999970799875233, 1.999993585218067, 1.9999550433206397, 1.9999078566259543, 1.9999058069682192, 1.9999494988857534, 1.9999926196739093, 1.9999956687366478, 1.9999662447506765, 1.9999441786376022, 1.999953700358962, 1.999981057148138, 1.999997492753054, 1.9999919892828972, 1.9999770990194057, 1.999970556421062, 1.999978204350836, 1.9999919100827421, 1.9999988974419558, 1.9999939314366095, 1.9999846513267654, 1.9999830166796908, 1.999991002926562, 1.999998919832436, 1.9999986400710494, 1.9999930616219213, 1.999990173383859, 1.9999927990612736, 1.999997384974443, 1.9999994579258977, 1.9999977519790302, 1.9999948566064, 1.999994587220263, 1.9999974631007986, 1.9999998788529199, 1.9999991655109826, 1.9999971121219724, 1.9999967396432594, 1.9999982099571478, 1.9999995936869164, 1.9999996284839692, 1.9999986389065596, 1.9999979982030447, 1.999998652333311, 1.9999997718139269, 1.9999998835978492, 1.9999991206119128]",75,0.6666666666305405,,0.0,2.220446049250313e-16,1.9999999998916216,,0.6666666666305405,,,,7.707511901855469,8.04185676574707,True,0.33589792251586914,0.0015397071838378906,0.0,0.33589792251586914,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000001_39af675d2bf7_seed42_L1_M1_amplified.npz,7.724806308746338,2026-08-27 11:46:43,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,2,True,False,True,True,adam,False,hamqaoa,0.01,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
51312d63,8,8,3,75.0,False,True,"[1, 1, 1]",,7.999999999999744,7.999999999999744,,,3.999999999999002,3.9999999999990035,3.999999999999001,3.999999999999001,"[3.999999999999001, 3.9784401431233865, 3.9987443193046945, 3.9957701875088594, 3.988707535303166, 3.990900844674492, 3.9965246420442266, 3.999766851546626, 3.9994380761650827, 3.9974527123668686, 3.9961039924133632, 3.9962826109692915, 3.997503007394977, 3.998857711811532, 3.9997366178264286, 4.00000215112584, 3.9998292170172425, 3.999485929425541, 3.999191902378451, 3.999063228245988, 3.9991146068177708, 3.999293256417114, 3.999523792682449, 3.9997459008189806, 3.999934200179243, 4.000099182495197, 4.000277614120643, 4.000525596658179, 4.0009281724169625, 4.0016361767050155, 4.002939665812589, 4.005400582895167, 4.010073661540571, 4.0188173892045285, 4.034455994903533, 4.060304738423132, 4.098655405967397, 4.1489113431576135, 4.206101542496642, 4.260199975785687, 4.299618647386827, 4.320630600632095, 4.33027906102228, 4.341954357341845, 4.36363348206267, 4.394330349073189, 4.428886704231234, 4.462685895614249, 4.4936320869830455, 4.521914274751144, 4.54909610824733, 4.576681463179818, 4.605041053869708, 4.633599570410987, 4.661623217078211, 4.688806581163339, 4.715361164822632, 4.741548978764326, 4.767269726894081, 4.792277762751169, 4.816694577399537, 4.841154994775725, 4.866251478598195, 4.89195242825454, 4.917647008542304, 4.9428125715492275, 4.967548245979977, 4.992389174570215, 5.017702551781048, 5.043273132504246, 5.068327786422133, 5.091792480085245, 5.112614827998909, 5.130159691601651, 5.1445037015187065, 5.156349735528141]",75,0.707839320474076,,1.1563497355291377,1.156349735529139,5.156349735528141,,0.9124667732309576,,,,23.404363870620728,23.74023723602295,True,0.33747386932373047,0.0015873908996582031,0.0,0.33747386932373047,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000005_f3b9dd34409c_seed42_L1_M1_amplified.npz,23.414698362350464,2026-08-27 11:46:44,x86_64,dacsgpu0002,,64,64,3.11.15,0.27,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.01,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
dddb1f6e,3,3,1,75.0,False,True,"[1, 1, 1]",,1.8749999941572448,1.8749999941572448,,,1.0588933688024877,1.0588933688024877,1.0588933688024877,1.0588933688024877,"[1.0588933688024877, 1.0638664253821186, 1.0683517565395442, 1.0722926155382433, 1.0756784683234575, 1.0785392463791283, 1.0808861778967778, 1.0827450229434972, 1.08417486047888, 1.0852463651043711, 1.086041062928658, 1.0866539087654994, 1.0871894761323833, 1.0877553264819153, 1.0884539684673846, 1.0893748140885744, 1.0905877551833674, 1.092139438953645, 1.0940526787060687, 1.0963288125215769, 1.0989522129033518, 1.1018963364159928, 1.105130480284408, 1.1086267010970188, 1.1123662563741519, 1.1163448310004147, 1.1205756355678858, 1.1250895214229897, 1.1299316882137083, 1.135155269410203, 1.140813147833648, 1.1469497746685524, 1.1535946948042717, 1.1607585923114268, 1.1684318146232626, 1.1765847550700776, 1.1851692398353308, 1.1941203412373131, 1.2033582504670897, 1.2127901257683793, 1.2223120497649278, 1.2318111642825311, 1.241168347425707, 1.2502614835152015, 1.2589695834713779, 1.2671778396128957, 1.274783574727976, 1.2817028821730316, 1.2878775373428393, 1.2932813483281664, 1.297924825914158, 1.3018566180369235, 1.3051603483802858, 1.307946079342619, 1.3103369933760953, 1.3124536720695488, 1.314399233012036, 1.3162488640965933, 1.3180454129563, 1.3198008961089194, 1.321502431819031, 1.323120396213312, 1.3246169979033195, 1.3259538895588086, 1.3270982616922333, 1.328027032459567, 1.3287292217238362, 1.3292067944951593, 1.329474087461662, 1.3295561911998304, 1.329486506087275, 1.3293037622350061, 1.3290487847621588, 1.3287612849071928, 1.3284769618453, 1.3282252042091576]",75,0.7059289125349918,,0.26933183540666983,0.26933183540666983,1.3282252042091576,,0.8854834694727717,,,,3.7201480865478516,4.041868209838867,True,0.33692479133605957,0.015189170837402344,0.0,0.33692479133605957,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000000_ef04306f2d85_seed42_L1_M1_amplified.npz,3.765644073486328,2026-08-27 11:46:46,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.01,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp8_standardZeroAngles,1,42,42,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
