run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
e878a3b7,10,20,1,50.0,False,True,"[1, 1, 1]",10.49902901433198,21.25611227779122,10.62805613889561,6.451465126277456,6.303319253494086,6.369899255716822,5.54953491855105,5.54953491855105,"[4.102206699926377, 4.582834044641544, 5.007114999513685, 5.301013826332016, 5.454709600310975, 5.493979302523414, 5.453455387964705, 5.377980033081165, 5.305843862922106, 5.260178604215803, 5.250026745491183, 5.27441018005093, 5.326044849675002, 5.393641647030941, 5.463604270597844, 5.5222602977190505, 5.558909830259307, 5.569274425814594, 5.558255537578124, 5.5394700333959666, 5.52982586236641, 5.541930856229628, 5.579293371909973, 5.636389543334977, 5.7025289049991805, 5.767232020468812, 5.82443736286459, 5.873380440728069, 5.916235016737284, 5.955024586522337, 5.9902685343539686, 6.021697633084578, 6.049738132401174, 6.076200986947618, 6.103355793806265, 6.131951097863491, 6.159802498041223, 6.182022272812458, 6.193002666813115, 6.18972853935575, 6.174984507395924, 6.157218103275031, 6.145257696157191, 6.1424932216903985, 6.146020706291119, 6.1501754305252065, 6.1511635376250124, 6.149764527781246, 6.149968581170359, 6.154921896868215, 6.1645445473887115]",50,0.5285760150748712,,1.2300192576753233,-0.4107094166562213,6.1645445473887115,,0.5871537776468315,,,,108.70318913459778,7954.20587515831,True,7845.509500741959,0.006797313690185547,0.0,7845.509500741959,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000287_bdbed51bb85b_noseed_L2_M2_standard.npz,108.83542108535767,2026-08-10 16:34:41,x86_64,dacsgpu0003,,64,64,3.11.15,0.52,False,False,False,True,4,False,True,False,True,adam,False,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,287,"[(2, 9), (7, 8), (0, 2), (6, 9), (5, 7), (3, 4), (4, 8), (1, 3), (0, 1), (1, 6), (0, 4), (5, 6), (5, 9), (2, 4), (3, 9), (2, 7), (0, 3), (1, 8), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
82be9afc,10,20,2,50.0,False,True,"[1, 1, 1]",10.49902901433198,21.25611227779122,10.62805613889561,6.451465126277456,6.303319253494086,6.369899255716822,5.54953491855105,5.54953491855105,"[4.067457288056399, 4.6234210037280645, 5.1597822927872175, 5.492652405644378, 5.6134255997736195, 5.628103145919373, 5.629172753497419, 5.652345958743063, 5.6872826940746934, 5.7117044911448565, 5.714739214880828, 5.705912555144417, 5.703912244531638, 5.719556342257304, 5.751449073170899, 5.790234587381946, 5.823957098534762, 5.844040624624955, 5.850664710592561, 5.852366460524494, 5.858875719101179, 5.87451168721874, 5.897166471242754, 5.921048210459499, 5.940425393867208, 5.952881266195132, 5.960373054387295, 5.96729291888406, 5.978192474564568, 5.997538928593789, 6.028930790679377, 6.071989343862831, 6.121011431004729, 6.168539839151448, 6.211320465633121, 6.252019702195188, 6.293900799442213, 6.336786220593385, 6.379038048308575, 6.419949430612088, 6.458189440522435, 6.48824286031599, 6.5016024375558805, 6.495235541916548, 6.477660669193991, 6.463467827095185, 6.463009784053408, 6.4775808473595395, 6.500236008770946, 6.5195699277656685, 6.526595965725122]",50,0.5285760150748712,,1.9541220943481434,0.31339342001659887,6.526595965725122,,0.6216380540348844,,,,122.92489314079285,7968.431506156921,True,7845.509500741959,0.0028696060180664062,0.0,7845.509500741959,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000287_bdbed51bb85b_noseed_L2_M2_standard.npz,123.0364294052124,2026-08-10 16:34:55,x86_64,dacsgpu0003,,64,64,3.11.15,0.76,False,False,False,True,4,False,True,False,True,adam,False,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,287,"[(2, 9), (7, 8), (0, 2), (6, 9), (5, 7), (3, 4), (4, 8), (1, 3), (0, 1), (1, 6), (0, 4), (5, 6), (5, 9), (2, 4), (3, 9), (2, 7), (0, 3), (1, 8), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
c21b412f,10,30,1,50.0,False,True,"[1, 1, 1]",13.598083639760393,27.213959085083513,13.606979542541756,9.143206862814923,8.51280745100424,8.846067160771499,9.5441711510104,9.544171151010403,"[8.841755992761685, 9.218657620300089, 9.469654003204079, 9.563420604679614, 9.543646282778715, 9.491055316837212, 9.454045037463251, 9.446293423043311, 9.465557219058983, 9.501840852041903, 9.541083920620725, 9.569383875323501, 9.578202222506292, 9.568360214074275, 9.549494589684976, 9.534172496691621, 9.530870716309817, 9.54076942661754, 9.55894854700256, 9.57776721924132, 9.59059633247577, 9.594601960299402, 9.591435183964506, 9.585564381977571, 9.58150284459694, 9.581719076559581, 9.586079636226895, 9.592500888347308, 9.598183570170011, 9.600900339562745, 9.599951620147257, 9.596403205696626, 9.592463189376968, 9.590300423034359, 9.590966784083923, 9.59401250750319, 9.597913709510552, 9.600969703735634, 9.602163631636756, 9.601552173008812, 9.600051348439948, 9.598818728031633, 9.598614522981538, 9.599470687537208, 9.600799150915412, 9.601818667759794, 9.602047971655443, 9.601574072837987, 9.600935640718934, 9.600724995130326, 9.601192736362579]",50,0.7018761910761842,,0.11404317070435965,1.5102511511821604,9.601192736362579,,0.7060695455857454,,,,119.31645679473877,9642.761110544205,True,9523.448374032974,0.003704071044921875,0.0,9523.448374032974,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000058_7c22981fd547_noseed_L2_M2_standard.npz,119.6196837425232,2026-08-10 16:34:57,x86_64,dacsgpu0003,,64,64,3.11.15,0.52,False,False,False,True,6,True,False,False,True,adam,False,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,58,"[(2, 3), (3, 8), (2, 6), (4, 9), (7, 8), (0, 5), (1, 4), (0, 2), (1, 7), (6, 9), (5, 7), (3, 4), (4, 8), (8, 9), (1, 3), (0, 1), (0, 4), (6, 8), (5, 6), (5, 9), (2, 4), (3, 9), (2, 7), (7, 9), (0, 3), (1, 2), (0, 6), (1, 5), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0b906bbf,10,30,2,50.0,False,True,"[1, 1, 1]",13.598083639760393,27.213959085083513,13.606979542541756,9.143206862814923,8.51280745100424,8.846067160771499,9.5441711510104,9.544171151010403,"[7.7258215815972875, 8.261701807130368, 8.679088302158755, 9.071146606065494, 9.406568591046076, 9.56162151104864, 9.561885572428542, 9.511657325716438, 9.458516290969428, 9.40120108039033, 9.358143747523643, 9.36335770174464, 9.416160952914696, 9.48887259380586, 9.549487714210272, 9.579534777008396, 9.585842882241838, 9.589334690377084, 9.60057695102259, 9.615158264891834, 9.624540243966626, 9.625117324911834, 9.620046264608316, 9.615029245938725, 9.613390649113084, 9.615508461486442, 9.621194150405943, 9.630186587098684, 9.640457904375847, 9.64806990170604, 9.650069679279953, 9.647550322156489, 9.645008825449288, 9.646186027754382, 9.651188779032537, 9.657433928983018, 9.662279704191828, 9.664888278590142, 9.666675717968104, 9.670151295883688, 9.676676357577463, 9.685078901798231, 9.692631746028365, 9.697637126899012, 9.701093840624347, 9.705462041959928, 9.711820793156146, 9.7187760542051, 9.724337182577882, 9.728428280415828, 9.732959545549662]",50,0.7018761910761842,,0.37757678907852465,1.7737847695563254,9.732959545549662,,0.7157596469763413,,,,132.0954406261444,9655.534481287003,True,9523.448374032974,0.009311914443969727,0.0,9523.448374032974,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000058_7c22981fd547_noseed_L2_M2_standard.npz,132.24300408363342,2026-08-10 16:35:04,x86_64,dacsgpu0003,,64,64,3.11.15,0.76,False,False,False,True,6,True,False,False,True,adam,False,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,58,"[(2, 3), (3, 8), (2, 6), (4, 9), (7, 8), (0, 5), (1, 4), (0, 2), (1, 7), (6, 9), (5, 7), (3, 4), (4, 8), (8, 9), (1, 3), (0, 1), (0, 4), (6, 8), (5, 6), (5, 9), (2, 4), (3, 9), (2, 7), (7, 9), (0, 3), (1, 2), (0, 6), (1, 5), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
f21ce186,10,20,3,50.0,False,True,"[1, 1, 1]",10.49902901433198,21.25611227779122,10.62805613889561,6.451465126277456,6.303319253494086,6.369899255716822,5.54953491855105,5.54953491855105,"[5.096190199559601, 5.370284065946562, 5.53393398457033, 5.6256626120588535, 5.649260683902017, 5.6329159530204755, 5.632655801160699, 5.666661080516717, 5.716373672068176, 5.7704117310214675, 5.825408041129271, 5.87794556487318, 5.917025673424302, 5.933852468773674, 5.943570755720117, 5.9642071513346995, 5.996076955719115, 6.03780891306608, 6.09071675012663, 6.144996417973723, 6.196275490270079, 6.27098586455719, 6.39886034935814, 6.574419454626676, 6.744410412897213, 6.828291779581351, 6.831737828702917, 6.880687484743037, 6.945181139391217, 6.930064237592344, 6.89316317655456, 6.896102363336102, 6.935838676553776, 6.984883786814829, 7.006110926769616, 6.99717838990785, 6.999330361329263, 7.028182733976333, 7.058648860102859, 7.068443780294878, 7.0687649186538515, 7.07531525974028, 7.083968246397511, 7.083553485565521, 7.076408782218811, 7.076277172635876, 7.087049714580212, 7.101076199256977, 7.11288521024548, 7.123187496893507, 7.133881947921085]",50,0.5285760150748712,,3.168694058740071,1.5279653844085264,7.133881947921085,,0.6794801631829752,,,,148.51267910003662,7994.019539117813,True,7845.509500741959,0.002622365951538086,0.0,7845.509500741959,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000287_bdbed51bb85b_noseed_L2_M2_standard.npz,148.75861072540283,2026-08-10 16:35:21,x86_64,dacsgpu0003,,64,64,3.11.15,1.0,False,False,False,True,4,False,True,False,True,adam,False,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,287,"[(2, 9), (7, 8), (0, 2), (6, 9), (5, 7), (3, 4), (4, 8), (1, 3), (0, 1), (1, 6), (0, 4), (5, 6), (5, 9), (2, 4), (3, 9), (2, 7), (0, 3), (1, 8), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4a1b73ca,10,30,3,50.0,False,True,"[1, 1, 1]",13.598083639760393,27.213959085083513,13.606979542541756,9.143206862814923,8.51280745100424,8.846067160771499,9.5441711510104,9.544171151010403,"[7.990455356291481, 8.348288747743597, 8.705391022473016, 8.81213451677465, 9.014718221930764, 9.337222824211763, 9.597054913111718, 9.647488378777354, 9.50287380630991, 9.435094402426193, 9.484895369664493, 9.545062765006598, 9.581481849686945, 9.604959579673778, 9.612450053174628, 9.622791427136299, 9.660061015782249, 9.707436864441457, 9.72787234804728, 9.716919558514224, 9.69795398345929, 9.681112800006638, 9.67264895479428, 9.685213315589532, 9.71498550191665, 9.738942062836394, 9.745951829875532, 9.744706019650613, 9.741060977536117, 9.73870724110687, 9.74499834504957, 9.755577722945779, 9.757296236151621, 9.751807337467886, 9.748004246532101, 9.747318821637135, 9.752590017037818, 9.762279925801465, 9.767280650679433, 9.766674595681069, 9.764821804961182, 9.762528526336236, 9.762473639098289, 9.76525077567987, 9.766650163407135, 9.766720988917152, 9.767481593496424, 9.76833771296212, 9.770336154147857, 9.772366628283702, 9.771763149909788]",50,0.7018761910761842,,0.45518399779877683,1.8513919782765775,9.771763149909788,,0.7186132552779306,,,,154.23570346832275,9677.673793792725,True,9523.448374032974,0.010264873504638672,0.0,9523.448374032974,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000058_7c22981fd547_noseed_L2_M2_standard.npz,154.56633925437927,2026-08-10 16:35:32,x86_64,dacsgpu0003,,64,64,3.11.15,1.0,False,False,False,True,6,True,False,False,True,adam,False,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,58,"[(2, 3), (3, 8), (2, 6), (4, 9), (7, 8), (0, 5), (1, 4), (0, 2), (1, 7), (6, 9), (5, 7), (3, 4), (4, 8), (8, 9), (1, 3), (0, 1), (0, 4), (6, 8), (5, 6), (5, 9), (2, 4), (3, 9), (2, 7), (7, 9), (0, 3), (1, 2), (0, 6), (1, 5), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
d70a93a8,10,20,5,50.0,False,True,"[1, 1, 1]",10.49902901433198,21.25611227779122,10.62805613889561,6.451465126277456,6.303319253494086,6.369899255716822,5.54953491855105,5.54953491855105,"[4.7591410053656045, 4.997533019121376, 5.183644335718285, 5.277680014084362, 5.4043186031873125, 5.616427725168623, 5.794004275057378, 5.842889780369806, 5.956735598977423, 6.18492851589835, 6.389560709358656, 6.527177983320345, 6.652386966670578, 6.806352361195984, 6.9195541343050815, 6.9676106459617095, 6.9878893822981505, 6.98072610385485, 6.983520015548802, 7.012958002450948, 7.027029971354679, 7.020947920688113, 7.022849835241979, 7.01555167397352, 7.004140359693118, 7.017867139056407, 7.035271840835922, 7.0522652477093475, 7.081773974680235, 7.098069950090141, 7.104010840592985, 7.110507858256216, 7.107201161073731, 7.109862038967317, 7.1180579106799735, 7.122112154481829, 7.130993522237416, 7.137947832571141, 7.143855730475419, 7.153236129036567, 7.155394474330175, 7.156416172955456, 7.155753753865915, 7.153336676185719, 7.154995364500653, 7.15554399089241, 7.158092456956537, 7.161146185929614, 7.162555564187663, 7.165263909322461, 7.166375858294972]",50,0.5285760150748712,,3.233681879487845,1.5929532051563005,7.166375858294972,,0.6825751075182591,,,,188.21625638008118,8033.723110437393,True,7845.509500741959,0.0026285648345947266,0.0,7845.509500741959,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000287_bdbed51bb85b_noseed_L2_M2_standard.npz,188.40244436264038,2026-08-10 16:36:01,x86_64,dacsgpu0003,,64,64,3.11.15,1.48,False,False,False,True,4,False,True,False,True,adam,False,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,287,"[(2, 9), (7, 8), (0, 2), (6, 9), (5, 7), (3, 4), (4, 8), (1, 3), (0, 1), (1, 6), (0, 4), (5, 6), (5, 9), (2, 4), (3, 9), (2, 7), (0, 3), (1, 8), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
f8fa0b4c,10,30,5,50.0,False,True,"[1, 1, 1]",13.598083639760393,27.213959085083513,13.606979542541756,9.143206862814923,8.51280745100424,8.846067160771499,9.5441711510104,9.544171151010403,"[7.418263019648235, 7.757104609073631, 7.881121082627765, 7.929868074060795, 8.047080598143708, 8.177239297862362, 8.24053314315126, 8.284512102098253, 8.389115378246418, 8.520550604193327, 8.59898736072803, 8.659300794747963, 8.740394398856283, 8.826482191256806, 8.894789646960959, 8.917709018285512, 8.905234086921594, 8.911043644119413, 8.959379865166236, 9.030941736822498, 9.106435749733487, 9.162875961354938, 9.170813423386061, 9.15066639641761, 9.141750778047594, 9.154914890756256, 9.186053240177314, 9.218925274455547, 9.232781188418542, 9.225042154116759, 9.217862266687098, 9.22898698553535, 9.248895943669497, 9.258981149046686, 9.257463727112485, 9.256201516466758, 9.25797913442764, 9.257570996052403, 9.256256369583099, 9.259762386587012, 9.268437533622887, 9.27737720441226, 9.281559266255977, 9.279074479853508, 9.274621096856263, 9.275535904922531, 9.282053249985402, 9.287576557231079, 9.287971551679314, 9.285483770025552, 9.284737265960938]",50,0.7018761910761842,,7.105427357601002e-15,1.3962079804778078,9.544171151010403,,0.7018761910761844,,,,217.6340160369873,9741.078360319138,True,9523.448374032974,0.0040128231048583984,0.0,9523.448374032974,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000058_7c22981fd547_noseed_L2_M2_standard.npz,217.74712753295898,2026-08-10 16:36:30,x86_64,dacsgpu0003,,64,64,3.11.15,1.48,False,False,False,True,6,True,False,False,True,adam,False,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,58,"[(2, 3), (3, 8), (2, 6), (4, 9), (7, 8), (0, 5), (1, 4), (0, 2), (1, 7), (6, 9), (5, 7), (3, 4), (4, 8), (8, 9), (1, 3), (0, 1), (0, 4), (6, 8), (5, 6), (5, 9), (2, 4), (3, 9), (2, 7), (7, 9), (0, 3), (1, 2), (0, 6), (1, 5), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
bb670c84,8,20,1,50.0,False,True,"[1, 1, 1]",9.309016994374987,18.61803299972471,9.309016499862356,6.906491157930874,5.603577062784424,6.906491053242031,5.876572375326111,5.876572375326111,"[5.8230410251411415, 5.8754721327333925, 5.895537980615219, 5.910167014656394, 5.930035703176443, 5.95728961890017, 5.991111752146475, 6.02829758373728, 6.066507011756361, 6.105109237655036, 6.143198928130105, 6.179022616943756, 6.2128227372191756, 6.247728411547485, 6.285143850081787, 6.321151988807779, 6.348858553073254, 6.3643818050145375, 6.369955127165784, 6.369182032057442, 6.362768974442401, 6.350961134271291, 6.3368049013539345, 6.325636037793168, 6.321424023428661, 6.32443798935757, 6.33217737520272, 6.341601387379793, 6.350859552023069, 6.359469187950498, 6.367079245288418, 6.372636468238793, 6.375148235333123, 6.374870250273418, 6.373108213853043, 6.370908944950589, 6.368505709341365, 6.366007462927769, 6.36409588768426, 6.363620677661443, 6.364677042691533, 6.366571755761193, 6.3686460734375885, 6.370745541612786, 6.372835531196892, 6.374576313023388, 6.375561907911723, 6.375786804726583, 6.375578791720001, 6.375153230356961, 6.374503783599176]",50,0.6312774355097917,,0.9958628165461292,-1.0639745392857112,6.374503783599176,,0.6847665857147963,,,,10.466169357299805,1193.7803010940552,True,1183.320568561554,0.006418943405151367,0.0,1183.320568561554,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000148_956cf56de12a_noseed_L2_M2_standard.npz,10.82488465309143,2026-08-10 16:39:54,x86_64,dacsgpu0003,,64,64,3.11.15,0.24,False,False,False,True,5,False,False,False,False,adam,False,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,148,"[(2, 3), (4, 6), (0, 5), (1, 4), (0, 2), (5, 7), (3, 7), (2, 5), (1, 3), (0, 1), (1, 6), (0, 4), (5, 6), (3, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8f20f340,8,20,2,50.0,False,True,"[1, 1, 1]",9.309016994374987,18.61803299972471,9.309016499862356,6.906491157930874,5.603577062784424,6.906491053242031,5.876572375326111,5.876572375326111,"[5.279418753232558, 5.511668651087487, 5.742052266310311, 5.859618634940815, 5.904091403709898, 5.91367442521775, 5.916199516596184, 5.9287705659049275, 5.957609391340862, 6.000079052966973, 6.044319538448627, 6.077651141012114, 6.101687945220341, 6.13181729231318, 6.177960710754927, 6.233663250717285, 6.281616891057379, 6.312961398931975, 6.341779401313514, 6.381581126856173, 6.420453780387428, 6.437464637435054, 6.432889663785773, 6.424514033467363, 6.420527984293716, 6.4149291433484175, 6.4011050590322, 6.384834771431732, 6.378037279139889, 6.383652911215181, 6.395101620032058, 6.405236514142086, 6.413156640510859, 6.422282312502056, 6.433220954989516, 6.441715315652234, 6.44376882545847, 6.4408566218136185, 6.43792717466131, 6.437279184715594, 6.4372762888311765, 6.436406047330319, 6.436033701370793, 6.438104909118599, 6.441925984164084, 6.445256186894139, 6.447628368663248, 6.45043048951682, 6.453907078433145, 6.456347257897761, 6.4566210958810775]",50,0.6312774355097917,,1.160097441109933,-0.8997399147219074,6.4566210958810775,,0.6935878514114345,,,,17.544244289398193,1200.843899011612,True,1183.320568561554,0.020895957946777344,0.0,1183.320568561554,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000148_956cf56de12a_noseed_L2_M2_standard.npz,17.891982316970825,2026-08-10 16:40:01,x86_64,dacsgpu0003,,64,64,3.11.15,0.26,False,False,False,True,5,False,False,False,False,adam,False,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,148,"[(2, 3), (4, 6), (0, 5), (1, 4), (0, 2), (5, 7), (3, 7), (2, 5), (1, 3), (0, 1), (1, 6), (0, 4), (5, 6), (3, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
