run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
0a04252c,9,9,1,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,3.2655107882908765,,0.5400216286242561,,,,0.15404033660888672,0.15404033660888672,False,,0.0,0.0,,,0.16136741638183594,2026-07-31 04:44:08,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
ad00993d,9,9,1,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.048827059378893,,0.33881710920768865,,,,0.3070063591003418,0.3070063591003418,False,,0.0,0.0,,,0.3141367435455322,2026-07-31 04:44:08,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7a85c39c,8,8,1,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,0.5058921711035969,,0.08952259265680355,,,,0.15172314643859863,0.15172314643859863,False,,0.0,0.0,,,0.15769743919372559,2026-07-31 04:44:08,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
ca6d6781,12,12,1,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.416723266612706,,0.16891895393021414,,,,0.5541772842407227,0.5541772842407227,False,,0.0,0.0,,,0.5604004859924316,2026-07-31 04:44:08,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,9,"[(8, 9), (0, 11), (0, 1), (9, 10), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (10, 11), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
e7328d11,12,12,2,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.5931222890550787,,0.3091835327357909,,,,0.7501795291900635,0.7501795291900635,False,,0.0,0.0,,,0.7568702697753906,2026-07-31 04:44:08,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,9,"[(8, 9), (0, 11), (0, 1), (9, 10), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (10, 11), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
e7805c21,9,9,3,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.4906287263471754,,0.4118784068707087,,,,0.8648796081542969,0.8648796081542969,False,,0.0,0.0,,,0.8717312812805176,2026-07-31 04:44:08,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
422b3c64,9,9,2,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.1763723805392554,,0.35990943948061116,,,,0.901383638381958,0.901383638381958,False,,0.0,0.0,,,0.9081614017486572,2026-07-31 04:44:08,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
f38062a4,8,8,2,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.5526767938262263,,0.2747614216645242,,,,0.4334428310394287,0.4334428310394287,False,,0.0,0.0,,,0.4395298957824707,2026-07-31 04:44:08,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
32582268,8,8,1,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.3454447556880416,,0.4150495055190305,,,,0.28767967224121094,0.28767967224121094,False,,0.0,0.0,,,0.2942066192626953,2026-07-31 04:44:09,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0a267acd,12,12,3,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.277463686886614,,0.15231473552958316,,,,1.3729732036590576,1.3729732036590576,False,,0.0,0.0,,,1.3786582946777344,2026-07-31 04:44:09,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,9,"[(8, 9), (0, 11), (0, 1), (9, 10), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (10, 11), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
