run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_end,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,qaoa_threads,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
73ba83a5,8,11,1,5.0,False,False,"[1, 1, 1]",6.1405390212315885,,,,,,,,,,,3.752645977651852,,0.6111264767924552,,,,1.80131196975708,1.80131196975708,False,,0.0,0.0,,,1.8079190254211426,2026-07-23 10:07:49,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,1,50,hamqaoa,0.05,44,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,False,0,32,1,5,1,,0,"[(1, 3), (1, 6), (0, 7), (3, 5), (0, 3), (5, 6), (1, 5), (1, 4), (0, 2), (3, 6), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
a1a40c7d,8,9,1,5.0,False,False,"[1, 1, 1]",5.847763554161063,,,,,,,,,,,2.848576050038717,,0.4871223030233106,,,,1.7848050594329834,1.7848050594329834,False,,0.0,0.0,,,1.7915804386138916,2026-07-23 10:07:49,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,50,hamqaoa,0.05,44,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,False,0,32,1,5,1,,1,"[(2, 7), (1, 3), (3, 5), (0, 3), (4, 5), (3, 7), (1, 4), (0, 2), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
45a6c45e,8,11,1,10.0,False,False,"[1, 1, 1]",6.1405390212315885,,,,,,,,,,,3.1859833417819123,,0.5188442465337366,,,,2.0165610313415527,2.0165610313415527,False,,0.0,0.0,,,2.025270938873291,2026-07-23 10:07:49,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,1,50,hamqaoa,0.05,44,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,False,0,32,1,5,1,,0,"[(1, 3), (1, 6), (0, 7), (3, 5), (0, 3), (5, 6), (1, 5), (1, 4), (0, 2), (3, 6), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
91350bce,8,9,1,10.0,False,False,"[1, 1, 1]",5.847763554161063,,,,,,,,,,,3.0080146512933505,,0.5143871880991072,,,,1.9686756134033203,1.9686756134033203,False,,0.0,0.0,,,1.9762895107269287,2026-07-23 10:07:50,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,50,hamqaoa,0.05,44,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,False,0,32,1,5,1,,1,"[(2, 7), (1, 3), (3, 5), (0, 3), (4, 5), (3, 7), (1, 4), (0, 2), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5a5066de,8,11,1,25.0,False,False,"[1, 1, 1]",6.1405390212315885,,,,,,,,,,,3.429129815081072,,0.5584411731974146,,,,2.4545979499816895,2.4545979499816895,False,,0.0,0.0,,,2.461026191711426,2026-07-23 10:07:50,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,1,50,hamqaoa,0.05,44,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,False,0,32,1,5,1,,0,"[(1, 3), (1, 6), (0, 7), (3, 5), (0, 3), (5, 6), (1, 5), (1, 4), (0, 2), (3, 6), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
fee02a56,8,9,1,25.0,False,False,"[1, 1, 1]",5.847763554161063,,,,,,,,,,,2.4347975958120323,,0.41636389249690436,,,,2.3639109134674072,2.3639109134674072,False,,0.0,0.0,,,2.3692774772644043,2026-07-23 10:07:50,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,50,hamqaoa,0.05,44,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,False,0,32,1,5,1,,1,"[(2, 7), (1, 3), (3, 5), (0, 3), (4, 5), (3, 7), (1, 4), (0, 2), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
11d6eb93,8,11,1,50.0,False,False,"[1, 1, 1]",6.1405390212315885,,,,,,,,,,,3.31197387563407,,0.5393620762253211,,,,3.2369303703308105,3.2369303703308105,False,,0.0,0.0,,,3.2439794540405273,2026-07-23 10:07:51,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,1,50,hamqaoa,0.05,44,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,False,0,32,1,5,1,,0,"[(1, 3), (1, 6), (0, 7), (3, 5), (0, 3), (5, 6), (1, 5), (1, 4), (0, 2), (3, 6), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
de24a2d4,8,16,1,5.0,False,False,"[1, 1, 1]",8.13007668131079,,,,,,,,,,,4.5372270416193095,,0.5580792432191162,,,,2.099849224090576,2.099849224090576,False,,0.0,0.0,,,2.1070332527160645,2026-07-23 10:07:51,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,1,50,hamqaoa,0.05,44,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,False,0,32,1,5,1,,2,"[(2, 7), (2, 6), (4, 6), (1, 2), (0, 6), (3, 4), (1, 5), (4, 5), (3, 7), (2, 5), (6, 7), (0, 5), (1, 4), (3, 6), (2, 4), (1, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
be0ebe15,8,16,1,10.0,False,False,"[1, 1, 1]",8.13007668131079,,,,,,,,,,,5.573558381153908,,0.6855480704095029,,,,2.203132152557373,2.203132152557373,False,,0.0,0.0,,,2.210825204849243,2026-07-23 10:07:51,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,1,50,hamqaoa,0.05,44,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,False,0,32,1,5,1,,2,"[(2, 7), (2, 6), (4, 6), (1, 2), (0, 6), (3, 4), (1, 5), (4, 5), (3, 7), (2, 5), (6, 7), (0, 5), (1, 4), (3, 6), (2, 4), (1, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
be446793,8,11,2,5.0,False,False,"[1, 1, 1]",6.1405390212315885,,,,,,,,,,,3.9990185649892713,,0.6512487830729884,,,,3.93735408782959,3.93735408782959,False,,0.0,0.0,,,3.9445526599884033,2026-07-23 10:07:51,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,1,50,hamqaoa,0.05,44,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,False,0,32,1,5,1,,0,"[(1, 3), (1, 6), (0, 7), (3, 5), (0, 3), (5, 6), (1, 5), (1, 4), (0, 2), (3, 6), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
