run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
7f37904c,3,3,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.050530436227996, 1.1005103013360527, 1.1549246951138399, 1.2044842916332217, 1.254249576756321, 1.2980083466517691, 1.3252594998906941, 1.3311541683399244, 1.3194281472269909, 1.3003489057618545, 1.284726914736639, 1.27830257886362, 1.2810845407627804, 1.2899351908747585, 1.3011583693658715, 1.312030715644835, 1.321132492864898, 1.3277474468943138, 1.3313027973730427, 1.331497775619773, 1.3287426681533774, 1.3243160769043745, 1.3200259494428013, 1.3175019666112107, 1.3175212209201426, 1.3198007231162, 1.323327861391478, 1.3269445347822304, 1.329835397084288, 1.3316871667739871, 1.3325207277373194, 1.332452449105997, 1.3316324211493078, 1.3303424081202964, 1.3290562936842036, 1.3283191070870586, 1.328482918847804, 1.3294951857730521, 1.3309227509778587, 1.33220718551353, 1.3329674908679099, 1.3331444801553447, 1.3329198149618804, 1.3325259779379595, 1.3321232229139757, 1.3318065636327543, 1.3316632724464892, 1.3317742565047401, 1.3321451864645977, 1.3326537619741041, 1.3330956613111653]",50,,,,,1.3330956613111653,,0.8887304408741102,,,,1.900083065032959,1.900083065032959,False,,0.0,0.0,,,1.9136734008789062,2026-08-04 09:47:26,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,1,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
27b6919b,5,10,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.6078208734860766, 1.817143003089942, 2.001391565761398, 2.154554113452377, 2.262814056251903, 2.3304384787505894, 2.3596041367151726, 2.355416105129129, 2.328641495938569, 2.2949051689797835, 2.2667948069034587, 2.249368299591772, 2.244622587270698, 2.2520441721606628, 2.269268199342729, 2.292160378950198, 2.3155151211021257, 2.3356883741650303, 2.3508435271554093, 2.3597385970050246, 2.36194985140944, 2.3583194078944754, 2.351197696062158, 2.3435006737915387, 2.337230791449097, 2.3334870488789177, 2.3329722680469542, 2.335765587926662, 2.341086036244446, 2.3474612647298887, 2.353445195542641, 2.358205180750843, 2.361184398941462, 2.36206764271754, 2.3610617177807023, 2.3589218180929636, 2.3566100812001958, 2.3547552297559546, 2.353768123025466, 2.3539087281041504, 2.3551254889203883, 2.3569986390829647, 2.358955864383289, 2.3606147275730684, 2.361712382374162, 2.3620830817125387, 2.361768489891442, 2.3610566440508878, 2.3602924401347156, 2.3596990306648515, 2.3594447526082907]",50,,,,,2.3594447526082907,,0.5898611881520727,,,,3.1777079105377197,3.1777079105377197,False,,0.0,0.0,,,3.1858487129211426,2026-08-04 09:47:26,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,4,True,False,False,True,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,3,"[(1, 3), (0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (3, 4), (1, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9580786e,2,1,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.6375555718792719, 0.7471864870322982, 0.8341072008368556, 0.8941453916690664, 0.9395656139934871, 0.9746188589335316, 0.9948213746189665, 0.9978944748606873, 0.9873931529191655, 0.9710574698878001, 0.9564830974394922, 0.947975959734324, 0.9462622391211226, 0.9499978870990584, 0.9572053876573138, 0.9660843640548519, 0.975350292712422, 0.9841302880092861, 0.9916001526428269, 0.9968922584807491, 0.9993657035515411, 0.99891823999845, 0.996170979728578, 0.9923786720429068, 0.9889741082835463, 0.9869962903392293, 0.9867725189027258, 0.9879920238690144, 0.9900532401298127, 0.9924300503256005, 0.9948207583664243, 0.9970337439909575, 0.9988063344793534, 0.9998027871153485, 0.9998201503765528, 0.9989968896677985, 0.9978031897476449, 0.996788250873112, 0.9962903084781315, 0.9963380272164107, 0.9967691472711622, 0.9974094128356497, 0.9981509411460112, 0.9989060329465811, 0.9995446412541729, 0.9999168445055353, 0.9999448412547578, 0.9996868533794696, 0.9993088611486709, 0.9989903919041079, 0.9988402412434588]",50,,,,,0.9988402412434588,,0.9988402412434588,,,,1.450679063796997,1.450679063796997,False,,0.0,0.0,,,1.4611079692840576,2026-08-04 09:47:27,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,0,"[(0, 1)]",[1.0]
e8d3d7fa,6,15,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[4.576688268309712, 4.8860953089723544, 5.048709107890217, 5.0890312334409655, 5.117152106535047, 5.126240324023222, 5.116330559789294, 5.109265913337853, 5.099266725863033, 5.076293977461962, 5.063885245877256, 5.077817484344602, 5.102829353484016, 5.1253982217433816, 5.142279019061527, 5.15387009199128, 5.159919046588061, 5.160849011155856, 5.15861501433425, 5.155577482546062, 5.152856437251478, 5.150214043992444, 5.147626280342206, 5.146453116965229, 5.148653590053842, 5.1547482584472775, 5.162733397890366, 5.169132857045223, 5.1713653872230125, 5.169566225846333, 5.166220224989013, 5.163789229155582, 5.162959235625165, 5.163165568458514, 5.163889729743028, 5.164976945485903, 5.166305483730062, 5.167738190896854, 5.169220265979325, 5.170547966284622, 5.171177492090959, 5.1706721238791244, 5.169352678755185, 5.168199425973972, 5.168004073865959, 5.1687276240829325, 5.169721518005658, 5.170436816310677, 5.170801774543962, 5.170988077441061, 5.171062912523937]",50,,,,,5.171062912523937,,0.8618438187539895,,,,4.000898838043213,4.000898838043213,False,,0.0,0.0,,,4.016526222229004,2026-08-04 09:47:27,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,5,True,False,False,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,4,"[(1, 3), (0, 1), (2, 3), (0, 4), (3, 5), (0, 3), (1, 2), (3, 4), (1, 5), (4, 5), (2, 5), (0, 5), (1, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2b7a926b,4,6,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.662838299862636, 1.7711867161509447, 1.8355736446313529, 1.8453084212631772, 1.8242920409870191, 1.8036808064025835, 1.7969753128047845, 1.8046622293184105, 1.8212001859738498, 1.8376660184442626, 1.8468070211537877, 1.84645162066523, 1.8405558084874372, 1.8343484508411771, 1.8306510817982464, 1.8304634339076038, 1.8337714773201552, 1.839458500176614, 1.8450176735484445, 1.8478289400705443, 1.8472187902052228, 1.8447754102005605, 1.8425868435771933, 1.841679461874736, 1.8420561301260188, 1.8434506842962328, 1.845477378771977, 1.8473219331419586, 1.8480639868760216, 1.8475488865410554, 1.8465718589811548, 1.8459726144741966, 1.8459553458882103, 1.8463413252099974, 1.846987608085762, 1.847730790409708, 1.848226566129843, 1.8482266385882127, 1.8478949912231388, 1.8476191843010026, 1.8475927318596208, 1.8477381258843635, 1.8479508895346899, 1.8482049277708517, 1.8484245497191565, 1.8484816665563106, 1.8483788589985126, 1.8482679444871384, 1.8482528617476217, 1.848309321178625, 1.8483956433580833]",50,,,,,1.8483956433580833,,0.6161318811193611,,,,2.4813649654388428,2.4813649654388428,False,,0.0,0.0,,,2.4903674125671387,2026-08-04 09:47:27,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,True,False,True,3,True,False,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,2,"[(1, 3), (0, 1), (2, 3), (0, 3), (1, 2), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
47564861,3,3,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.181585062135416, 1.2419249818788272, 1.2854544550607225, 1.2919435957090157, 1.3030177076951592, 1.3212108849508581, 1.3286440834936113, 1.3185742071124535, 1.3058883980229878, 1.304774387559392, 1.3125939884758624, 1.318929435700763, 1.3181948324719484, 1.3147694708902589, 1.3158534018808008, 1.3222728478144257, 1.3290266831164268, 1.33147104608833, 1.3298216715920814, 1.3280035738306413, 1.3287073523557347, 1.3309407843336276, 1.332007821302562, 1.3308113614327537, 1.3289271156025182, 1.3284355295057273, 1.3294773392069341, 1.3305466669247017, 1.3306029208184502, 1.3301611250077081, 1.3303176212584054, 1.3312769909919142, 1.3322136116896504, 1.3324270397181786, 1.3321938095288155, 1.3322608222828993, 1.3327825739264867, 1.3331767487806254, 1.3330059661727596, 1.3325914429450734, 1.3325198594070788, 1.3328220160964028, 1.3330062210171172, 1.3328078884052432, 1.3325413650450888, 1.332602412532834, 1.332908072439308, 1.3330716631870045, 1.3329773973957444, 1.332893814156317, 1.3330265947985993]",50,,,,,1.3330265947985993,,0.8886843965323995,,,,4.190276861190796,4.190276861190796,False,,0.0,0.0,,,4.20094633102417,2026-08-04 09:47:28,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,1,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
22432606,7,21,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[4.66681325694311, 4.9535352559073935, 5.182147622523777, 5.391224129819864, 5.52230622210363, 5.538519916538913, 5.469480242053001, 5.4144847102836255, 5.425219341651043, 5.48544984695356, 5.556522159626189, 5.603102502620722, 5.606476620136859, 5.575069038741605, 5.54117135964442, 5.532538279072119, 5.552013478160511, 5.585424163843355, 5.6154663958374345, 5.630319208563804, 5.627567905093028, 5.6135485071785975, 5.598595105880779, 5.591155172454437, 5.594191690639484, 5.605075022200506, 5.618021303129875, 5.627396433208117, 5.630345431893351, 5.627687535829836, 5.622884819062838, 5.619849723302893, 5.620826055072726, 5.6253582632427275, 5.630803058163775, 5.634080926437983, 5.63368555009388, 5.630623133078722, 5.627575980488826, 5.626926974966561, 5.629174053049547, 5.6328321405792225, 5.635686011145247, 5.636354285374314, 5.635072895201163, 5.633269020678322, 5.632404029076658, 5.633005159596256, 5.634499134999874, 5.6358061553786785, 5.636166795163423]",50,,,,,5.636166795163423,,0.7514889060217897,,,,5.080541372299194,5.080541372299194,False,,0.0,0.0,,,5.089590549468994,2026-08-04 09:47:28,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,6,True,False,False,True,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,5,"[(2, 3), (2, 6), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (3, 4), (4, 5), (2, 5), (1, 3), (0, 1), (1, 6), (0, 4), (5, 6), (3, 6), (2, 4), (0, 3), (1, 2), (0, 6), (1, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
23012602,2,1,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.7784448702468918, 0.871988216436195, 0.9372275803984269, 0.9704034431643991, 0.9841104374937124, 0.9884780312223018, 0.9853387870757039, 0.9772969561614971, 0.9685854181905056, 0.9624662987500623, 0.9607929766437379, 0.9642693698908722, 0.9721803376424486, 0.9823251663633419, 0.991716845144166, 0.9978337670176769, 0.9996806813027687, 0.9980017503226132, 0.9945488529291443, 0.9911127939000912, 0.9889104190763478, 0.988403156285268, 0.9893705011422733, 0.9911955706363218, 0.9932877639764675, 0.9953372694792892, 0.9972073820859139, 0.9986783168934745, 0.9994292703254751, 0.9992800272729131, 0.9983872548150707, 0.9971981924931449, 0.996249482610972, 0.9959557241614589, 0.9964436887708243, 0.9974882330734048, 0.9986309474365519, 0.9994504879435648, 0.9997813132735289, 0.9997132553948505, 0.9994381374231533, 0.9991255632734573, 0.9988866381503075, 0.9987739211892972, 0.9987977386186953, 0.9989580981701985, 0.9992452145461531, 0.9995952391396274, 0.9998809738477494, 0.9999881933519563, 0.9999013477997056]",50,,,,,0.9999013477997056,,0.9999013477997056,,,,2.8908238410949707,2.8908238410949707,False,,0.0,0.0,,,2.9034054279327393,2026-08-04 09:47:29,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,0,"[(0, 1)]",[1.0]
5e402a5d,8,28,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[6.533846378180538, 7.044973545718703, 7.400468412363536, 7.537165934752013, 7.518153491643814, 7.459746320217538, 7.407087982080869, 7.377388007109088, 7.392068405986673, 7.465649564451284, 7.58911609622321, 7.738588941971493, 7.890275942836236, 8.02638297280435, 8.130011676002972, 8.184825196860144, 8.18462794829197, 8.146779358483302, 8.112075634593145, 8.118009109479047, 8.171177787371, 8.247139262763923, 8.306259067066483, 8.317733795914528, 8.282642240707714, 8.231910424770287, 8.19942654276951, 8.200343140011213, 8.229840040054299, 8.272313155588431, 8.309583498077325, 8.327381163376801, 8.322644018700709, 8.305727937057753, 8.291729210162636, 8.289090271580543, 8.29702777167466, 8.310071305854908, 8.322007041993983, 8.327836820816772, 8.325986663557936, 8.319269802105458, 8.312501329828622, 8.309324194157519, 8.311242227853741, 8.317703076371698, 8.325993322154453, 8.332394115109388, 8.334592387488598, 8.332815802432817, 8.329083843892379]",50,,,,,8.329083843892379,,0.8329083843892379,,,,5.967069625854492,5.967069625854492,False,,0.0,0.0,,,5.978745222091675,2026-08-04 09:47:29,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,7,True,False,False,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,6,"[(2, 3), (2, 6), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (1, 7), (5, 7), (3, 4), (4, 5), (3, 7), (2, 5), (1, 3), (0, 1), (1, 6), (0, 4), (0, 7), (5, 6), (3, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9cec128c,2,1,3,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.6510946820241217, 0.8075079628029362, 0.9031098953885296, 0.9309561129181976, 0.9437620763459276, 0.9643701097295807, 0.9801970876674724, 0.9823347572379777, 0.9724352597385234, 0.9570974559852907, 0.9450612338451246, 0.9425146213735314, 0.950114612267633, 0.9640061942645082, 0.9786671600349055, 0.9896292745955547, 0.9950494225935863, 0.9955521593738872, 0.9931645578042223, 0.9902470206439712, 0.9884656108092713, 0.9880598558746144, 0.9882354472544955, 0.9882852064716505, 0.9882838600087317, 0.9888794828685734, 0.990613663069352, 0.9934166661290194, 0.9965628152410979, 0.9990021714303561, 0.9998730769735626, 0.999015945066377, 0.9971570865647638, 0.9954726415701924, 0.9948151991775289, 0.9952927370047215, 0.9964334897040164, 0.9976114697923161, 0.9984130144493535, 0.9987984586707666, 0.9989835573229235, 0.9991558834049631, 0.9993014162520835, 0.9992826906996981, 0.9990371560379889, 0.9986785722876604, 0.998434817502861, 0.998499688776835, 0.9988935600518634, 0.9994288389814535, 0.999836856975268]",50,,,,,0.999836856975268,,0.999836856975268,,,,4.382258653640747,4.382258653640747,False,,0.0,0.0,,,4.392933130264282,2026-08-04 09:47:30,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,0,"[(0, 1)]",[1.0]
