run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
e5f118f7,8,8,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.1789394266183306, 2.1798585617104886, 2.1807505816814494, 2.181615156436302, 2.1824520382735995, 2.183261065238633, 2.1840421712158045, 2.184795397518618, 2.1855209051833304, 2.186218988201321, 2.186890088735574, 2.1875347877543314, 2.1881538292777614, 2.1887481168756717, 2.1893187190211267, 2.189866851508671, 2.190393871099073, 2.190901253264588, 2.191390553349623, 2.191863371811871, 2.1923213133963486, 2.1927659452026695, 2.193198735671348, 2.193621037307283, 2.1940340297928778, 2.194438707254854, 2.194835858567906, 2.195226078427766, 2.1956097600992237, 2.1959871191113045, 2.1963582177067513, 2.196722982111988, 2.1970812450846795, 2.197432762793027, 2.197777241857397, 2.198114364622041, 2.198443819125851, 2.198765300541701, 2.1990785407174007, 2.1993833102266582, 2.199679427575578, 2.1999667742270645, 2.200245286981499, 2.200514958008644, 2.2007758314760246, 2.2010280108421907, 2.201271638274986, 2.2015069004675034, 2.201734016180852, 2.2019532281566137, 2.2021647937460407]",50,,,,,2.2021647937460407,,0.38969470779437987,,,,4.260516405105591,4.260516405105591,False,,0.0,0.0,,,4.268035888671875,2026-08-07 12:04:00,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4cf7f854,9,9,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.385829384328384, 2.3865788418780203, 2.387316244389109, 2.388041265025186, 2.388753629641328, 2.389453115760557, 2.3901395551029596, 2.390812870184441, 2.391473102847601, 2.3921204021340094, 2.392755049568388, 2.393377444111527, 2.393988079324119, 2.3945875021679472, 2.395176242353882, 2.395754761182173, 2.396323392158221, 2.3968823513079993, 2.3974317244012724, 2.397971491990618, 2.3985015652663337, 2.3990218178490603, 2.3995321135631875, 2.4000323483777297, 2.400522462803532, 2.401002450461849, 2.4014723834990517, 2.4019324189300613, 2.402382773587792, 2.402823720969134, 2.4032555822260617, 2.4036787074129657, 2.4040934489473607, 2.404500142143395, 2.4048990873165104, 2.405290551175619, 2.4056747610266145, 2.4060519063767614, 2.406422156528745, 2.4067856636274114, 2.407142581268043, 2.4074930745510805, 2.4078373177705825, 2.408175509313887, 2.4085078634099117, 2.4088346014192172, 2.4091559413153782, 2.4094720975039703, 2.409783264093095, 2.410089616666033, 2.410391301336716]",50,,,,,2.410391301336716,,0.3986094429199134,,,,4.26801323890686,4.26801323890686,False,,0.0,0.0,,,4.27407693862915,2026-08-07 12:04:00,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5055b792,3,3,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.1068512522109226, 1.1085587500385925, 1.1102337093387682, 1.111875613943767, 1.113484098496742, 1.115058993111277, 1.1166003753199107, 1.1181086323160885, 1.1195845242373221, 1.1210292521694467, 1.1224445082156886, 1.123832501193047, 1.125195926309029, 1.1265378724538593, 1.1278616541807414, 1.12917060158301, 1.1304678280272997, 1.1317560388879313, 1.1330374124498759, 1.1343135597825174, 1.1355855566710757, 1.1368540241907983, 1.1381192211150866, 1.1393811448887807, 1.1406396143598905, 1.1418943399874308, 1.14314497600055, 1.144391158698828, 1.145632531485045, 1.1468687619789466, 1.1480995573965744, 1.1493246680847362, 1.150543893233613, 1.151757077786567, 1.1529641148345944, 1.1541649425909073, 1.1553595427149432, 1.156547935716045, 1.1577301773717412, 1.1589063562809976, 1.1600765869710548, 1.161241008456152, 1.162399779644315, 1.1635530742864961, 1.1647010787167817, 1.1658439875197038, 1.1669820013164103, 1.1681153198258825, 1.169244141670601, 1.17036866415503, 1.1714890770855657]",50,,,,,1.1714890770855657,,0.7809927180570438,,,,2.922809362411499,2.922809362411499,False,,0.0,0.0,,,2.93805193901062,2026-08-07 12:04:04,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
11cd9559,3,3,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.1501979326443819, 1.1523898012394602, 1.1545509313790268, 1.1566808040841112, 1.1587790270680347, 1.1608453743649352, 1.1628798293293081, 1.1648826335220293, 1.1668543393463133, 1.1687958641392677, 1.1707085320905575, 1.1725940882768482, 1.1744546821265232, 1.176292790089281, 1.1781110834856805, 1.1799122581442836, 1.181698842223207, 1.1834730342945532, 1.1852365866430186, 1.1869907607989996, 1.1887363427714657, 1.1904737002588828, 1.1922028627569667, 1.1939236054676026, 1.195635528228928, 1.1973381230182352, 1.199030823013258, 1.200713041039931, 1.2023841996075766, 1.2040437519654084, 1.2056911911742991, 1.2073260629985285, 1.2089479664462481, 1.2105565593675753, 1.2121515503918927, 1.2137327093014503, 1.2152998559876707, 1.2168528588725027, 1.2183916297024346, 1.2199161194118762, 1.221426311292141, 1.222922217848428, 1.2244038733489624, 1.2258713291192262, 1.227324648675722, 1.228763900583679, 1.230189157042916, 1.231600485960652, 1.2329979532483508, 1.2343816188634227, 1.2357515346501555]",50,,,,,1.2357515346501555,,0.823834356433437,,,,5.435234308242798,5.435234308242798,False,,0.0,0.0,,,5.4444966316223145,2026-08-07 12:04:05,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
2f7136f7,8,8,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[3.0257426351080694, 3.0317576249391487, 3.0377592200759858, 3.043746782366188, 3.0497196941607663, 3.0556773618625375, 3.0616192102803583, 3.0675446950687517, 3.0734533016605092, 3.0793445378826716, 3.085217945180891, 3.0910730825032653, 3.0969095448155244, 3.102726961728282, 3.1085249820383134, 3.1143032989272714, 3.1200616367179075, 3.1257997438056444, 3.1315174098729055, 3.1372144513057245, 3.1428907209689596, 3.148546098220414, 3.154180503910339, 3.159793888190093, 3.165386235879388, 3.1709575635910783, 3.176507917269668, 3.182037392889279, 3.187546093102557, 3.1930341661660924, 3.198501784857131, 3.203949143927314, 3.2093764815844863, 3.2147840568606973, 3.220172155142051, 3.225541084772518, 3.2308911774347786, 3.2362227746038355, 3.241536262857979, 3.246832036908227, 3.252110502985712, 3.257372092873122, 3.2626172435526044, 3.267846413122993, 3.273060071577873, 3.2782586927387025, 3.2834427699233304, 3.2886127888499863, 3.2937692481974032, 3.298912651652203, 3.3040434961167913]",50,,,,,3.3040434961167913,,0.5846829757771707,,,,9.887592554092407,9.887592554092407,False,,0.0,0.0,,,9.893601179122925,2026-08-07 12:04:06,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
b7164a29,10,10,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[4.347027745382227, 4.354142738128173, 4.361244627457129, 4.3683326415332075, 4.375406056718787, 4.382464212030583, 4.3895064998735425, 4.396532371103871, 4.403541340085622, 4.410532996158738, 4.417506994684074, 4.4244630906724645, 4.431401110902776, 4.438320966718976, 4.445222669773108, 4.452106316205156, 4.45897209003064, 4.465820289572235, 4.472651299723197, 4.479465604605428, 4.486263768428442, 4.493046458423509, 4.499814415135938, 4.506568460243674, 4.5133094878907185, 4.520038444187565, 4.5267563374106885, 4.5334642161046546, 4.540163146895164, 4.546854210553789, 4.553538478356572, 4.560217003689671, 4.566890829047699, 4.573560916879827, 4.580228177289087, 4.586893434099548, 4.593557434752839, 4.600220818364541, 4.606884111396472, 4.613547726878824, 4.620211941909488, 4.626876912814386, 4.633542655156262, 4.640209068216891, 4.6468759235827335, 4.65354288415813, 4.660209492800611, 4.6668751939535005, 4.673539342443899, 4.680201209463348, 4.686859996181958]",50,,,,,4.686859996181958,,0.6681197428627168,,,,6.014636278152466,6.014636278152466,False,,0.0,0.0,,,6.021481037139893,2026-08-07 12:04:06,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,7,"[(8, 9), (0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 9), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
ccffa6b7,9,9,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[3.328983234376421, 3.3327604911694473, 3.336501845137366, 3.3402092633604124, 3.3438872031272804, 3.3475369719985353, 3.3511557705146173, 3.3547406818718737, 3.35829089416334, 3.3618069849935965, 3.3652889959761625, 3.368735822091488, 3.372145810647971, 3.37551744910859, 3.3788498101458284, 3.382142536658629, 3.3853953967469486, 3.3886077719084864, 3.3917786503774443, 3.3949070559546186, 3.397992398159582, 3.4010344707375997, 3.404033084825977, 3.4069878362033124, 3.409898142745228, 3.412763472058129, 3.415583522301458, 3.4183582071050784, 3.4210875149062123, 3.4237713229941047, 3.4264094292532072, 3.429001698259494, 3.4315481676365245, 3.4340490111474304, 3.436504400577675, 3.4389144387170822, 3.4412792000507535, 3.4435988450975645, 3.445873659000532, 3.448103974512277, 3.4502901017914738, 3.452432333901871, 3.4545310019832485, 3.456586505626994, 3.458599314641181, 3.46056989553673, 3.462498721632549, 3.4643862682417392, 3.466233067502257, 3.468039718538479, 3.4698068270398674]",50,,,,,3.4698068270398674,,0.5738063216536907,,,,11.862756967544556,11.862756967544556,False,,0.0,0.0,,,11.870105266571045,2026-08-07 12:04:08,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2ece980d,3,3,3,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.1465107889511612, 1.1496304314790586, 1.1527223876010733, 1.155786060093727, 1.1588208662133335, 1.1618262351067115, 1.164801615905829, 1.167746473390478, 1.1706602908118393, 1.173542575569984, 1.1763928557638348, 1.1792106832521614, 1.1819956359490604, 1.184747314619737, 1.1874653478993389, 1.1901493939519876, 1.192799136307653, 1.195414288935721, 1.197994593705638, 1.200539822715721, 1.203049777466366, 1.20552428835311, 1.207963215167372, 1.2103664496832658, 1.2127339130653145, 1.2150655534898525, 1.2173613501099279, 1.2196213098982045, 1.2218454672513575, 1.2240338840472316, 1.2261866472183196, 1.2283038701932, 1.230385693898603, 1.2324322810200923, 1.2344438190186466, 1.2364205189173725, 1.2383626093776408, 1.240270341975807, 1.2421439891123065, 1.2439838433556507, 1.245790213637476, 1.2475634259402915, 1.2493038208492873, 1.2510117553807207, 1.2526876005800156, 1.2543317420256335, 1.2559445760443924, 1.2575265101658861, 1.2590779626126178, 1.2605993625174432, 1.262091145713686]",50,,,,,1.262091145713686,,0.8413940971424574,,,,8.985425233840942,8.985425233840942,False,,0.0,0.0,,,8.994852066040039,2026-08-07 12:04:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
bdd8231e,7,7,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.8159994344358774, 1.817714278946708, 1.8194281307812694, 1.8211408247398864, 1.822852192483452, 1.824562060934179, 1.826270255394975, 1.8279765965215806, 1.8296808997544434, 1.8313829826678327, 1.833082652838061, 1.8347797138495903, 1.8364739691080898, 1.8381652143307268, 1.8398532427166772, 1.8415378452578355, 1.843218807646835, 1.844895910019847, 1.8465689313845557, 1.8482376492321053, 1.8499018319375071, 1.85156124813288, 1.8532156594513984, 1.8548648291545655, 1.8565085180393337, 1.8581464824647818, 1.8597784775936133, 1.8614042638855413, 1.8630235882094643, 1.864636207471849, 1.8662418706086716, 1.8678403324951078, 1.8694313435098713, 1.87101465715769, 1.8725900308512184, 1.874157219419892, 1.8757159787198476, 1.8772660673257222, 1.8788072483749203, 1.8803392858072296, 1.8818619495636786, 1.8833750129165547, 1.8848782506079458, 1.8863714406400065, 1.8878543724222592, 1.8893268353023873, 1.890788623006422, 1.8922395376851442, 1.8936793892319745, 1.8951079898432228, 1.8965251590617975]",50,,,,,1.8965251590617975,,0.41184042542058574,,,,4.706373929977417,4.706373929977417,False,,0.0,0.0,,,4.717992305755615,2026-08-07 12:04:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
91db085a,8,8,3,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[3.4774803419284916, 3.494385969469585, 3.5111459140105015, 3.5277530788307585, 3.5442006107443107, 3.560482020599838, 3.576591273514899, 3.592522972187971, 3.6082724745787855, 3.623836128898045, 3.6392114489033425, 3.6543973341637543, 3.6693943003246274, 3.684204585627585, 3.6988322441682002, 3.713283028075403, 3.7275641223843756, 3.741683742920629, 3.755650478447228, 3.7694727489810793, 3.7831582043123335, 3.7967133525424726, 3.810143342391362, 3.8234520118439606, 3.8366419502464293, 3.84971474580056, 3.862671172894374, 3.875511449554863, 3.88823535662125, 3.900842425415445, 3.9133320582387703, 3.925703586950757, 3.937956334322585, 3.9500896602945694, 3.9621029762809368, 3.973995763893077, 3.98576758879077, 3.997418101175502, 4.008947037533217, 4.020354204412634, 4.031639503576532, 4.042802887988822, 4.05384439553694, 4.064764107981942, 4.075562162470952, 4.086238743943572, 4.096794106694909, 4.107228553527619, 4.117542409541063, 4.1277360541327095, 4.137809869613998]",50,,,,,4.137809869613998,,0.7322261315898069,,,,18.452052354812622,18.452052354812622,False,,0.0,0.0,,,18.45847487449646,2026-08-07 12:04:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,True,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
