run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
7595c80d,7,6,1,75.0,False,True,"[1, 1, 1]",,5.999999874884036,5.999999874884036,,,2.999999976732735,2.9999999767327346,2.9999999767327354,"[1.8288001664794469, 2.1318198797108723, 2.366374804141796, 2.5148173170666994, 2.5824001904083733, 2.5907501987678465, 2.565658221507884, 2.5301405451936767, 2.5003556678888796, 2.4846992964471726, 2.485873474466837, 2.503354764276682, 2.534803083696296, 2.5764066029586528, 2.6227342338978197, 2.666835485509567, 2.7012581764955845, 2.720183392951182, 2.7220000288816073, 2.710744828058257, 2.6948570181253375, 2.683413170545403, 2.6821985469205627, 2.6919721600123503, 2.7092177027588678, 2.7282823447995086, 2.743803954504738, 2.752605243165885, 2.75445398488113, 2.7515362651235122, 2.7471490090589064, 2.744401365080309, 2.7453766438156872, 2.750734576687051, 2.759633086510401, 2.7699972213537007, 2.7792081282238836, 2.7851226251256143, 2.78708235316544, 2.786367864019172, 2.7856281224013935, 2.7873981189502106, 2.792614540491598, 2.8001667970895574, 2.807720766311234, 2.8132073666416817, 2.8160634279661707, 2.8174392803698143, 2.8191878595091167, 2.8224519092804856, 2.8270287160345755, 2.8318718274743455, 2.83614613853025, 2.8399014483448743, 2.8437454545715317, 2.8479295427603124, 2.851969095943969, 2.855236752163735, 2.857832561041147, 2.8606638465291447, 2.864467085484522, 2.868930414706613, 2.873061484444032, 2.8763336071842676, 2.879193269223028, 2.8823276716372708, 2.885761108803943, 2.889015853460735, 2.891947323376246, 2.894959663522829, 2.898314329143833, 2.901675483631973, 2.90460688189547, 2.907205343942829, 2.909907583807651, 2.9128406264252895]",75,0.6918819134531214,,8.881784197001252e-16,4.440892098500626e-16,2.9999999767327354,,0.6918819134531216,,,,3.849661111831665,3.976207733154297,True,0.12786149978637695,0.0012981891632080078,0.0,0.12786149978637695,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000005_800a0f5af338_seed42_L1_M1_amplified.npz,3.867374897003174,2026-08-25 18:49:49,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,5,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
661c8db6,2,1,1,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.3597600950982313, 0.40151161133673074, 0.43549844183068115, 0.4614841969074984, 0.479953483946858, 0.4918064322971615, 0.4981069695156695, 0.5000088068979369, 0.49876429997233795, 0.49567286760632623, 0.4919412134171695, 0.4885305949189023, 0.48607166063041646, 0.48486724245394763, 0.4849516622347422, 0.48616649607671736, 0.4882297379091989, 0.4907931360344071, 0.49349088694878596, 0.49598315699002127, 0.4979949291537376, 0.4993475985876964, 0.4999785499564613, 0.49994378905664155, 0.4994007000343013, 0.4985723684037418, 0.4977003309805652, 0.496996679727581, 0.4966067872751121, 0.4965903128257768, 0.4969223684628543, 0.49751149167163167, 0.4982278662619415, 0.4989345960659697, 0.4995156701473298, 0.4998959494638936, 0.5000504789168599, 0.5000026095240908, 0.49981247795493955, 0.4995592687367896, 0.4993217694005041, 0.4991616749446477, 0.49911296134569594, 0.4991787922083911, 0.49933551896059397, 0.49954191978868867, 0.49975098469102214, 0.4999213917127741, 0.5000262990086047, 0.5000577244742251, 0.5000259803385116, 0.4999547567184846, 0.4998734715345073, 0.49980911553843743, 0.4997797544058642, 0.49979117787879546, 0.4998372296752291, 0.4999032351403589, 0.4999712148128297, 0.5000252391835567, 0.5000554639487215, 0.5000599321282349, 0.5000439441101808, 0.5000175004046126, 0.49999178906967373, 0.49997583786178645, 0.49997425782264415, 0.4999865907417764, 0.5000082134560307, 0.5000323530160335, 0.5000524431006295, 0.5000641000063806, 0.500066156096515, 0.5000605570169566, 0.5000512935421679, 0.500042833266548]",75,0.4999999999617313,,4.2833304816691786e-05,4.2833304816691786e-05,0.500042833266548,,0.500042833266548,,,,2.9649078845977783,2.9939489364624023,True,0.03140974044799805,0.0023555755615234375,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,2.993159770965576,2026-08-25 18:49:50,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
78e0b457,2,1,2,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.48770445278330066, 0.5504330873133079, 0.5816928443460616, 0.6326842889228016, 0.701973226239369, 0.7732931185342417, 0.8322047713953411, 0.873665340098053, 0.9013086597632465, 0.9196217557045462, 0.9328252221100041, 0.9444966172479682, 0.9526240775826498, 0.95459748246489, 0.9525676462100328, 0.9514050540635287, 0.9533283273536381, 0.9575987199827068, 0.9623448613913691, 0.9667807196360649, 0.9713440906563808, 0.9762237903424412, 0.9810644311275462, 0.9854618958246325, 0.9891140002240244, 0.9915919009076584, 0.992280047790419, 0.9908603016778114, 0.9879444063953258, 0.9850543133777323, 0.9837035034633401, 0.9844614118877126, 0.986937736646857, 0.990379141312925, 0.993997212086259, 0.9969363472366861, 0.9984684270026265, 0.9984304643456742, 0.997343344272686, 0.9960185768080009, 0.9950918817220782, 0.9948735663263747, 0.9954031275033958, 0.9964806380251375, 0.9977056392340821, 0.9986528129939423, 0.9991031736496281, 0.9991074512919897, 0.9988537201741002, 0.9985359810534472, 0.9983166250714142, 0.9982915762993971, 0.998441906574117, 0.9986694119517066, 0.9988969563504257, 0.9991072442248052, 0.9993025455225387, 0.9994759500818922, 0.9996173655135253, 0.9997104294788005, 0.9997285829528967, 0.9996645665539207, 0.999559724836699, 0.9994814669295721, 0.9994762975514238, 0.999552286417427, 0.9996841041199416, 0.9998194981289967, 0.9999031217730485, 0.9999127519515952, 0.9998677264722968, 0.9998067060323432, 0.9997675358910556, 0.9997748462309061, 0.9998269009616806, 0.9998966463434573]",75,0.4999999999617313,,0.49989664638172604,0.49989664638172604,0.9998966463434573,,0.9998966463434573,,,,5.239021062850952,5.2686707973480225,True,0.03140974044799805,0.001745462417602539,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,5.274394512176514,2026-08-25 18:49:53,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
0e36d12e,5,4,1,75.0,False,True,"[1, 1, 1]",,3.999999939096554,3.999999939096554,,,1.9999989627638288,1.9999989627638288,1.9999989627638288,"[1.217540572898665, 1.2862628081076721, 1.3216497700782734, 1.342582513608861, 1.3521200693536763, 1.3493199545042747, 1.3400934910561713, 1.3334739088535714, 1.3341536999807329, 1.3413448070500082, 1.3515049401119104, 1.3610084974099774, 1.3677431185384479, 1.3714276494931996, 1.3730271119752993, 1.3740445990771053, 1.376114167723933, 1.3807328342696057, 1.389027383563633, 1.4016868310688597, 1.419058672096379, 1.4412606696371837, 1.468189892951991, 1.4993707950599657, 1.53363435094799, 1.5687549013553543, 1.6013730786391445, 1.6275615151772547, 1.6440148374734633, 1.649312329804531, 1.644583172426263, 1.633204186257573, 1.6195883318475022, 1.6077461600835448, 1.600376959841238, 1.5986007817997754, 1.6021093287814312, 1.6095810036511322, 1.6192292450054968, 1.629301152492437, 1.6383440816662347, 1.645238864068763, 1.6492271542850638, 1.6500918588849218, 1.64833385436795, 1.6450625172831312, 1.6415619927192862, 1.6388257758019584, 1.6373605345036415, 1.6372741225414746, 1.6384470728516436, 1.6406159252310515, 1.643362660969701, 1.6461326076114953, 1.6483723762531823, 1.6497255846482695, 1.6501359839137926, 1.649788493533613, 1.6489712492519004, 1.6479835223314496, 1.6471126835425265, 1.6466100708783507, 1.6466222395043428, 1.647124470639342, 1.6479335678253164, 1.6488052512880464, 1.6495402438721625, 1.6500265969459051, 1.650223996628467, 1.6501472472524745, 1.6498719163772615, 1.6495280223481714, 1.6492530096758813, 1.6491321797938705, 1.6491773248036492, 1.6493519489015167]",75,0.6830597550422913,,0.0,0.0,1.9999989627638288,,0.6830597550422913,,,,4.238260984420776,4.348378419876099,True,0.11467695236206055,0.004544258117675781,0.0,0.11467695236206055,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000003_3fe097836279_seed42_L1_M1_amplified.npz,4.272568941116333,2026-08-25 18:49:53,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
c63d943e,7,6,2,75.0,False,True,"[1, 1, 1]",,5.999999874884036,5.999999874884036,,,2.999999976732735,2.9999999767327346,2.9999999767327354,"[1.5429274060460776, 1.9597714886718405, 2.2276466973676685, 2.309885228218281, 2.3325308574082335, 2.3685384805712277, 2.4224287026232565, 2.4787985878664003, 2.525285020526444, 2.557761120345873, 2.5778849958360226, 2.589628220539488, 2.5971228009897507, 2.6034840164938275, 2.6102699831175977, 2.6176399364072216, 2.6250421404255966, 2.632261523918093, 2.640578840974972, 2.6529530341537466, 2.6722934753641305, 2.6991774563022846, 2.731232790993129, 2.7646083511430426, 2.7963141881684397, 2.8258026507167453, 2.8548948719651968, 2.8863494765716213, 2.922257999141297, 2.9635676525112573, 3.010782434014176, 3.0644599925151335, 3.124571867566963, 3.1897932206041855, 3.2578551872811743, 3.3248744548565523, 3.3824896826675306, 3.4213793571844504, 3.4432389466136226, 3.45621396319722, 3.460923492759799, 3.456389800983128, 3.450065414950335, 3.454649128960576, 3.474005430940463, 3.4980005666086034, 3.515297796611647, 3.527482398831659, 3.5454767172273343, 3.575284181065407, 3.6134316884698396, 3.6506019694500846, 3.6769744198761463, 3.691891215540568, 3.7089489178087818, 3.7416359623436675, 3.782815081157531, 3.8061337210816872, 3.7951878536600994, 3.7681124134924824, 3.7561089774879055, 3.767375515725439, 3.7876596360058348, 3.8014266196644018, 3.8061945655505456, 3.809780178754569, 3.817541073625023, 3.8258111715502428, 3.8272928972784452, 3.820185225485581, 3.8106172533063156, 3.8071440272908865, 3.8131270746541395, 3.8240475297681074, 3.8322221011519435, 3.8337087435855364]",75,0.6918819134531214,,0.8337087668528018,0.8337087668528014,3.8337087435855364,,0.88415792056862,,,,8.826157093048096,8.952719688415527,True,0.12786149978637695,0.0012829303741455078,0.0,0.12786149978637695,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000005_800a0f5af338_seed42_L1_M1_amplified.npz,8.837971687316895,2026-08-25 18:49:54,x86_64,dacsgpu0003,,64,64,3.11.15,0.24,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,5,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
a9a65dfb,2,1,3,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.6986999379384985, 0.817811022237001, 0.9205581755982284, 0.965299261315084, 0.9717532208559785, 0.9741956362612307, 0.9684858373185746, 0.9565703812488343, 0.9513749161842064, 0.9546547821875883, 0.9600541473413564, 0.9671329074153304, 0.9774487749129692, 0.9870178569250694, 0.9915069792178406, 0.9924945959937759, 0.993797211127594, 0.9948340372299953, 0.9931573784709014, 0.9898502965198704, 0.9879389882597509, 0.9878218642355847, 0.9883485735133817, 0.98976278893703, 0.9926622962647259, 0.9958318890820805, 0.997583671156823, 0.9981581229214237, 0.9986791379163453, 0.9989064264244448, 0.9981930158754788, 0.9972438574612448, 0.996927643204869, 0.996896221310295, 0.9968021563936436, 0.9970872060484417, 0.9977404131732762, 0.9981353555019632, 0.9983545458361845, 0.9989137417511132, 0.9995429733433229, 0.999754666571333, 0.999729472106675, 0.9996418302383183, 0.9993287406860816, 0.9989887514921825, 0.9989639111652655, 0.9990870208469391, 0.999172069532978, 0.999378512374473, 0.9996566111989491, 0.9997860293265871, 0.9998393081622088, 0.9998891255055629, 0.9998399193094829, 0.9997760823006684, 0.9997935281836245, 0.9997716901153614, 0.9997069837129279, 0.9997135530790573, 0.9997563050568721, 0.9998122513567065, 0.9999076549816824, 0.9999629990506373, 0.9999591980472413, 0.9999636359614966, 0.9999523148368406, 0.9999163556162864, 0.9999032242350945, 0.9998988699291893, 0.9999039870023755, 0.9999362400028304, 0.9999569751135886, 0.9999649689143302, 0.9999817896561356, 0.9999867048645956]",75,0.4999999999617313,,0.49998670490286434,0.49998670490286434,0.9999867048645956,,0.9999867048645956,,,,7.651529312133789,7.6791112422943115,True,0.03140974044799805,0.0038132667541503906,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,7.693417072296143,2026-08-25 18:49:55,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
e7ef1395,2,1,4,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.3424805111324305, 0.4056877761577813, 0.5221236509979733, 0.6074795151361304, 0.6492864361947501, 0.700349537141663, 0.7565668877990241, 0.8102589166924743, 0.8727231674120608, 0.9422401730913403, 0.9860838295765928, 0.9746081061096732, 0.9323672708457317, 0.9053547199088622, 0.9052583785099588, 0.9210685161151105, 0.938928714047357, 0.9531149767170715, 0.9654769910855573, 0.9772122768866855, 0.9855083591667639, 0.9872147665928259, 0.9826502592711748, 0.9755202335511846, 0.9702423960924871, 0.9694570270972025, 0.9731620999217105, 0.9794747596355139, 0.9860940354167553, 0.991434966056636, 0.9948199294403256, 0.9960160689726474, 0.9950527268090529, 0.9925593761016085, 0.9899286946779298, 0.9887424699300638, 0.98977234044834, 0.9924619808553655, 0.9954127951922657, 0.9974310594215722, 0.9981752821192353, 0.997966646054376, 0.9972740295097628, 0.9964970133558869, 0.9960070240378692, 0.9960939314368311, 0.9967964170998556, 0.9978601852158205, 0.998859768450061, 0.9993756776852538, 0.999235948438401, 0.9987041843182142, 0.9982925842808565, 0.998283162263462, 0.9985533609344024, 0.9988926582438801, 0.9992537786877935, 0.9995990116375657, 0.9997547177125612, 0.9996150123272665, 0.9993450268051428, 0.9992108377614499, 0.9992903735858497, 0.9994691363523857, 0.9996357421943777, 0.9997633823878473, 0.999846632559738, 0.9998624085894987, 0.9998020380397139, 0.9997069306673776, 0.9996565514122693, 0.999700833804039, 0.9998045235131243, 0.999892472595622, 0.9999370443793617, 0.9999526701886761]",75,0.4999999999617313,,0.4999526702269448,0.4999526702269448,0.9999526701886761,,0.9999526701886761,,,,10.54370903968811,10.57370924949646,True,0.03140974044799805,0.0013954639434814453,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,10.563301801681519,2026-08-25 18:49:59,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
9ad2e290,7,6,3,75.0,False,True,"[1, 1, 1]",,5.999999874884036,5.999999874884036,,,2.999999976732735,2.9999999767327346,2.9999999767327354,"[2.5408874349214883, 2.8844983043021837, 3.1243012337009084, 3.272228752111134, 3.4246248087370676, 3.5439247791189143, 3.5909333588274475, 3.6213013621205157, 3.652305650869329, 3.673734457777496, 3.685622252617312, 3.690334645709201, 3.69436423574479, 3.702354488725105, 3.7051140549580914, 3.6990584405810667, 3.696691024509871, 3.705956240829141, 3.723598290334587, 3.7456452727487637, 3.767615409324236, 3.7850617294656437, 3.802595373133712, 3.8254878220331783, 3.846209066273962, 3.85854247362632, 3.868929193170762, 3.879257515825016, 3.8847984185306483, 3.8863995337626824, 3.88603446464124, 3.8860103010699625, 3.8915165984638893, 3.9017069288785775, 3.9111137149823243, 3.9197133680938996, 3.9283280574337978, 3.935013801660561, 3.9413213942023786, 3.949671230745154, 3.961468408473293, 3.9767680129012004, 3.9907183958486465, 4.000566753297171, 4.007772005041293, 4.014056900145153, 4.0216970475827525, 4.030018246399984, 4.037098659863355, 4.041661684809099, 4.043573892284362, 4.0456355818209655, 4.048292561690804, 4.050177350498703, 4.049526756976419, 4.0473421814749475, 4.046198238293885, 4.046559094369093, 4.047485522916507, 4.048124080666398, 4.049080940314095, 4.050413873739418, 4.0519458638099675, 4.053268361405724, 4.054578972212305, 4.0557401590786215, 4.0570730549865255, 4.058680926300285, 4.060384077530811, 4.061513023743832, 4.062090331050997, 4.062392418461306, 4.0625722518174685, 4.062456075575286, 4.062276822729861, 4.0622920026644564]",75,0.6918819134531214,,1.062292025931722,1.0622920259317215,4.0622920026644564,,0.9368754618691089,,,,14.093966722488403,14.220270156860352,True,0.12786149978637695,0.0015423297882080078,0.0,0.12786149978637695,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000005_800a0f5af338_seed42_L1_M1_amplified.npz,14.114764213562012,2026-08-25 18:50:00,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,5,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1623e0a2,2,1,5,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.23530012292119085, 0.6474969182269933, 0.8148452229695144, 0.8326188332646214, 0.878802337163195, 0.9263532411983225, 0.9234317630467286, 0.8920161858269235, 0.8757564147735646, 0.8865543149034207, 0.917087524973269, 0.9523115340315482, 0.9749588361447219, 0.9770523213777008, 0.9679112879509493, 0.9611602219841504, 0.9597536358902317, 0.9602137555423201, 0.9618148997761544, 0.9669583347459555, 0.9765487849541566, 0.9876887310197298, 0.9948422027164403, 0.9942807004226972, 0.9882520482143129, 0.9833233433280555, 0.9837371234510681, 0.9877386531740076, 0.9908393187520466, 0.9912468828967407, 0.9908736701218405, 0.9919035648332881, 0.9944959438540938, 0.9972359858780012, 0.9983529773664144, 0.9972892696228982, 0.9955134313359857, 0.9948402372643529, 0.9952863570674052, 0.9957814434627579, 0.9961845535867515, 0.9971035402037299, 0.9984109726797639, 0.9993100457355526, 0.9993729175325695, 0.9987944614484761, 0.9981442360718645, 0.9980283803266756, 0.9984647428414166, 0.9988388424752406, 0.9988452978955946, 0.9988486730773505, 0.9991193907686968, 0.9994660558343185, 0.999639590539755, 0.9995846471063574, 0.9994470215444338, 0.999448879262115, 0.9995608754813827, 0.9995459947415931, 0.9994342512244339, 0.9994830633328754, 0.9997056260723223, 0.99988596620842, 0.9998990164634274, 0.9998015580683581, 0.9997522297918873, 0.9998146619999898, 0.9998626958254568, 0.9998172426466796, 0.9997786561230673, 0.99982316000144, 0.999905295437607, 0.9999567461830365, 0.9999547482547759, 0.9999361973783669]",75,0.4999999999617313,,0.49993619741663564,0.49993619741663564,0.9999361973783669,,0.9999361973783669,,,,13.57170581817627,13.601680517196655,True,0.03140974044799805,0.001420736312866211,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,13.604681968688965,2026-08-25 18:50:02,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
8ea44578,5,4,2,75.0,False,True,"[1, 1, 1]",,3.999999939096554,3.999999939096554,,,1.9999989627638288,1.9999989627638288,1.9999989627638288,"[0.9352419841173908, 1.124787036284979, 1.2566180371979503, 1.2837085861235245, 1.3155976454015808, 1.3732654923087984, 1.416791760375655, 1.4275832665239485, 1.4257689751558522, 1.44226725836345, 1.4914143820391672, 1.5715576788026406, 1.6719360637980742, 1.7760352840781448, 1.863496400767953, 1.916285585369199, 1.9329031385091937, 1.9372798851633812, 1.9526522619677362, 1.9786668852634388, 2.003681005618593, 2.018985793176618, 2.0235946728930996, 2.021190488486175, 2.015238533632728, 2.008187680251999, 2.0032043178895864, 2.0042370229134914, 2.0141184810785497, 2.0327332849948276, 2.0568916929809973, 2.0818614467947967, 2.103091491324646, 2.1169337737308918, 2.120858172678929, 2.1147299429365587, 2.1026489481988064, 2.091870533670615, 2.0881693722840877, 2.0922878373362006, 2.100595012347346, 2.1085059217904845, 2.113455293799672, 2.1154618166907846, 2.1157384673708166, 2.115198006207659, 2.114134900166825, 2.11284965555652, 2.112086117832058, 2.1126544306345276, 2.1147411746301894, 2.1177238383284234, 2.1206132115264444, 2.1226081070041793, 2.123342433130935, 2.1228703863184806, 2.1216173458235112, 2.120284147834909, 2.1195555657062375, 2.1197222995430964, 2.120549235232152, 2.1215227290512786, 2.1222447804031024, 2.1226406355619627, 2.122855432931445, 2.123006017503996, 2.123064787140418, 2.1229776615472575, 2.122836459638495, 2.122859250479298, 2.123175382062463, 2.123665477300293, 2.1240488740339374, 2.124124991664559, 2.1239241785519316, 2.123647924589306]",75,0.6830597550422913,,0.12364896182547724,0.12364896182547724,2.123647924589306,,0.7252895917313203,,,,7.59461522102356,7.703333139419556,True,0.11467695236206055,0.0059452056884765625,0.0,0.11467695236206055,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000003_3fe097836279_seed42_L1_M1_amplified.npz,7.672980785369873,2026-08-25 18:50:04,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
