run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
ed616b56,9,27,1,50.0,False,True,"[1, 1, 1]",12.000000000000052,24.01073337738492,12.00536668869246,7.776315156095294,7.608125882105824,7.535538152685927,7.776315156095297,7.776315156095297,"[7.967854471919365, 8.006989111191864, 8.04395862024613, 8.078532232814903, 8.110544547035033, 8.139917806508572, 8.166678772465358, 8.19095559241882, 8.212938752402206, 8.232818668587687, 8.250734153805558, 8.266758219934525, 8.280920029531524, 8.293236200359873, 8.303738484053053, 8.31249021465323, 8.319592382596898, 8.32518250101669, 8.329427067747044, 8.332510834175409, 8.334625282310089, 8.335957388118207, 8.336681028803687, 8.336951052155882, 8.336901073814543, 8.336642419077702, 8.336265609899396, 8.335842112979886, 8.335427154689619, 8.335061808914533, 8.334775431204482, 8.334587876005829, 8.33451122757299, 8.33455138704575, 8.33470935903038, 8.334982212677582, 8.335363578604671, 8.33584359072665, 8.336408899145296, 8.337042754218446, 8.337724775682117, 8.338431790647416, 8.339138441149137, 8.33981873812482, 8.34044772465405, 8.341003515241884, 8.341468840216919, 8.341832544458793, 8.342090542624877, 8.34224597987877, 8.342308742169903]",50,0.6480262630079386,,1.1319871721492127,1.613541178967953,8.342308742169903,,0.6951923951808223,,,,67.05487751960754,1848.7147469520569,True,1781.670547246933,0.010660409927368164,0.0,1781.670547246933,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000238_3bbe4e85c86b_noseed_L2_M2_amplified.npz,67.25576257705688,2026-08-20 01:59:22,x86_64,dacsgpu0002,,64,64,3.11.15,0.3,False,False,False,True,6,True,False,False,True,adam,True,1,50,hamqaoa,0.01,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,23800001,238,"[(2, 3), (3, 8), (3, 5), (4, 6), (7, 8), (0, 5), (1, 4), (0, 2), (5, 7), (2, 8), (3, 7), (4, 8), (1, 3), (0, 1), (1, 6), (0, 4), (6, 8), (5, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3c475490,9,27,2,50.0,False,True,"[1, 1, 1]",12.000000000000052,24.01073337738492,12.00536668869246,7.776315156095294,7.608125882105824,7.535538152685927,7.776315156095297,7.776315156095297,"[7.985459439738508, 8.044876335594488, 8.102736929991542, 8.158447990467275, 8.210734701947402, 8.2582219807385, 8.299677313438693, 8.334343439967677, 8.36237792164591, 8.385153230701862, 8.404938307397536, 8.423897711904434, 8.443227932947273, 8.463087163123125, 8.483068015290167, 8.502581068319612, 8.52092779840179, 8.53739741372205, 8.551484235665917, 8.563054054112765, 8.572375614348472, 8.580004929911386, 8.586563602858496, 8.59251407606454, 8.598030655067053, 8.603004118095845, 8.607152017757352, 8.610171849857931, 8.611887922335072, 8.612341286344765, 8.61179598895035, 8.610661292240913, 8.609366438997904, 8.608243349057977, 8.607466980421187, 8.607059854977402, 8.606944033921755, 8.607008955990622, 8.60716943300474, 8.607396678300917, 8.607715495921159, 8.608175481391115, 8.608813823361894, 8.609627730408782, 8.610569202752304, 8.611561241612765, 8.612526963501539, 8.613415659488394, 8.614214876024596, 8.614944668722401, 8.615636925945532]",50,0.6480262630079386,,1.6786435397004702,2.1601975465192105,8.615636925945532,,0.7179697438287913,,,,87.17772603034973,1868.811053276062,True,1781.670547246933,0.03719949722290039,0.0,1781.670547246933,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000238_3bbe4e85c86b_noseed_L2_M2_amplified.npz,87.67676877975464,2026-08-20 01:59:44,x86_64,dacsgpu0002,,64,64,3.11.15,0.37,False,False,False,True,6,True,False,False,True,adam,True,1,50,hamqaoa,0.01,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,23800101,238,"[(2, 3), (3, 8), (3, 5), (4, 6), (7, 8), (0, 5), (1, 4), (0, 2), (5, 7), (2, 8), (3, 7), (4, 8), (1, 3), (0, 1), (1, 6), (0, 4), (6, 8), (5, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7b05791b,9,27,3,50.0,False,True,"[1, 1, 1]",12.000000000000052,24.01073337738492,12.00536668869246,7.776315156095294,7.608125882105824,7.535538152685927,7.776315156095297,7.776315156095297,"[8.073288392627084, 8.149343573174999, 8.21657904959606, 8.272605539013638, 8.31576223536531, 8.34550495771984, 8.362809057774573, 8.370309795788156, 8.371646459605678, 8.370329161747037, 8.369055230062632, 8.369384275499344, 8.371825197562535, 8.376240696785821, 8.382154725507597, 8.388942063762503, 8.39596541573156, 8.402680604209756, 8.408705196003668, 8.413851356452149, 8.418126493942253, 8.42169961482178, 8.42483872120996, 8.427834125884896, 8.430945162316172, 8.434379306306788, 8.438287496294425, 8.442775783091962, 8.447934118002612, 8.4538610628904, 8.460663374277326, 8.468433161502334, 8.477214054224588, 8.486967877822256, 8.497558256622618, 8.508755462019653, 8.52025889534476, 8.531723111106261, 8.542795473832179, 8.553166590232802, 8.562613228214163, 8.571015442326502, 8.578355306269343, 8.584717347938769, 8.590279441712708, 8.595277138103055, 8.5999544105746, 8.604533445691606, 8.609187256098595, 8.614016773795242, 8.61904853608617]",50,0.6480262630079386,,1.6854667599817468,2.167020766800487,8.61904853608617,,0.7182540446738445,,,,117.74856638908386,1899.4048030376434,True,1781.670547246933,0.014294147491455078,0.0,1781.670547246933,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000238_3bbe4e85c86b_noseed_L2_M2_amplified.npz,118.07085537910461,2026-08-20 02:00:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.44,False,False,False,True,6,True,False,False,True,adam,True,1,50,hamqaoa,0.01,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,23800201,238,"[(2, 3), (3, 8), (3, 5), (4, 6), (7, 8), (0, 5), (1, 4), (0, 2), (5, 7), (2, 8), (3, 7), (4, 8), (1, 3), (0, 1), (1, 6), (0, 4), (6, 8), (5, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
070da04e,9,27,4,50.0,False,True,"[1, 1, 1]",12.000000000000052,24.01073337738492,12.00536668869246,7.776315156095294,7.608125882105824,7.535538152685927,7.776315156095297,7.776315156095297,"[7.557662952472086, 7.680626228522351, 7.807841052750934, 7.9352817997849385, 8.059166730095647, 8.176225370215016, 8.28309072893561, 8.377008605958013, 8.455884920208653, 8.517284907819654, 8.560121730843846, 8.58560297870583, 8.597214527808111, 8.60044308549829, 8.600907280923753, 8.602375462065291, 8.6060794674788, 8.611279885186727, 8.61637198035625, 8.620009993281098, 8.621856363937065, 8.622588018230514, 8.62333738117282, 8.625190621588562, 8.62893559646631, 8.634928062609578, 8.643044681658273, 8.652761531152647, 8.663343981830854, 8.674065956425473, 8.68437575717381, 8.693961292845838, 8.702725687075372, 8.710725833356236, 8.71810567912943, 8.72502647884568, 8.731600043497412, 8.737854734396215, 8.74376422978203, 8.749308257896132, 8.754528879464084, 8.759546637801368, 8.764542117275125, 8.769715858488096, 8.775238187470345, 8.781201282688597, 8.787580489056271, 8.794226629140937, 8.800901735725713, 8.807351385065534, 8.81338717689855]",50,0.6480262630079386,,2.0741440416065053,2.5556980484252456,8.81338717689855,,0.7344489314082093,,,,154.50195479393005,1936.1489281654358,True,1781.670547246933,0.02355647087097168,0.0,1781.670547246933,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000238_3bbe4e85c86b_noseed_L2_M2_amplified.npz,154.98946809768677,2026-08-20 02:00:51,x86_64,dacsgpu0002,,64,64,3.11.15,0.48,False,False,False,True,6,True,False,False,True,adam,True,1,50,hamqaoa,0.01,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,23800301,238,"[(2, 3), (3, 8), (3, 5), (4, 6), (7, 8), (0, 5), (1, 4), (0, 2), (5, 7), (2, 8), (3, 7), (4, 8), (1, 3), (0, 1), (1, 6), (0, 4), (6, 8), (5, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
b478e6ec,9,27,5,50.0,False,True,"[1, 1, 1]",12.000000000000052,24.01073337738492,12.00536668869246,7.776315156095294,7.608125882105824,7.535538152685927,7.776315156095297,7.776315156095297,"[8.163737526417078, 8.300463317418329, 8.352493471955386, 8.363203476158157, 8.376731240338561, 8.403141489258982, 8.435501607961818, 8.464797291240378, 8.484158287126958, 8.491026051660878, 8.48883372541153, 8.48513042267297, 8.48602027282791, 8.492690025433529, 8.502611343750376, 8.512478402080069, 8.520337354485347, 8.526223863917494, 8.531449432215684, 8.537371239723775, 8.544499858618806, 8.552279971610208, 8.559501424763532, 8.565045479275625, 8.568556012941407, 8.570593194854514, 8.572142210727527, 8.573910416529271, 8.5759997749941, 8.578111613753792, 8.579999287265967, 8.581790630762702, 8.58394356038366, 8.586896715019515, 8.590741208124781, 8.595168776539998, 8.599678618021267, 8.603877389961337, 8.607676537262286, 8.611269854793303, 8.61492009725447, 8.618730559783906, 8.62258510063921, 8.626287753270827, 8.629755234667233, 8.633091619460425, 8.636496135585967, 8.640104639949188, 8.643911643738772, 8.647830800683789, 8.651816954743829]",50,0.6480262630079386,,1.7510035972970641,2.2325576041158044,8.651816954743829,,0.7209847462286493,,,,208.73128533363342,1990.3972070217133,True,1781.670547246933,0.004607200622558594,0.0,1781.670547246933,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000238_3bbe4e85c86b_noseed_L2_M2_amplified.npz,209.1580250263214,2026-08-20 02:01:46,x86_64,dacsgpu0002,,64,64,3.11.15,0.5,False,False,False,True,6,True,False,False,True,adam,True,1,50,hamqaoa,0.01,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,23800401,238,"[(2, 3), (3, 8), (3, 5), (4, 6), (7, 8), (0, 5), (1, 4), (0, 2), (5, 7), (2, 8), (3, 7), (4, 8), (1, 3), (0, 1), (1, 6), (0, 4), (6, 8), (5, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
ca900cc1,10,20,1,50.0,False,True,"[1, 1, 1]",10.872535281458651,21.966362400807398,10.983181200403699,6.278408039658408,6.5082114915448575,5.956632838415302,3.94190781468158,3.94190781468158,"[5.122668574207185, 5.124513647338851, 5.1261552526766465, 5.127737522992103, 5.129259706114112, 5.130724388055855, 5.132156935346852, 5.133597024224114, 5.135075156685591, 5.136594221827571, 5.138129284560395, 5.1396397653477655, 5.141084470818612, 5.1424334022007345, 5.143674786942274, 5.144815284322835, 5.145872991767221, 5.146867453941497, 5.147810524199547, 5.148703446041594, 5.149539502825511, 5.1503110040095965, 5.15101472379723, 5.151654820728814, 5.1522406081144645, 5.152781528403568, 5.1532814721959, 5.153736716428096, 5.154138368811991, 5.154477161481002, 5.15474763493943, 5.154950378836093, 5.155090557494207, 5.155174661030727, 5.155208253893001, 5.155195915451266, 5.155143200798072, 5.155059200453325, 5.154957434905233, 5.15485406882806, 5.154764230699118, 5.154698797211148, 5.154662721755073, 5.154655858930508, 5.15467519842332, 5.154716460360191, 5.154775004162369, 5.154845381201153, 5.154921128583542, 5.1549954222606615, 5.155062163461271]",50,0.3625564518888125,,2.4263086975593824,-1.6031413499080607,5.155062163461271,,0.4741361632785313,,,,259.2086763381958,4838.536281824112,True,4579.334053516388,0.006429433822631836,0.0,4579.334053516388,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000317_a561cc799011_noseed_L2_M2_amplified.npz,259.49592328071594,2026-08-20 02:02:34,x86_64,dacsgpu0002,,64,64,3.11.15,0.52,False,False,False,True,4,False,True,False,True,adam,True,1,50,hamqaoa,0.01,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,31700001,317,"[(3, 8), (2, 6), (2, 9), (4, 6), (0, 2), (1, 7), (5, 7), (3, 4), (2, 5), (0, 1), (0, 4), (1, 9), (6, 8), (5, 9), (3, 9), (4, 7), (0, 3), (1, 8), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
c319eb10,10,30,1,50.0,False,True,"[1, 1, 1]",13.290748642300702,26.788147150804555,13.394073575402277,10.040170939799442,8.248080796538433,9.783778282080975,9.446858289501447,9.446858289501447,"[9.416780365400859, 9.44943048869721, 9.481106344851405, 9.511653402576888, 9.540896128234982, 9.56863445121732, 9.59464993212009, 9.618713164039834, 9.640598625076372, 9.660103522890287, 9.677070960341908, 9.691415905498731, 9.703151183323726, 9.712407534597016, 9.719442542333615, 9.724632046278927, 9.72844186482319, 9.731383867039836, 9.733965546442711, 9.736643309628551, 9.739784415576622, 9.743639577293212, 9.748330702625243, 9.753845978168684, 9.760053558608377, 9.76672825982217, 9.77358728784985, 9.780329936688931, 9.786673789187281, 9.792386350022367, 9.797304427109864, 9.801345838948706, 9.804511422894791, 9.806876198364332, 9.80857347873634, 9.809772484926038, 9.810652381282583, 9.811378494019609, 9.812082285214993, 9.812849578789823, 9.813715902902599, 9.814671743625187, 9.815673576034113, 9.816658903262478, 9.817561251040459, 9.818324753259086, 9.81891353728926, 9.819316832247178, 9.819547978391807, 9.819638507078682, 9.819629892060869]",50,0.7107845121255821,,0.7455432051188424,0.07170321995978668,9.819629892060869,,0.7388319617156672,,,,269.8985414505005,4892.60235619545,True,4622.7097907066345,0.005955219268798828,0.0,4622.7097907066345,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000044_9c0045899d96_noseed_L2_M2_amplified.npz,270.0125906467438,2026-08-20 02:02:43,x86_64,dacsgpu0002,,64,64,3.11.15,0.52,False,False,False,True,6,True,True,False,True,adam,True,1,50,hamqaoa,0.01,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,4400001,44,"[(2, 3), (3, 8), (2, 6), (4, 9), (7, 8), (0, 5), (1, 4), (0, 2), (1, 7), (6, 9), (5, 7), (3, 4), (2, 8), (8, 9), (1, 3), (0, 1), (0, 4), (6, 8), (5, 6), (5, 9), (2, 4), (3, 9), (4, 7), (7, 9), (0, 3), (1, 2), (0, 6), (1, 5), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
930ea651,10,20,1,50.0,False,True,"[1, 1, 1]",10.227628389868539,20.549027967119773,10.274513983559887,7.788133843335328,6.289217002357992,7.315112503674869,5.692048009082882,5.692048009082882,"[6.052638772602545, 6.077263131777531, 6.0982689629659435, 6.115655637683635, 6.129831485188335, 6.1414906493417405, 6.151128587578504, 6.158921743782774, 6.164939831023944, 6.169292819679487, 6.172170537317926, 6.17382891802631, 6.1745542565860365, 6.1746244176270375, 6.174283748496614, 6.173736423060077, 6.173153162055171, 6.172678023721106, 6.172423656245563, 6.17246072648211, 6.172807748596991, 6.173431989955916, 6.174261421721691, 6.175200946195745, 6.176148894616446, 6.177011392848059, 6.17771353977447, 6.1782078035820085, 6.178478609289365, 6.178543788530411, 6.17845043768732, 6.178266167715313, 6.178065762543207, 6.177916330408354, 6.177865118347704, 6.177933294286262, 6.17811626228592, 6.178388347231313, 6.178711264769162, 6.179042576858808, 6.179343265854722, 6.1795838280568836, 6.179747398764574, 6.17983056850942, 6.179841897518015, 6.179798474899128, 6.179721821904143, 6.1796338286589805, 6.179553398186668, 6.179494433366899, 6.179464861515092]",50,0.5565364512775425,,0.9748337048644196,-2.271295284319555,6.179464861515092,,0.6041933306490147,,,,269.03537011146545,4778.78817987442,True,4509.779768228531,0.026938676834106445,0.0,4509.779768228531,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000271_54a532748044_noseed_L2_M2_amplified.npz,269.5454385280609,2026-08-20 02:02:46,x86_64,dacsgpu0002,,64,64,3.11.15,0.52,False,False,False,True,4,False,False,False,True,adam,True,1,50,hamqaoa,0.01,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,27100001,271,"[(2, 3), (2, 9), (7, 8), (1, 4), (0, 2), (6, 9), (5, 7), (3, 4), (3, 7), (0, 1), (0, 4), (1, 9), (6, 8), (5, 6), (5, 9), (2, 4), (0, 3), (1, 8), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
d9c2fa90,10,20,2,50.0,False,True,"[1, 1, 1]",10.872535281458651,21.966362400807398,10.983181200403699,6.278408039658408,6.5082114915448575,5.956632838415302,3.94190781468158,3.94190781468158,"[5.13278205275543, 5.1601867601842395, 5.1864060055761705, 5.2110206787808275, 5.233697325711716, 5.254208992402468, 5.272453431150103, 5.288465571257961, 5.302421334633549, 5.3146253088409505, 5.325474883616345, 5.335402728222405, 5.344816115705855, 5.3540538139149385, 5.363370491984843, 5.372940941548935, 5.382875528091679, 5.393240425573723, 5.404082171038444, 5.4154430425544176, 5.427354870167086, 5.439798513518892, 5.452648332483631, 5.4656443570216675, 5.4784361094434875, 5.490711690230032, 5.502365374354541, 5.513580558566444, 5.524731507503584, 5.536181340559444, 5.548135088113031, 5.560585862574939, 5.573313926494745, 5.585920611162209, 5.597891643807546, 5.608683923875955, 5.617820977927378, 5.624978172257299, 5.63004072986971, 5.633119903808913, 5.634523389095635, 5.634687148178995, 5.634086865541695, 5.633155875902661, 5.632230368679024, 5.631527726748479, 5.631156822610028, 5.63114636864499, 5.631480130125727, 5.632128157597722, 5.633064021113447]",50,0.3625564518888125,,3.382312412863734,-0.647137634603709,5.633064021113447,,0.5181003211568994,,,,298.0229125022888,4877.317734003067,True,4579.334053516388,0.03920936584472656,0.0,4579.334053516388,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000317_a561cc799011_noseed_L2_M2_amplified.npz,298.18281745910645,2026-08-20 02:03:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.76,False,False,False,True,4,False,True,False,True,adam,True,1,50,hamqaoa,0.01,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,31700101,317,"[(3, 8), (2, 6), (2, 9), (4, 6), (0, 2), (1, 7), (5, 7), (3, 4), (2, 5), (0, 1), (0, 4), (1, 9), (6, 8), (5, 9), (3, 9), (4, 7), (0, 3), (1, 8), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
88df08d1,10,30,2,50.0,False,True,"[1, 1, 1]",13.290748642300702,26.788147150804555,13.394073575402277,10.040170939799442,8.248080796538433,9.783778282080975,9.446858289501447,9.446858289501447,"[9.274899592343509, 9.37707813032538, 9.460530697988034, 9.521671666764286, 9.559791729660178, 9.578139474079162, 9.582322651020132, 9.577976730444172, 9.570249688101859, 9.56341066143387, 9.560142283313253, 9.561337131697494, 9.566534056116978, 9.574588137945335, 9.584225401691404, 9.594332421835293, 9.604016651123148, 9.612585387262548, 9.619563143956999, 9.62474720381025, 9.628238261927041, 9.630403360625738, 9.631775335761663, 9.632930512201039, 9.634385279228853, 9.63652773785678, 9.639574663975242, 9.643548071166917, 9.648276490147161, 9.653438986480595, 9.658647037753685, 9.663542898596667, 9.667884273745699, 9.671595376515937, 9.674772040741395, 9.67764299904588, 9.680496040775356, 9.683592374644837, 9.687094325745509, 9.691030258124933, 9.695304091686413, 9.699743233175786, 9.704161274229847, 9.708416027976915, 9.712443424116175, 9.716260773981299, 9.719943891262254, 9.72358957125209, 9.727279114106786, 9.731056625473364, 9.734924397460318]",50,0.7107845121255821,,0.5761322159177418,-0.09770776924131397,9.734924397460318,,0.7324586943490001,,,,301.38049125671387,4924.08381319046,True,4622.7097907066345,0.006450176239013672,0.0,4622.7097907066345,Results/warm_start_cache/list_388_graphs_adjacency_list_hog_v04-12_regular__filehash_5b7f8d46/hog_idx000044_9c0045899d96_noseed_L2_M2_amplified.npz,301.48892283439636,2026-08-20 02:03:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.77,False,False,False,True,6,True,True,False,True,adam,True,1,50,hamqaoa,0.01,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/list_388_graphs_adjacency_list_hog_v04-12_regular.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,4400101,44,"[(2, 3), (3, 8), (2, 6), (4, 9), (7, 8), (0, 5), (1, 4), (0, 2), (1, 7), (6, 9), (5, 7), (3, 4), (2, 8), (8, 9), (1, 3), (0, 1), (0, 4), (6, 8), (5, 6), (5, 9), (2, 4), (3, 9), (4, 7), (7, 9), (0, 3), (1, 2), (0, 6), (1, 5), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
