run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
c2f7bfcf,5,4,1,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.9999988746715127,0.9999986083771821,0.3503066660550095,,0.40856215735619683,-0.5914381089381338,1.408560765733379,,0.49342891244688475,,,,14.333362102508545,14.432398080825806,True,0.10171103477478027,0.0026657581329345703,0.0,0.10171103477478027,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed42_L1_M1_standard.npz,14.347215175628662,2026-06-18 12:49:11,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,42,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
994258b6,5,4,1,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.9999999972966513,1.0000000014215233,0.3503071540484074,,0.3925689641609216,-0.6074310317142064,1.392568965582445,,0.4878268704558636,,,,14.368290901184082,14.417544841766357,True,0.05199074745178223,0.002727031707763672,0.0,0.05199074745178223,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed2000042_L1_M1_standard.npz,14.375751256942749,2026-06-18 12:49:11,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,3,2000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
3e2f5be9,5,4,1,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.999999893378459,1.0000000017403032,0.3503071541600783,,0.38378271819254217,-0.6162171734456137,1.3837827199328454,,0.48474898575195746,,,,14.428158283233643,14.480055332183838,True,0.055565595626831055,0.0036592483520507812,0.0,0.055565595626831055,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed1000042_L1_M1_standard.npz,14.433894395828247,2026-06-18 12:49:11,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,2,1000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
2a5698c4,5,4,1,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.9999999955427217,0.999999993051973,0.350307151116494,,0.29487164035457014,-0.7051283621361786,1.294871633406543,,0.45360279611185184,,,,14.402220249176025,14.453018188476562,True,0.05158090591430664,0.0007748603820800781,0.0,0.05158090591430664,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed3000042_L1_M1_standard.npz,14.40725040435791,2026-06-18 12:49:31,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,3000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,4,3000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
0c4455a5,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.9999999972966513,1.0000000014215233,0.3503071540484074,,0.9078969310497411,-0.09210306482538688,1.9078969324712645,,0.6683499436816202,,,,65.03726887702942,65.08574938774109,True,0.05199074745178223,0.0035011768341064453,0.0,0.05199074745178223,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed2000042_L1_M1_standard.npz,65.04367089271545,2026-06-18 12:50:02,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,3,2000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
dd6058fa,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.9999988746715127,0.9999986083771821,0.3503066660550095,,0.9745745877855911,-0.025425678508739447,1.9745731961627733,,0.691707115824771,,,,65.46153712272644,65.55963349342346,True,0.10171103477478027,0.003605365753173828,0.0,0.10171103477478027,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed42_L1_M1_standard.npz,65.46764206886292,2026-06-18 12:50:02,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,42,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
85bdc6e1,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.999999893378459,1.0000000017403032,0.3503071541600783,,0.8690107119877328,-0.130989179650423,1.869010713728036,,0.6547278230813401,,,,66.0086190700531,66.06054902076721,True,0.055565595626831055,0.0036263465881347656,0.0,0.055565595626831055,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed1000042_L1_M1_standard.npz,66.01478123664856,2026-06-18 12:50:03,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,2,1000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
7f40096a,5,4,1,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.9999999963336088,1.0000000008736591,0.35030715385648664,,0.14806224382434707,-0.8519377516356026,1.1480622446980062,,0.40217441703888457,,,,14.305495023727417,14.353763341903687,True,0.051878929138183594,0.0036020278930664062,0.0,0.051878929138183594,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed4000042_L1_M1_standard.npz,14.310347080230713,2026-06-18 12:50:21,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,4000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,5,4000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
2f3e332d,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.9999999955427217,0.999999993051973,0.350307151116494,,0.8908501169713021,-0.1091498855194466,1.890850110023275,,0.6623783198327853,,,,65.95480251312256,66.00266003608704,True,0.05158090591430664,0.0037140846252441406,0.0,0.05158090591430664,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed3000042_L1_M1_standard.npz,65.95997881889343,2026-06-18 12:50:23,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,3000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,4,3000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
7b79128a,5,4,1,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.9999999961235415,1.0000000027028273,0.35030715449725736,,0.3354345891133119,-0.6645654043074023,1.3354345918161392,,0.46781229061190227,,,,14.403868675231934,14.451951503753662,True,0.05185747146606445,0.0037658214569091797,0.0,0.05185747146606445,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed5000042_L1_M1_standard.npz,14.409343481063843,2026-06-18 12:50:42,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,5000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,6,5000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
6e28ec5d,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.9999999963336088,1.0000000008736591,0.35030715385648664,,0.5934076823497452,-0.4065923131102045,1.5934076832234043,,0.5581821099553882,,,,65.4403612613678,65.48868584632874,True,0.051878929138183594,0.003545045852661133,0.0,0.051878929138183594,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed4000042_L1_M1_standard.npz,65.44552040100098,2026-06-18 12:51:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,4000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,5,4000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
0a456187,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.9999988746715127,0.9999986083771821,0.3503066660550095,,0.9914765965056767,-0.008523669788653931,1.9914752048828588,,0.6976280103887889,,,,153.94678688049316,154.0445408821106,True,0.10171103477478027,0.0039479732513427734,0.0,0.10171103477478027,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed42_L1_M1_standard.npz,153.95312118530273,2026-06-18 12:51:31,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,42,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
0094e40e,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.999999893378459,1.0000000017403032,0.3503071541600783,,0.9746577975938231,-0.02534209404433274,1.9746577993341263,,0.691736752920909,,,,155.6694004535675,155.72145318984985,True,0.055565595626831055,0.0035042762756347656,0.0,0.055565595626831055,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed1000042_L1_M1_standard.npz,155.67541217803955,2026-06-18 12:51:32,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,8,1,4,32,32,5,3,5,2,1000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
