run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
4eaf7d07,7,7,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.7396004434830656, 1.747648907255367, 1.755103963065367, 1.7619445533797378, 1.7681612408855416, 1.773762432553477, 1.7787826406563776, 1.783291819824159, 1.787402825067991, 1.7912714518112431, 1.7950839978830369, 1.7990331614689794, 1.8032921580302022, 1.8079990314850571, 1.813254557004479, 1.8191295489686787, 1.8256744983274478, 1.8329279198264201, 1.8409219440188227, 1.8496855355570199, 1.859246033901751, 1.8696296690396983, 1.8808613923358848, 1.8929644399128767, 1.905959714154966, 1.9198650989551431, 1.9346948054149877, 1.95045873401026, 1.9671618384011773, 1.9848036067666608, 2.0033775432693437, 2.022870749493207, 2.0432635276090516, 2.0645290949136856, 2.0866333433856514, 2.1095347075712985, 2.1331841121174953, 2.1575250638454224, 2.182493787034942, 2.208019529335404, 2.234024957968059, 2.26042675223014, 2.287136189275068, 2.314060028735439, 2.341101373129146, 2.368160703868681, 2.3951370520718474, 2.4219291710194923, 2.4484368880712757, 2.474562412935434, 2.5002116283396765]",50,,,,,2.5002116283396765,,0.542934121246401,,,,2.370300531387329,2.370300531387329,False,,0.0,0.0,,,2.385227680206299,2026-08-06 04:30:00,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
da9cd5e8,9,9,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.2436884615004304, 1.2631343814732492, 1.2827814899141143, 1.3026255780209353, 1.322661680026508, 1.3428839470726548, 1.363285541603189, 1.3838585572209054, 1.4045939293486605, 1.4254813393419263, 1.4465091911923722, 1.467664570229878, 1.4889332274567282, 1.5102996053264126, 1.5317468215005154, 1.5532567316472956, 1.5748099963995377, 1.596386081334614, 1.6179633648676854, 1.6395192610364824, 1.6610302204276446, 1.6824718675113093, 1.7038191141232846, 1.7250462758641525, 1.7461271844850903, 1.7670353005253754, 1.7877438606618907, 1.8082259815830022, 1.8284548604172015, 1.848403864915323, 1.8680467746937015, 1.8873578842376737, 1.9063121882701135, 1.9248855539534329, 1.9430549070623186, 1.9607983805199656, 1.9780954699951436, 1.994927212411265, 2.01127631820732, 2.0271273194632493, 2.0424666562947507, 2.0572827770831243, 2.0715662583432968, 2.085309774347646, 2.0985081810113244, 2.1111584826704246, 2.1232597831739684, 2.1348132800626187, 2.142453873940084, 2.143488138989881, 2.14535734888751]",50,,,,,2.14535734888751,,0.3547804446647115,,,,3.0926897525787354,3.0926897525787354,False,,0.0,0.0,,,3.102888345718384,2026-08-06 04:30:01,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
14e2231d,3,3,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.03242335503926469, 0.03678457087273973, 0.04143936461382576, 0.04639000669567727, 0.05163836366718833, 0.057185801979029116, 0.06303309358799865, 0.06918032751011192, 0.07562683218203549, 0.0823711189437785, 0.08941085178630014, 0.09674285770219855, 0.10436319460516127, 0.11226729915839852, 0.12045023857650103, 0.12890709626224467, 0.13763350987219974, 0.14662635324577863, 0.1558844642742241, 0.16540921860408506, 0.17520463593147736, 0.18527672002972792, 0.19563205303466558, 0.20627608515588847, 0.2172117148184296, 0.22843862934023298, 0.2399533612936277, 0.25174977070238613, 0.263819678119884, 0.2761534424375286, 0.2887404507287925, 0.3015695051535095, 0.3146291563704332, 0.3279080235278795, 0.3413951669415829, 0.35508053887972935, 0.36895550739163113, 0.3830133618098692, 0.3972496085166439, 0.41166180207961045, 0.4262486965028348, 0.4410087845408408, 0.455938623810534, 0.4710315079310967, 0.48627686851713536, 0.5016605005819568, 0.5171653783466051, 0.532772783891722, 0.5484635352373212, 0.5642191560623124, 0.580022877959361]",50,,,,,0.580022877959361,,0.386681918639574,,,,1.6756834983825684,1.6756834983825684,False,,0.0,0.0,,,1.6848034858703613,2026-08-06 04:30:01,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
caf5229d,10,10,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.3745520122165884, 0.4041455981870017, 0.43486627766214414, 0.46672179498661115, 0.4997195554326039, 0.5338663422276244, 0.5691680164355951, 0.6056292142358234, 0.6432530232108638, 0.6820406644588617, 0.7219911697720758, 0.7631010564910485, 0.8053639946662604, 0.8487704749453135, 0.8933074835032799, 0.9389582300632757, 0.9857017823698575, 1.0335128293007108, 1.0823613958046043, 1.1322125959086529, 1.1830264122876348, 1.2347575303785476, 1.2873551995400339, 1.340763140304541, 1.3949194783939032, 1.4497567580380692, 1.5052020713880154, 1.561177115179249, 1.6175985224822862, 1.674378068819992, 1.7314230528646706, 1.7886368379282622, 1.8459193915181578, 1.9031679322682271, 1.9602776826776058, 2.0171428179916675, 2.0736572941109186, 2.1297159526677176, 2.1852157217291692, 2.2400566994003803, 2.294143451588018, 2.3473863504338155, 2.399702735631331, 2.4510181590224613, 2.501267495028694, 2.5503958791888164, 2.5983592678728784, 2.645124870856264, 2.690671079888405, 2.734986994844186, 2.7780714960863304]",50,,,,,2.7780714960863304,,0.39601874498736,,,,3.7086708545684814,3.7086708545684814,False,,0.0,0.0,,,3.7257609367370605,2026-08-06 04:30:03,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,7,"[(8, 9), (0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 9), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
e66c46e1,3,3,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.8828150686649447, 0.907679404375865, 0.9321047616641337, 0.9560240233508267, 0.9793709533133117, 1.0020806657683938, 1.0240904017746746, 1.0453404394701575, 1.065775126780411, 1.0853439615966978, 1.1040027586354222, 1.1217148189030077, 1.138452089098731, 1.1541962564648394, 1.1689397198605562, 1.1826863751342005, 1.195452137066329, 1.2072651031096093, 1.2181653223014894, 1.2282040860356631, 1.2374427406592612, 1.2459510228421025, 1.2538049624699326, 1.261084508995816, 1.2678710063314276, 1.274244688474861, 1.2802823899181242, 1.286055564223412, 1.291628763853659, 1.2970585862847965, 1.302393059245987, 1.3076714875711575, 1.3129246500613554, 1.3181752539998577, 1.323438582827232, 1.3287233351746597, 1.3340324659799698, 1.3393641179878184, 1.3447124984877712, 1.3500687468780876, 1.3554217351265487, 1.3607588241758153, 1.3660665134691081, 1.3713310514479138, 1.3765389244573887, 1.3816773174766475, 1.3867344524670235, 1.3916998905409024, 1.3965647355156803, 1.4013217664278317, 1.4059654998260478]",50,,,,,1.4059654998260478,,0.9373103332173652,,,,3.5304908752441406,3.5304908752441406,False,,0.0,0.0,,,3.540276288986206,2026-08-06 04:30:03,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
35c0234b,7,7,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.907006555746514, 0.9623610585370519, 1.0184511108999743, 1.0751157428100528, 1.132192500997832, 1.1895182292083133, 1.2469300085988615, 1.3042663934747603, 1.3613689221782903, 1.4180838849199056, 1.4742643835159417, 1.5297725579985, 1.584482003679445, 1.6382801881440998, 1.691070642367043, 1.7427746608001182, 1.7933320591735022, 1.8427006306704827, 1.8908540133627405, 1.9377780536322347, 1.9834660229539833, 2.027913604146448, 2.071114522484687, 2.1130575092921493, 2.1537249149746525, 2.1930927712141246, 2.231131868068987, 2.267809438198661, 2.3030910369643105, 2.336942423275371, 2.3693312051643574, 2.4002284216713816, 2.4296097639846903, 2.4574568985722265, 2.4837583169742476, 2.5085103642707702, 2.531717762991986, 2.5533942466031774, 2.573562732099509, 2.592255531973335, 2.6095141089562928, 2.6253887129704125, 2.6399377795624965, 2.6532270668264815, 2.6653287135067547, 2.6763199581282464, 2.68628197022625, 2.6952984681254586, 2.70345433471173, 2.710834357201844, 2.7175218833059924]",50,,,,,2.7175218833059924,,0.5901241874714424,,,,6.756946325302124,6.756946325302124,False,,0.0,0.0,,,6.765382766723633,2026-08-06 04:30:04,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
a5d11ef8,3,3,3,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.2293499833117441, 0.24695579264547649, 0.26701916613003596, 0.2895585464364716, 0.31456912466081777, 0.34202008277988827, 0.37184926177487393, 0.4039584335247658, 0.4382092090899396, 0.4744197170745573, 0.5123622983966308, 0.551762543547516, 0.592300074593029, 0.6336115683644695, 0.675296537200836, 0.7169264400607825, 0.7580576779049719, 0.7982488607012156, 0.8370822867449593, 0.8741888625081563, 0.9092742305553347, 0.9421422886916007, 0.9727107944749699, 1.0010140679201067, 1.0271910026448916, 1.0514612084374826, 1.0740953806767224, 1.0953859014383158, 1.115620819881891, 1.1350620642139484, 1.1539279647674812, 1.172380835980724, 1.1905204796945186, 1.2083840000944706, 1.2259515156273006, 1.2431563419398253, 1.2598980959233583, 1.2760570967977665, 1.2915085636037928, 1.3061356127853716, 1.3198402055014165, 1.33255139894642, 1.3442306007144835, 1.354873483426366, 1.364508723791855, 1.3731938294322448, 1.3810087764381336, 1.3880482508730647, 1.3944134421264438, 1.40020446891202, 1.4055140398994923]",50,,,,,1.4055140398994923,,0.9370093599329948,,,,6.205756187438965,6.205756187438965,False,,0.0,0.0,,,6.216057300567627,2026-08-06 04:30:06,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
5d852306,9,9,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.8064396982584575, 0.845914884415371, 0.8870520389354273, 0.9298044770670673, 0.9741191534046303, 1.0199350652246402, 1.0671819578550996, 1.1157793513769536, 1.1656356515776856, 1.2166475581110692, 1.268699667727802, 1.3216643508523778, 1.3754019950101248, 1.4297617657714348, 1.4845829530924008, 1.5396973161546408, 1.5949328373717602, 1.650119512486866, 1.7050980459040188, 1.7597315124290769, 1.8139178451780154, 1.8675964561824328, 1.920741403287214, 1.9733414320688019, 2.0253798134537773, 2.0768254673815068, 2.1276346804250417, 2.177756738041133, 2.2271386808378795, 2.2757285998466616, 2.323477332194725, 2.3703393728450375, 2.416273266333531, 2.4612419702004544, 2.5052131493629943, 2.5481594105125773, 2.5900587183057517, 2.630894746625607, 2.670657247406819, 2.70934231807129, 2.746952605447524, 2.783497374721109, 2.8189924839988745, 2.8534601136174245, 2.8869284536296727, 2.9194312755255534, 2.9510073288271306, 2.9816996342045115, 3.011554580812253, 3.040621238719834, 3.068950450476031]",50,,,,,3.068950450476031,,0.5075161981934896,,,,9.864337682723999,9.864337682723999,False,,0.0,0.0,,,9.87312626838684,2026-08-06 04:30:08,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1efed543,6,6,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.06027121685497017, 0.06669810303007215, 0.07361827197574901, 0.08103601468659048, 0.0889594549427852, 0.09739828777140677, 0.10636295078880495, 0.11586417416272204, 0.12591269072164718, 0.13651901281228596, 0.14769323711879456, 0.15944486537623576, 0.1717826213333789, 0.1847142804522306, 0.19824649762750354, 0.2123846300628186, 0.2271325648711772, 0.24249254761292516, 0.25846501717418047, 0.2750484514470356, 0.2922392352035066, 0.3100315909660861, 0.32841759561444617, 0.3473873988550187, 0.3669297588073044, 0.3870330227440343, 0.4076862450118217, 0.4288794494046698, 0.45060196057331586, 0.4728396424444513, 0.4955733034904553, 0.5187788770858264, 0.5424283047122019, 0.5664905036985919, 0.5909324168312932, 0.6157203580646251, 0.640821769771489, 0.6662067012433989, 0.6918472405851588, 0.7177141465610957, 0.7437733678868368, 0.7699853421611853, 0.796306694898938, 0.8226929566759912, 0.8491015126686344, 0.8754940411315616, 0.9018364415610254, 0.9280951391738868, 0.9542328280006771, 0.9802077647868549, 1.0059765906913192]",50,,,,,1.0059765906913192,,0.23378493857571908,,,,2.311013698577881,2.311013698577881,False,,0.0,0.0,,,2.3226511478424072,2026-08-06 04:30:08,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,3,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2d451f7d,10,10,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.400046754285074, 2.414803255091067, 2.4287038898834497, 2.4417164404910547, 2.4538185692627765, 2.4649998703415044, 2.47526405593985, 2.4846317823017303, 2.4931446206427283, 2.50086932488299, 2.5079016377580206, 2.514368152237054, 2.5204245310576856, 2.526249397854237, 2.5320334759680314, 2.5379664158650006, 2.544224235304331, 2.55096085547834, 2.5583048598200175, 2.5663606982645013, 2.5752115630982795, 2.584923008580342, 2.5955458714440645, 2.60711886586189, 2.6196710490639585, 2.633223929466213, 2.6477928964230446, 2.6633879574451065, 2.6800136927058555, 2.6976699578525953, 2.716352268765298, 2.73605251790261, 2.756758917906189, 2.7784555863322336, 2.8011219366704343, 2.8247328190592134, 2.849259153330163, 2.874667841215814, 2.9009222385603985, 2.927981788384944, 2.955801495201947, 2.9843316027771327, 3.0135168239322527, 3.043295765039547, 3.0736000803983714, 3.1043542752124216, 3.1354752145117466, 3.1668723612969667, 3.1984483324954276, 3.2300996510544295, 3.2617178742888293]",50,,,,,3.2617178742888293,,0.46496334629919167,,,,11.178382396697998,11.178382396697998,False,,0.0,0.0,,,11.18895173072815,2026-08-06 04:30:10,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.005,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,7,"[(8, 9), (0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 9), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
