run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
0f4c91c0,5,7,1,50.0,False,False,"[1, 1, 1]",3.5000000000000013,,,,,,,,"[0.8243482433272504, 0.8817196131846249, 0.9399331491356853, 0.9986168292562265, 1.0574586304626086, 1.1163885448147952, 1.1755414005687652, 1.2349073246876923, 1.294311192159401, 1.3535207035424683, 1.41228684788674, 1.4703538702278585, 1.527464314842187, 1.5833666687757448, 1.6378297064467322, 1.6906650457410421, 1.7417519885201467, 1.7910427805703901, 1.8385252037202167, 1.8841633784689626, 1.9278711206931765, 1.9695350037362727, 2.009060258505456, 2.0464120722381227, 2.081635324675463, 2.114839508281935, 2.1461532264345955, 2.1756795227755092, 2.2034820809674893, 2.2296023132143707, 2.2540899225332933, 2.2770273744460496, 2.298531050040368, 2.318723901271407, 2.337699431030337, 2.3555074531638174, 2.3721677878338676, 2.3876963471201753, 2.402124243561203, 2.4154989507187103, 2.4278679336002287, 2.43925972406215, 2.4496796798844427, 2.459124070737234, 2.4676000875134543, 2.4751360922966463, 2.4817755396023835, 2.4875625333683926, 2.4925336797338455, 2.496722430911386, 2.500170659500832]",50,,,,,2.500170659500832,,0.7143344741430946,,,,2.525146245956421,2.525146245956421,False,,0.0,0.0,,,2.544095039367676,2026-08-25 02:07:57,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,10,1,False,_Exp5_subexp4_standardWithHeuristic_rerun2508,1,,1,22,"[(1, 3), (2, 3), (0, 4), (1, 2), (3, 4), (1, 4), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
031fc4e9,6,8,1,50.0,False,False,"[1, 1, 1]",4.581138830084192,,,,,,,,"[0.8452616914977961, 0.908500753771711, 0.9732978267291506, 1.0392705615049016, 1.106007329733573, 1.1730875030537922, 1.240134272304274, 1.3069056060376538, 1.3733253951267776, 1.4393300251295726, 1.5047213540559405, 1.569184965877857, 1.6323539029953815, 1.6938477820608795, 1.7532947234603549, 1.8103501667603201, 1.864719903923593, 1.916188588285672, 1.9646441254219331, 2.0100748467074707, 2.052525096921108, 2.0920378045560954, 2.128631467738437, 2.162320178447006, 2.1931516864167575, 2.2212412791278657, 2.246789261420298, 2.270072574549658, 2.291407629816804, 2.311099613081801, 2.3294057393584344, 2.3465279075558216, 2.3626275025414976, 2.3778483591402106, 2.392333882718568, 2.4062280384658576, 2.419656863413443, 2.4327029212219875, 2.445392070971779, 2.4577013563096597, 2.4695805623030465, 2.4809751786393286, 2.49184035030857, 2.5021408026999814, 2.5118403609722257, 2.5208917755517986, 2.529237003732913, 2.536819223008689, 2.543598616006708, 2.549562167519132, 2.554722407446033]",50,,,,,2.554722407446033,,0.5576609882829249,,,,2.783818006515503,2.783818006515503,False,,0.0,0.0,,,2.8013522624969482,2026-08-25 02:07:57,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,10,1,False,_Exp5_subexp4_standardWithHeuristic_rerun2508,1,,1,85,"[(0, 1), (2, 3), (0, 4), (3, 5), (3, 4), (1, 5), (2, 5), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5dc54401,8,11,1,50.0,False,False,"[1, 1, 1]",6.000000000000005,,,,,,,,"[0.45535846835907245, 0.496246717485297, 0.5390262570303781, 0.583496318469263, 0.6294415917558092, 0.6766413790897328, 0.7248950170387513, 0.7740665049614878, 0.8240994116131223, 0.8749392519526289, 0.9264584339255751, 0.9784648017456626, 1.0307329269249612, 1.083022837665357, 1.1350902227078197, 1.1866949146244823, 1.2376116152622576, 1.2876434828434549, 1.3366342958512762, 1.38446756360824, 1.4310448322125384, 1.4762565527216351, 1.5199700782162469, 1.5620408447229368, 1.6023347560519412, 1.6407495573095716, 1.6772283900884581, 1.7117591204040556, 1.744357850216676, 1.7750466970821155, 1.8038407044888662, 1.8307499474817142, 1.8557906907592427, 1.8789974653544241, 1.9004297781278303, 1.9201701135976503, 1.9383128952057085, 1.954951155083685, 1.9701688916847107, 1.9840416621942005, 1.9966424902249749, 2.0080476404139738, 2.0183391307655967, 2.0276029457035674, 2.035924464539042, 2.043383690207794, 2.0500528602987758, 2.055996979190701, 2.0612761242105497, 2.0659478428000746, 2.0700683664547053]",50,,,,,2.0700683664547053,,0.3450113944091172,,,,3.4501967430114746,3.4501967430114746,False,,0.0,0.0,,,3.4660775661468506,2026-08-25 02:07:58,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,10,1,False,_Exp5_subexp4_standardWithHeuristic_rerun2508,1,,1,107,"[(2, 7), (0, 1), (2, 3), (1, 6), (4, 7), (5, 7), (4, 6), (5, 6), (0, 6), (4, 5), (3, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7e6504dc,8,18,1,50.0,False,False,"[1, 1, 1]",8.246960296094247,,,,,,,,"[1.6941090191016908, 1.8190579595960852, 1.9459183705041176, 2.0738299783489267, 2.202392641988012, 2.331757575178954, 2.461770560312124, 2.5919244347956734, 2.721615609985193, 2.8502169426534922, 2.9770918458409255, 3.101604932966866, 3.2231430434132746, 3.3411546645028034, 3.455206402280576, 3.5650247667747093, 3.6704579833362985, 3.7713552533120067, 3.8674813306529603, 3.9585372775273626, 4.04424135893272, 4.124407369402162, 4.1989936144679465, 4.268103716947995, 4.331932880752896, 4.390692552327919, 4.444567748778827, 4.4937243513809015, 4.538344935270595, 4.578662850001767, 4.614976567003175, 4.647634190544364, 4.676995220294331, 4.703392218793002, 4.727114455687513, 4.748417270784332, 4.767542086246541, 4.784732199036839, 4.800234582560995, 4.814287887556936, 4.827104680119378, 4.838859701535635, 4.8496905051968024, 4.859708685631689, 4.869013536871209, 4.877700485756211, 4.885860347699564, 4.893571421316983, 4.900891928804095, 4.907858601318193, 4.914492507800833]",50,,,,,4.914492507800833,,0.5959156260432503,,,,3.8697826862335205,3.8697826862335205,False,,0.0,0.0,,,3.8877739906311035,2026-08-25 02:07:59,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,False,,True,True,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,10,1,False,_Exp5_subexp4_standardWithHeuristic_rerun2508,1,,1,147,"[(1, 3), (2, 7), (0, 4), (4, 7), (2, 6), (5, 7), (3, 5), (4, 6), (5, 6), (0, 6), (1, 5), (4, 5), (3, 7), (6, 7), (0, 2), (3, 6), (2, 4), (1, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
d3a54961,5,7,2,50.0,False,False,"[1, 1, 1]",3.5000000000000013,,,,,,,,"[1.8819021375105887, 1.9336648328337123, 1.982900237781994, 2.029334570025436, 2.0731093168734205, 2.1143163611740023, 2.153170486166045, 2.1900802938684696, 2.2253301080438272, 2.259037888884285, 2.2912820317891027, 2.3220605501306055, 2.3513193190211568, 2.3790199184639587, 2.405165133518905, 2.429772368823598, 2.4528690115502974, 2.4745180056843377, 2.4948086570529724, 2.513835383960602, 2.5316981385588933, 2.548509263889054, 2.564383369617112, 2.5794174895551447, 2.593686666526663, 2.607247839554873, 2.620136097549968, 2.6323613458112836, 2.6439162872128836, 2.6547866808301017, 2.6649539969914677, 2.6743976778635603, 2.683104454451243, 2.691075319003838, 2.6983244678734244, 2.704877758218932, 2.7107736417097335, 2.7160605756055274, 2.720789937675387, 2.7250125475075637, 2.7287772670469987, 2.732126525548926, 2.7350922791775893, 2.737697022118358, 2.739955689348625, 2.7418765170736696, 2.74346500818314, 2.7447294358815224, 2.7456836145983967, 2.7463491108846014, 2.746758246627471]",50,,,,,2.746758246627471,,0.7847880704649914,,,,5.587762117385864,5.587762117385864,False,,0.0,0.0,,,5.598111391067505,2026-08-25 02:08:00,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,10,1,False,_Exp5_subexp4_standardWithHeuristic_rerun2508,1,,1,22,"[(1, 3), (2, 3), (0, 4), (1, 2), (3, 4), (1, 4), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0ddd4354,6,8,2,50.0,False,False,"[1, 1, 1]",4.581138830084192,,,,,,,,"[1.792244986976831, 1.8571477007647634, 1.9224905940511532, 1.9874643946856905, 2.051303949257459, 2.113314702907304, 2.1728968922214524, 2.2295649562238853, 2.282961211311317, 2.3328614040961284, 2.3791721879627534, 2.4219200184728535, 2.46123251850585, 2.497313930941686, 2.5304176155810665, 2.5608183043287185, 2.588786829526063, 2.6145697707063515, 2.638375472314015, 2.660366757338227, 2.6806601909297725, 2.699330640307104, 2.7164198680001714, 2.731947528800042, 2.7459230696449075, 2.758357346974953, 2.7692727997952145, 2.7787116776010383, 2.7867414637123837, 2.793457620667671, 2.7989833960502852, 2.8034668410078947, 2.807075317197145, 2.809988291750425, 2.812388776656067, 2.814454422650547, 2.816349168153714, 2.8182159291581987, 2.820171347449156, 2.8223026833079716, 2.824667019906744, 2.82729254931426, 2.8301816631019623, 2.833314989832699, 2.836656460105816, 2.84015844580933, 2.8437666582350403, 2.8474245549781725, 2.8510771783387785, 2.854674379152382, 2.8581731411877622]",50,,,,,2.8581731411877622,,0.623900136450402,,,,6.235223770141602,6.235223770141602,False,,0.0,0.0,,,6.248229265213013,2026-08-25 02:08:00,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,10,1,False,_Exp5_subexp4_standardWithHeuristic_rerun2508,1,,1,85,"[(0, 1), (2, 3), (0, 4), (3, 5), (3, 4), (1, 5), (2, 5), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6985bfd5,8,11,2,50.0,False,False,"[1, 1, 1]",6.000000000000005,,,,,,,,"[2.787164579126411, 2.8955386760848096, 2.998098758775529, 3.0946618500036154, 3.185522730683075, 3.271444609563984, 3.353522649908361, 3.4329113426558355, 3.510539670530222, 3.5869613102421942, 3.662350525692831, 3.736569157316118, 3.80924740970272, 3.8798622922252, 3.9478126018241744, 4.012489373007729, 4.073338897310819, 4.129913329721112, 4.181903340421225, 4.229149806260379, 4.271636572077534, 4.3094688163664205, 4.342846296644206, 4.372035838395946, 4.397347374582319, 4.419113625373643, 4.437672619502477, 4.453354788973738, 4.466473999609039, 4.477324433143936, 4.486180764722923, 4.493301124791294, 4.498929839011679, 4.5032979175771315, 4.506620301932188, 4.509090688864528, 4.51087573350599, 4.512111189687449, 4.512901608300028, 4.513324278751496, 4.513436365440764, 4.5132835371152025, 4.512908112005694, 4.512355425389846, 4.511677354312351, 4.510932336274023, 4.510182512551092, 4.5094886014818885, 4.5089038176042795, 4.5084684357463285, 4.508206097335878]",50,,,,,4.508206097335878,,0.7513676828893124,,,,8.048945188522339,8.048945188522339,False,,0.0,0.0,,,8.066339492797852,2026-08-25 02:08:02,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,10,1,False,_Exp5_subexp4_standardWithHeuristic_rerun2508,1,,1,107,"[(2, 7), (0, 1), (2, 3), (1, 6), (4, 7), (5, 7), (4, 6), (5, 6), (0, 6), (4, 5), (3, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5feddc10,5,7,3,50.0,False,False,"[1, 1, 1]",3.5000000000000013,,,,,,,,"[0.8061088125997622, 0.8444235102133395, 0.8832324387094861, 0.9253855506614495, 0.9715178419676282, 1.0214557364274979, 1.074910108605065, 1.1315349428701578, 1.1909114392899904, 1.2525167884923465, 1.3156971850214392, 1.3796600402942554, 1.4434934425192427, 1.5062048060476267, 1.5667614963402596, 1.6241350508816794, 1.677372275377983, 1.7257067706399776, 1.7687069174965249, 1.8064323992201188, 1.8395528094242939, 1.8693645577028146, 1.8975731600035437, 1.9258054681381482, 1.9551347748706167, 1.9859267085446073, 2.017986941315967, 2.0508166716120337, 2.083844815017337, 2.116588017648463, 2.1487367861779374, 2.1801657445918927, 2.2108390632893857, 2.2406226042909494, 2.2691016238495125, 2.2955700127601073, 2.3192700215816973, 2.3397043049723965, 2.3568046734897217, 2.3709394745498495, 2.3828263702250316, 2.3933308840292433, 2.403165976266181, 2.4126726700253864, 2.421832258348081, 2.430456018040516, 2.43840198111088, 2.445699046482777, 2.452531431344309, 2.459124061715611, 2.4656089855300474]",50,,,,,2.4656089855300474,,0.7044597101514418,,,,9.947384595870972,9.947384595870972,False,,0.0,0.0,,,9.959187746047974,2026-08-25 02:08:04,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,10,1,False,_Exp5_subexp4_standardWithHeuristic_rerun2508,1,,1,22,"[(1, 3), (2, 3), (0, 4), (1, 2), (3, 4), (1, 4), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
542d5fb5,6,8,3,50.0,False,False,"[1, 1, 1]",4.581138830084192,,,,,,,,"[1.1651341509159008, 1.2504376461458686, 1.3395873860746037, 1.4307456315501308, 1.5220251910163034, 1.6115785705118217, 1.6977028495106516, 1.7789712485056812, 1.8544221512007912, 1.9238476920821181, 1.9881397837037287, 2.0493348174578943, 2.1098860565201165, 2.1716605164171394, 2.2355977132487403, 2.3019143550602705, 2.370372570984403, 2.440450417904346, 2.5114330828382485, 2.5824632790142332, 2.65257894066936, 2.7207564380539333, 2.7859682324539663, 2.8472573809600177, 2.9038237600008414, 2.955110392981265, 3.0008736735359616, 3.041221420023196, 3.076605689066869, 3.1077682366178214, 3.135647953803855, 3.1612696121889505, 3.1856362575478068, 3.209643798255844, 3.234025284531017, 3.2593246042358643, 3.285893003758903, 3.3139004157154064, 3.343353995833565, 3.3741199250844063, 3.4059458981638957, 3.438483729850796, 3.4713128467727628, 3.503966059000298, 3.535958221664388, 3.5668171878966084, 3.5961161465866436, 3.6235033681068156, 3.648726287340734, 3.6716452281515144, 3.6922329927203568]",50,,,,,3.6922329927203568,,0.8059640036389164,,,,11.298076629638672,11.298076629638672,False,,0.0,0.0,,,11.328436374664307,2026-08-25 02:08:05,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,10,1,False,_Exp5_subexp4_standardWithHeuristic_rerun2508,1,,1,85,"[(0, 1), (2, 3), (0, 4), (3, 5), (3, 4), (1, 5), (2, 5), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4ad69848,7,14,1,50.0,False,False,"[1, 1, 1]",6.640582980456523,,,,,,,,"[1.6871255806601642, 1.810485112954982, 1.9357104530361928, 2.0618579305357847, 2.1880151739275275, 2.313517279469181, 2.4381691871965137, 2.561903517222681, 2.684335028109617, 2.8048449767616503, 2.922741425321829, 3.0373266001601915, 3.147926658784804, 3.2539196242750497, 3.3547749753726688, 3.4501093599155825, 3.539741342107125, 3.6236941346490905, 3.702106633291325, 3.7751151993596355, 3.842810905996467, 3.9052810331386145, 3.962675841259142, 4.015260904011254, 4.063440555562034, 4.107742747002865, 4.148760668637712, 4.187071168376709, 4.223171631586516, 4.2574622203558725, 4.290265150919087, 4.321858041147002, 4.352501313200537, 4.382443774359346, 4.411900353339568, 4.44101488457348, 4.469834755803632, 4.498315502442649, 4.526349859454168, 4.553804991904719, 4.580547883368019, 4.606450045867024, 4.631373549181255, 4.655154719660843, 4.677604570346113, 4.698530141907288, 4.717764963892029, 4.735191048363475, 4.750740969635001, 4.764385876721597, 4.776123359781483]",50,,,,,4.776123359781483,,0.7192325393474921,,,,3.5273277759552,3.5273277759552,False,,0.0,0.0,,,3.546748399734497,2026-08-25 02:08:08,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,False,,True,True,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,10,1,False,_Exp5_subexp4_standardWithHeuristic_rerun2508,1,,1,109,"[(1, 3), (0, 1), (1, 6), (2, 6), (3, 5), (4, 6), (0, 6), (3, 4), (1, 5), (4, 5), (2, 5), (0, 2), (3, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
