run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
5d952e50,3,3,1,50.0,False,True,"[1, 1, 1]",,1.8749999941572448,1.8749999941572448,,,1.0255097560441095,1.0255097560441095,1.0255097560441095,"[1.1641645575751245, 1.1649599141241527, 1.165754013090724, 1.1665467847403206, 1.1673381585103115, 1.1681280619980097, 1.1689164227566706, 1.1697031681867096, 1.170488224800165, 1.1712715194232175, 1.1720529762625764, 1.1728325215125162, 1.1736100794831168, 1.1743855754824757, 1.1751589335049812, 1.1759300794764416, 1.176698938017961, 1.1774654342726145, 1.1782294935235251, 1.1789910410312388, 1.1797500033162713, 1.1805063071858726, 1.181259879547254, 1.1820106492875941, 1.1827585449526807, 1.1835034970037068, 1.1842454349265574, 1.184984290863906, 1.1857199970185055, 1.1864524876546756, 1.1871816962502522, 1.1879075584759042, 1.1886300110789456, 1.1893489919960496, 1.1900644398360871, 1.1907762961167523, 1.191484502081889, 1.1921890007037128, 1.1928897364370137, 1.1935866548962162, 1.194279702163506, 1.1949688272925558, 1.1956539809649467, 1.1963351139789817, 1.1970121802428395, 1.1976851328513005, 1.1983539285421483, 1.199018523948606, 1.1996788757973968, 1.2003349455527004, 1.200986694722947]",50,0.683673170696073,,0.1754769386788375,0.1754769386788375,1.200986694722947,,0.8006577964819647,,,,5.48729395866394,5.587442636489868,True,0.10249590873718262,0.0023345947265625,0.0,0.10249590873718262,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000000_ef04306f2d85_noseed_L1_M1_standard.npz,5.50667929649353,2026-08-07 10:36:33,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
2198ea91,4,4,1,50.0,False,True,"[1, 1, 1]",,3.9999999996057647,3.9999999996057647,,,1.9999999999815885,1.9999999999815885,1.9999999999815885,"[1.996494855085368, 1.9969658465724867, 1.99740141570086, 1.9978011280199444, 1.9981647218258927, 1.9984921466889658, 1.9987835894065764, 1.9990395055751569, 1.999260639056096, 1.9994480541586426, 1.999603149356046, 1.9997276810212408, 1.9998237794780038, 1.9998939429259401, 1.9999410130505737, 1.999968129529721, 1.9999786533066062, 1.9999760653246414, 1.9999638454211455, 1.999945338973026, 1.9999236274611412, 1.9999014133554809, 1.9998809278738496, 1.9998638750036961, 1.9998514124610922, 1.9998441701326601, 1.9998422944866874, 1.9998455261520525, 1.9998532813455114, 1.999864742165025, 1.9998789511477166, 1.999894893639634, 1.9999115726720222, 1.9999280709890208, 1.9999435963565066, 1.9999575179052904, 1.999969385659749, 1.9999789335752203, 1.99998607489315, 1.99999088593187, 1.9999935789733905, 1.9999944710713202, 1.999993949856467, 1.9999924359962624, 1.999990348897228, 1.9999880768172693, 1.9999859511454645, 1.9999842314042162, 1.9999830938839787, 1.9999826321473682, 1.9999828597270628]",50,0.6666666666605295,,0.0,0.0,1.9999999999815885,,0.6666666666605295,,,,5.846616983413696,5.9336066246032715,True,0.08926606178283691,0.0022635459899902344,0.0,0.08926606178283691,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000001_39af675d2bf7_noseed_L1_M1_standard.npz,5.8610827922821045,2026-08-07 10:36:33,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
6a3a80e7,7,7,1,50.0,False,True,"[1, 1, 1]",,6.480086542537949,6.480086542537949,,,3.3073573145696438,3.307357314569645,3.307357314569646,"[3.328102804588987, 3.330027188740917, 3.331907262975801, 3.3337422558546983, 3.335531447983198, 3.3372741929788883, 3.338969914696661, 3.3406181162322284, 3.342218376292203, 3.3437703599031527, 3.3452738264330417, 3.3467286248643693, 3.348134708449666, 3.3494921324399893, 3.3508010474294867, 3.352061716353395, 3.353274505836877, 3.3544398964061797, 3.3555584694599805, 3.356630914652435, 3.3576580282257726, 3.358640713280109, 3.359579967116323, 3.360476885599809, 3.3613326515282744, 3.3621485353493554, 3.36292588484685, 3.3636661208325136, 3.3643707225193697, 3.3650412278966213, 3.365679214185411, 3.3662862982524797, 3.3668641190095374, 3.3674143240331813, 3.367938565137571, 3.3684384879749762, 3.368915718197508, 3.3693718485673405, 3.3698084406165787, 3.3702269951320805, 3.3706289658139035, 3.3710157373798255, 3.3713886212839843, 3.3717488609054103, 3.372097608230387, 3.372435937080871, 3.3727648329119733, 3.3730851953856926, 3.3733978358707, 3.3737034849085847, 3.374002784565808]",50,0.7182100574526916,,0.06664546999616272,0.06664546999616405,3.374002784565808,,0.7326824722184164,,,,8.122853755950928,8.246093511581421,True,0.12511658668518066,0.0018625259399414062,0.0,0.12511658668518066,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000004_caa538b3e766_noseed_L1_M1_standard.npz,8.13795804977417,2026-08-07 10:36:36,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,True,False,False,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4db90190,3,3,2,50.0,False,True,"[1, 1, 1]",,1.8749999941572448,1.8749999941572448,,,1.0255097560441095,1.0255097560441095,1.0255097560441095,"[1.2060063819316365, 1.207895380074732, 1.2097868596147714, 1.2116806501645898, 1.2135765731861747, 1.2154744460070317, 1.2173740767379921, 1.2192752644650073, 1.2211778061011658, 1.2230814880420313, 1.2249860884138986, 1.226891380119576, 1.2287971261941002, 1.23070308527954, 1.2326090069640983, 1.2345146351890564, 1.2364197038674032, 1.238323943837643, 1.2402270776600794, 1.2421288208894725, 1.2440288830525004, 1.2459269690106125, 1.2478227755872924, 1.2497159967637739, 1.2516063205865307, 1.2534934290003503, 1.2553770030485392, 1.2572567185073964, 1.259132243606151, 1.2610032482969369, 1.262869397649955, 1.2647303528975313, 1.2665857789399675, 1.2684353339805712, 1.270278677259598, 1.2721154650185889, 1.2739453546444317, 1.2757680002989196, 1.2775830623388664, 1.2793901994163732, 1.2811890720693868, 1.282979340945148, 1.2847606730049463, 1.286532732153455, 1.2882951892091703, 1.2900477155685786, 1.2917899903853443, 1.2935216934832352, 1.2952425105735217, 1.2969521306121996, 1.2986502505229451]",50,0.683673170696073,,0.2731404944788356,0.2731404944788356,1.2986502505229451,,0.8657668336819634,,,,11.462469577789307,11.560795783996582,True,0.10249590873718262,0.004155635833740234,0.0,0.10249590873718262,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000000_ef04306f2d85_noseed_L1_M1_standard.npz,11.47646975517273,2026-08-07 10:36:39,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
bf8ef9cb,8,8,1,50.0,False,True,"[1, 1, 1]",,7.999999999999744,7.999999999999744,,,3.9999999999989617,3.9999999999989617,3.9999999999989617,"[3.6937443851673426, 3.696909455654435, 3.7000524060940387, 3.7031728125061085, 3.7062702986792933, 3.7093445385390504, 3.7123952665613773, 3.7154222808636397, 3.7184254501469014, 3.721404720634829, 3.724360121070699, 3.727291754252004, 3.730199803914686, 3.7330845366100434, 3.7359462872972413, 3.7387854470768853, 3.7416024530941634, 3.744397785391911, 3.7471719366704224, 3.749925384256507, 3.75265859389355, 3.7553719804312578, 3.758065903244202, 3.760740647683301, 3.7633964180639357, 3.7660333381593407, 3.768651459809036, 3.771250747220649, 3.7738311052067517, 3.7763923958889896, 3.778934454283463, 3.7814571016760277, 3.783960162301835, 3.786443484480789, 3.788906948594229, 3.7913504813555337, 3.793774048139162, 3.7961776619158867, 3.798561379168608, 3.800925284193599, 3.803269494420762, 3.8055941447941826, 3.807899367720659, 3.8101852944112378, 3.8124520541553033, 3.814699757833581, 3.816928503886924, 3.8191383701874617, 3.8213294131784457, 3.823501681767745, 3.825655214689468]",50,0.7078393204740686,,0.0,0.0,3.9999999999989617,,0.7078393204740686,,,,11.61913013458252,11.765419721603394,True,0.1484682559967041,0.002165079116821289,0.0,0.1484682559967041,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000005_f3b9dd34409c_noseed_L1_M1_standard.npz,11.632331132888794,2026-08-07 10:36:39,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,True,False,True,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6337deee,4,4,2,50.0,False,True,"[1, 1, 1]",,3.9999999996057647,3.9999999996057647,,,1.9999999999815885,1.9999999999815885,1.9999999999815885,"[2.3084415025697957, 2.3165915537362864, 2.3245960696030274, 2.3324516750077433, 2.340155167819226, 2.3477035478097013, 2.355094037794421, 2.36232409327304, 2.3693914349399146, 2.376294059974881, 2.3830302561536403, 2.3895986253436297, 2.395998088186534, 2.4022279052359363, 2.4082876796525894, 2.4141773672044584, 2.4198972801626866, 2.4254480813474704, 2.430830788598397, 2.4360467537586916, 2.4410976554724906, 2.4459854775576204, 2.450712496256722, 2.4552812408801463, 2.459694474345595, 2.463955159666505, 2.4680664254327573, 2.472031530206221, 2.4758538364850824, 2.479536778749291, 2.4830838455609334, 2.4864985562923625, 2.4897844449701494, 2.4929450493830343, 2.495983896895383, 2.4989045264163963, 2.501710480043033, 2.50440530055998, 2.5069925388294787, 2.509475768665598, 2.511858590349663, 2.5141446364812885, 2.516337573387778, 2.5184411079343825, 2.520458988544592, 2.522394997958773, 2.5242529575147103, 2.5260367057661326, 2.527750100594167, 2.5293970077255343, 2.530981280557656]",50,0.6666666666605295,,0.5309812805760674,0.5309812805760674,2.530981280557656,,0.8436604268525519,,,,13.851519346237183,13.936323404312134,True,0.08926606178283691,0.004444122314453125,0.0,0.08926606178283691,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000001_39af675d2bf7_noseed_L1_M1_standard.npz,13.869853258132935,2026-08-07 10:36:41,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
18c4c318,3,3,3,50.0,False,True,"[1, 1, 1]",,1.8749999941572448,1.8749999941572448,,,1.0255097560441095,1.0255097560441095,1.0255097560441095,"[1.272553879678649, 1.2764449039715822, 1.2802923349015232, 1.2840939876872175, 1.2878479245219878, 1.2915526944626634, 1.295207740451168, 1.298813805949148, 1.3023728337851643, 1.3058870054934784, 1.3093577900876143, 1.3127857694791476, 1.3161709848613456, 1.3195132445661262, 1.322812299372607, 1.3260679376399949, 1.3292800272804546, 1.3324485418232024, 1.3355735758965244, 1.3386553473464962, 1.3416942015007791, 1.3446906116004234, 1.3476451688559132, 1.3505585787217622, 1.3534316441820549, 1.3562652545186564, 1.3590603627207825, 1.3618179690946688, 1.3645390980864953, 1.3672247741904286, 1.3698760035519921, 1.3724937452218398, 1.3750788920444172, 1.377632258341817, 1.380154565563146, 1.3826464253758324, 1.3851083422789305, 1.3875407001689717, 1.3899437774800698, 1.3923177390956325, 1.3946626507848872, 1.396978484767962, 1.3992651359268544, 1.4015224221121443, 1.4037501081846693, 1.405947913599339, 1.408115523867383, 1.410252601830781, 1.412358801352726, 1.414433779088644, 1.4164771927975508]",50,0.683673170696073,,0.39096743675344126,0.39096743675344126,1.4164771927975508,,0.9443181285317005,,,,19.981192350387573,20.080820322036743,True,0.10249590873718262,0.002855062484741211,0.0,0.10249590873718262,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000000_ef04306f2d85_noseed_L1_M1_standard.npz,19.9941987991333,2026-08-07 10:36:48,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,False,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
287d5681,7,7,2,50.0,False,True,"[1, 1, 1]",,6.480086542537949,6.480086542537949,,,3.3073573145696438,3.307357314569645,3.307357314569646,"[3.1860225354766727, 3.1955516535090904, 3.205029478055599, 3.2144530562218425, 3.2238194441965153, 3.2331257024270665, 3.2423689256583237, 3.2515462385538947, 3.2606548114285223, 3.2696918796925987, 3.278654745412981, 3.287540800303664, 3.2963475378100235, 3.3050725715446245, 3.3137136342171627, 3.322268602467677, 3.330735501485201, 3.339112513439608, 3.34739800571366, 3.3555905156263237, 3.3636887843525454, 3.3716917262939026, 3.3795984622761157, 3.387408290992088, 3.3951207026064556, 3.402735369174602, 3.4102521370651036, 3.417671011846219, 3.4249921532051535, 3.432215857666116, 3.43934254323567, 3.446372726544504, 3.45330702173731, 3.4601461137997394, 3.4668907510396134, 3.4735417128140442, 3.4800998279232207, 3.4865659365144324, 3.4929408877472707, 3.499225537551244, 3.5054207276296645, 3.5115272890421796, 3.517546036229268, 3.523477759589691, 3.529323225504388, 3.5350831624083026, 3.540758276557904, 3.5463492412244433, 3.551856690783532, 3.5572812367955624, 3.56262346810035]",50,0.7182100574526916,,0.2552661535307048,0.25526615353070614,3.56262346810035,,0.7736424469273289,,,,21.757885694503784,21.879690170288086,True,0.12511658668518066,0.0032951831817626953,0.0,0.12511658668518066,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000004_caa538b3e766_noseed_L1_M1_standard.npz,21.771363973617554,2026-08-07 10:36:49,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.25,True,False,False,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
cd0268b5,5,5,1,50.0,False,True,"[1, 1, 1]",,4.2838136261404,4.2838136261404,,,2.209391952033122,2.209391952033122,2.2093919520331213,"[2.1872819327144324, 2.18826912658063, 2.1892316201821993, 2.190169038345637, 2.1910810425767266, 2.19196733605693, 2.192827663237337, 2.1936618144138897, 2.194469626380664, 2.1952509912546327, 2.19600584770409, 2.196734194152137, 2.1974360855270785, 2.198111636109885, 2.1987610223952783, 2.199384481531081, 2.199982310263162, 2.2005548717455996, 2.201102592149572, 2.201625959405558, 2.202125521613509, 2.202601881998451, 2.2030557010682745, 2.203487691256219, 2.203898613895308, 2.204289271052611, 2.2046605063413898, 2.205013193455284, 2.205348234501698, 2.2056665476057797, 2.205969061123449, 2.206256709973465, 2.2065304191912167, 2.2067911040506196, 2.2070396640008267, 2.2072769659218197, 2.207503841661221, 2.2077210870697064, 2.207929455633501, 2.2081296491186375, 2.20832231682428, 2.2085080559572043, 2.208687408759898, 2.2088608622911567, 2.2090288515850927, 2.2091917605729767, 2.209349920597965, 2.209503616950451, 2.209653091426046, 2.2097985470044446, 2.209940151043584]",50,0.7085926722364086,,0.0005481990104616585,0.0005481990104616585,2.209940151043584,,0.708768489750989,,,,6.735094785690308,6.8308494091033936,True,0.0971977710723877,0.0014317035675048828,0.0,0.0971977710723877,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000002_ee18cc9e4ef7_noseed_L1_M1_standard.npz,6.744450807571411,2026-08-07 10:36:50,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,2,"[(0, 1), (2, 3), (0, 4), (1, 2), (3, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
a54242e9,4,4,3,50.0,False,True,"[1, 1, 1]",,3.9999999996057647,3.9999999996057647,,,1.9999999999815885,1.9999999999815885,1.9999999999815885,"[2.394347464331641, 2.4035956160988263, 2.4126436352529654, 2.4214832643206505, 2.4301069509443396, 2.4385080419801333, 2.4466809859202665, 2.45462157038454, 2.462327153412176, 2.4697969200841428, 2.4770321116233665, 2.484036204124876, 2.4908150133951534, 2.4973766586955057, 2.503731360782285, 2.509891051493947, 2.5158687757207017, 2.5216779950613044, 2.52733180430172, 2.532842213592413, 2.5382195981380105, 2.543472317116755, 2.5486065806069442, 2.5536265035743235, 2.5585342938733744, 2.5633305699606446, 2.5680147148819463, 2.5725852157041973, 2.577040053735618, 2.581376981027848, 2.585593843996874, 2.589688809295968, 2.5936605420211416, 2.59750836247366, 2.6012323493538565, 2.6048333832662425, 2.608313153731998, 2.6116741062810376, 2.614919365068159, 2.618052631370558, 2.6210780179997992, 2.623999890132728, 2.6268227109785363, 2.629550881076058, 2.632188596865405, 2.6347397559710077, 2.6372078834911235, 2.6395960970246777, 2.641907126461562, 2.644143335916674, 2.6463067890966583]",50,0.6666666666605295,,0.6463067891150698,0.6463067891150698,2.6463067890966583,,0.8821022630322194,,,,25.200910806655884,25.285402536392212,True,0.08926606178283691,0.004741191864013672,0.0,0.08926606178283691,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000001_39af675d2bf7_noseed_L1_M1_standard.npz,25.223325490951538,2026-08-07 10:36:53,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
