run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
692dc70b,5,4,3,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,4.818017079936261,,1.687785849029863,,,,62.041311264038086,62.041311264038086,False,,0.0,0.0,,,62.049267530441284,2026-06-22 14:41:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,4,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
9cbd4254,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.425696226187174,,1.9006602010249802,,,,148.1192445755005,148.1192445755005,False,,0.0,0.0,,,148.12508845329285,2026-06-22 14:41:31,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,3,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
e4dd25f2,5,4,1,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,3.382897167347266,,1.1850530774472592,,,,12.93824577331543,12.93824577331543,False,,0.0,0.0,,,12.94416332244873,2026-06-22 14:41:50,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,6,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
190d3270,5,4,3,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,4.308197911350482,,1.509192547257128,,,,62.05282521247864,62.05282521247864,False,,0.0,0.0,,,62.05796432495117,2026-06-22 14:41:52,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,5,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
45d4f13b,5,4,3,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.390652511559857,,1.888384137104051,,,,64.9341356754303,64.9341356754303,False,,0.0,0.0,,,64.94096565246582,2026-06-22 14:42:56,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,6,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
5bf1a3fd,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.402861347190958,,1.8926609795621472,,,,148.31074333190918,148.31074333190918,False,,0.0,0.0,,,148.31835341453552,2026-06-22 14:42:59,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,4,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
d434463e,5,4,1,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,3.210872650498859,,1.1247916586092044,,,,13.022335290908813,13.022335290908813,False,,0.0,0.0,,,13.0304696559906,2026-06-22 14:43:18,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,7,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
37698f42,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.492343085223973,,1.9240070725072385,,,,149.01035404205322,149.01035404205322,False,,0.0,0.0,,,149.0164361000061,2026-06-22 14:43:45,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,5,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
3606c694,5,4,1,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.265795259756605,,1.8446457486247236,,,,12.9747474193573,12.9747474193573,False,,0.0,0.0,,,12.983295202255249,2026-06-22 14:44:03,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,8,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
a434e8f8,5,4,3,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,4.973135776404859,,1.7421250380522315,,,,61.98151183128357,61.98151183128357,False,,0.0,0.0,,,61.98879528045654,2026-06-22 14:44:07,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,7,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
e97eb45c,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.415987064356704,,1.8972590121807877,,,,150.12848615646362,150.12848615646362,False,,0.0,0.0,,,150.13348579406738,2026-06-22 14:44:27,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,6,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
ea0f974d,5,4,1,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,2.0740694150836547,,0.7265613530639762,,,,13.027808904647827,13.027808904647827,False,,0.0,0.0,,,13.034193754196167,2026-06-22 14:44:43,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,9,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
d76c0025,5,4,3,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.424037193025821,,1.900079029840581,,,,62.21655464172363,62.21655464172363,False,,0.0,0.0,,,62.22227096557617,2026-06-22 14:45:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,8,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
d5923925,5,4,3,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.378373305278484,,1.8840826433037645,,,,61.70123553276062,61.70123553276062,False,,0.0,0.0,,,61.70733451843262,2026-06-22 14:45:48,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,9,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
807b7e66,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.3499283582405335,,1.8741181748740072,,,,148.017719745636,148.017719745636,False,,0.0,0.0,,,148.0240466594696,2026-06-22 14:45:52,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,7,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
209999a3,5,4,1,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,2.78671731054713,,0.976207008807496,,,,13.00163745880127,13.00163745880127,False,,0.0,0.0,,,13.007304191589355,2026-06-22 14:46:03,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,10,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
2f84c0e5,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.400499920677158,,1.8918337549617792,,,,148.6446042060852,148.6446042060852,False,,0.0,0.0,,,148.65063738822937,2026-06-22 14:46:38,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,8,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
0dad8309,5,4,3,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.367485737122749,,1.8802686502940427,,,,61.80018496513367,61.80018496513367,False,,0.0,0.0,,,61.80715227127075,2026-06-22 14:46:59,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,10,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
b97bf971,8,8,1,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,4.761893385706687,,0.87099845953356,,,,21.15860652923584,21.15860652923584,False,,0.0,0.0,,,21.165074825286865,2026-06-22 14:47:03,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,1,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
f4ef4a15,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.378781970874972,,1.8842258017856242,,,,149.56181979179382,149.56181979179382,False,,0.0,0.0,,,149.56836223602295,2026-06-22 14:47:45,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,9,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
cac970be,8,8,1,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,7.515537685437014,,1.3746678508659211,,,,21.814723014831543,21.814723014831543,False,,0.0,0.0,,,21.82178044319153,2026-06-22 14:48:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,2,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
68ffa0e2,5,4,5,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,5.365505955083857,,1.8795751184833482,,,,147.81338453292847,147.81338453292847,False,,0.0,0.0,,,147.81889867782593,2026-06-22 14:48:34,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,10,,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
e7411a91,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,8.059942784471104,,1.4742450493063979,,,,107.43439960479736,107.43439960479736,False,,0.0,0.0,,,107.44188857078552,2026-06-22 14:48:50,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,1,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
20a6be89,8,8,1,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,4.499957286826413,,0.8230876979642748,,,,21.418482303619385,21.418482303619385,False,,0.0,0.0,,,21.42568349838257,2026-06-22 14:49:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,3,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
387207c3,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,8.135321391989848,,1.4880325589612087,,,,107.34584426879883,107.34584426879883,False,,0.0,0.0,,,107.35297656059265,2026-06-22 14:50:01,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,2,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
caf5c10d,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,8.6081990588053,,1.574526666658027,,,,107.47388124465942,107.47388124465942,False,,0.0,0.0,,,107.48208332061768,2026-06-22 14:51:08,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,3,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
ba0d7548,8,8,5,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,9.539982754274133,,1.7449593281300142,,,,259.9648633003235,259.9648633003235,False,,0.0,0.0,,,259.9717950820923,2026-06-22 14:51:27,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,4,1,8,1,1,5,3,5,1,,1,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
