run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_end,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
8dc98a7d,5,6,3,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,3.06665018701941,2.331245111023607,2.902890020195953,2.15700489801354,0.5392512245033847,,1.128271104903825,-0.363499139461001,2.7211404504654526,,0.6802851126163627,,,,208.2478005886078,317.99090456962585,True,109.74452805519104,0.001413583755493164,0.0,109.74452805519104,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed3000042_L2_M1_standard.npz,208.26075553894043,2026-06-23 19:35:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,3000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,4,3000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
e7c00be1,5,6,1,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,2.8212920494097404,2.331245111023607,2.6236258335395055,2.0982632175850853,0.524565804396271,,0.6332403184081645,-0.41748491350067596,2.4148833767891675,,0.6037208441972914,,,,69.15483713150024,139.2777545452118,True,70.12786197662354,0.004933834075927734,0.0,70.12786197662354,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed7000042_L2_M1_standard.npz,69.16555261611938,2026-06-23 19:35:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,7000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,8,7000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
802e3d8d,8,7,3,50.0,False,True,"[1, 1, 1]",,10.249995967560894,5.124997983780447,2.413549565204995,3.047657525251769,2.0963422793160267,1.9885769955417434,0.3880150235203402,,3.352373556083152,3.1368429885345854,3.6647637735833194,,0.7150758582601598,,,,387.7137653827667,5539.6139550209045,True,5151.901689529419,0.0014891624450683594,0.0,5151.901689529419,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000007_be4629f4e8de_seed9000042_L2_M1_standard.npz,387.7248446941376,2026-06-23 19:35:31,x86_64,dacsgpu0002,,64,64,3.11.15,0.27,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,9000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,10,9000042,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]",
a445b6eb,5,6,3,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,2.9533083548226853,2.331245111023607,2.6862412337617005,2.1917146109411947,0.5479286527352983,,1.1249937905600573,0.13594054491904561,2.7542115062212233,,0.6885528765553054,,,,210.19505715370178,317.39278984069824,True,107.19901132583618,0.001264810562133789,0.0,107.19901132583618,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed4000042_L2_M1_standard.npz,210.20776772499084,2026-06-23 19:35:42,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,4000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,5,4000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
798ba97f,8,7,5,50.0,False,True,"[1, 1, 1]",,10.249995967560894,5.124997983780447,2.910501298158039,3.047657525251769,2.572286768034852,3.1400425674539347,0.6126912326739384,,2.4633215518695284,3.5988331507076943,4.371703343388699,,0.8530152865148681,,,,818.282217502594,5885.8428835868835,True,5067.56267285347,0.0019943714141845703,0.0,5067.56267285347,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000007_be4629f4e8de_seed42_L2_M1_standard.npz,818.295131444931,2026-06-23 19:35:56,x86_64,dacsgpu0002,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,42,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,1,42,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]",
2b967f2a,5,6,1,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,2.843681763911566,2.331245111023607,2.673946743568041,2.180912594038837,0.5452281485097089,,0.5015955734858899,-0.48447272557251786,2.431710380781782,,0.607927595195445,,,,67.34561920166016,117.58750534057617,True,50.246439695358276,0.004540205001831055,0.0,50.246439695358276,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed8000042_L2_M1_standard.npz,67.35847640037537,2026-06-23 19:36:21,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,8000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,9,8000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
2d10746a,5,6,3,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,1.723227622318488,2.331245111023607,1.5912704382899507,1.8166483843995562,0.4541620960998888,,2.137866037440141,2.588621929659352,2.8855814031196267,,0.7213953507799062,,,,210.11952137947083,319.7262558937073,True,109.6083083152771,0.0015597343444824219,0.0,109.6083083152771,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed5000042_L2_M1_standard.npz,210.1318814754486,2026-06-23 19:36:30,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,5000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,6,5000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
00264633,8,7,5,50.0,False,True,"[1, 1, 1]",,10.249995967560894,5.124997983780447,3.0163805349308013,3.047657525251769,2.7213415361431945,2.9109778204231804,0.5679956722776938,,1.9316192810283246,2.3108918495882964,3.8767874609373427,,0.7564463338414327,,,,820.847975730896,5895.523720026016,True,5074.683277606964,0.0075190067291259766,0.0,5074.683277606964,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000007_be4629f4e8de_seed1000042_L2_M1_standard.npz,820.8590383529663,2026-06-23 19:36:30,x86_64,dacsgpu0002,,64,64,3.11.15,0.29,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,1000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,2,1000042,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]",
f4d0cd62,5,6,1,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,1.7106135739949968,2.331245111023607,1.5287776642954927,1.759916107045628,0.4399790267614067,,1.2439167217963245,1.706193607296595,2.38187446794379,,0.5954686169859471,,,,67.12320327758789,109.72498393058777,True,42.60689854621887,0.005103349685668945,0.0,42.60689854621887,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed9000042_L2_M1_standard.npz,67.14143395423889,2026-06-23 19:36:42,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,9000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,10,9000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
135c7a0a,5,6,3,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,1.8563959128974417,2.331245111023607,1.7304954837434767,2.022534409563008,0.5056336023907516,,1.1050924654677168,1.689170317106779,2.575080642296866,,0.6437701605742161,,,,205.8001582622528,310.5443515777588,True,104.74595022201538,0.001743316650390625,0.0,104.74595022201538,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed6000042_L2_M1_standard.npz,205.81224489212036,2026-06-23 19:37:18,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,6000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,7,6000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
3855a567,5,6,5,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,2.288934145898544,2.331245111023607,2.1907093713759216,1.7000867927653265,0.42502169819133134,,1.6639011904570333,0.6826560332358431,2.532037387993843,,0.6330093469984603,,,,453.784916639328,546.6552360057831,True,92.8746292591095,0.004297018051147461,0.0,92.8746292591095,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed42_L2_M1_standard.npz,453.8044455051422,2026-06-23 19:37:21,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,42,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,1,42,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
40cd5ed0,8,7,5,50.0,False,True,"[1, 1, 1]",,10.249995967560894,5.124997983780447,2.754898387308949,3.047657525251769,2.4831652447723256,3.051321776936289,0.5953798589143978,,2.642840219183424,3.7791532835113504,4.372741886528001,,0.8532179290786343,,,,824.4284615516663,5914.072899341583,True,5089.6466228961945,0.002171754837036133,0.0,5089.6466228961945,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000007_be4629f4e8de_seed2000042_L2_M1_standard.npz,824.4513895511627,2026-06-23 19:37:27,x86_64,dacsgpu0002,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,2000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,3,2000042,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]",
bd4da5a6,7,6,1,50.0,False,True,"[1, 1, 1]",3.841530228422163,7.692359851831166,3.846179925915583,1.9104196278295684,2.2778681523821604,1.7071026695588045,1.8625280567435574,0.4848401407760251,,1.031816823275451,1.3426675976449567,2.378436468381283,,0.6191377724387142,,,,77.91870784759521,942.8193349838257,True,864.9092819690704,0.008642196655273438,0.0,864.9092819690704,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000009_75ca1d28b14f_seed42_L2_M1_standard.npz,77.94569635391235,2026-06-23 19:37:45,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,42,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,1,42,9,"[(1, 6), (2, 6), (5, 6), (0, 6), (4, 5), (3, 6)]",
1ffd2e21,8,7,5,50.0,False,True,"[1, 1, 1]",,10.249995967560894,5.124997983780447,3.0184022185644364,3.047657525251769,2.70261318904156,2.487457713175457,0.4853576025708209,,3.227631595788563,2.7973206440563567,4.1012735110697385,,0.800248489964827,,,,816.8302528858185,5966.642806053162,True,5149.81404209137,0.0014750957489013672,0.0,5149.81404209137,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000007_be4629f4e8de_seed3000042_L2_M1_standard.npz,816.8381457328796,2026-06-23 19:37:54,x86_64,dacsgpu0002,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,3000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,4,3000042,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]",
a246db3d,5,6,3,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,2.8212920494097404,2.331245111023607,2.6236258335395055,2.0982632175850853,0.524565804396271,,1.1356026042187652,0.08487737230992476,2.666064519694468,,0.6665161299236165,,,,204.24648642539978,274.37210178375244,True,70.12786197662354,0.002233266830444336,0.0,70.12786197662354,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed7000042_L2_M1_standard.npz,204.26740765571594,2026-06-23 19:38:03,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,7000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,8,7000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
8842992e,7,6,1,50.0,False,True,"[1, 1, 1]",3.841530228422163,7.692359851831166,3.846179925915583,2.2429769107445634,2.2778681523821604,2.0260999064227274,1.6123750859049641,0.41972208730144944,,1.6428690829951575,0.815419441959631,2.433809627402543,,0.6335521218590501,,,,77.49621987342834,919.7450766563416,True,842.2540473937988,0.005178928375244141,0.0,842.2540473937988,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000009_75ca1d28b14f_seed1000042_L2_M1_standard.npz,77.5061526298523,2026-06-23 19:38:06,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,1000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,2,1000042,9,"[(1, 6), (2, 6), (5, 6), (0, 6), (4, 5), (3, 6)]",
32498d6b,5,6,5,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,2.6967278490813937,2.331245111023607,2.5608156078716418,1.8794754303240138,0.4698688575810031,,1.3341346756817907,-0.028545679413465308,2.546542768164909,,0.6366356920412268,,,,445.88351559638977,547.8569068908691,True,101.97523093223572,0.0018265247344970703,0.0,101.97523093223572,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed1000042_L2_M1_standard.npz,445.9022390842438,2026-06-23 19:38:20,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,1000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,2,1000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
8ace4e4b,5,6,3,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,2.843681763911566,2.331245111023607,2.673946743568041,2.180912594038837,0.5452281485097089,,1.5202288532464587,0.534160554188051,2.9410270206620663,,0.7352567551655161,,,,203.41102528572083,253.65195989608765,True,50.246439695358276,0.005491971969604492,0.0,50.246439695358276,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed8000042_L2_M1_standard.npz,203.42425060272217,2026-06-23 19:38:37,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,8000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,9,8000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
45eca2cc,8,7,5,50.0,False,True,"[1, 1, 1]",,10.249995967560894,5.124997983780447,2.7816827682967515,3.047657525251769,2.4341608142144024,2.771419357721762,0.5407647527261974,,2.51975089749146,3.1942679845061788,4.031294806467492,,0.7865941085790228,,,,821.3823657035828,5982.447637081146,True,5161.073187589645,0.007905006408691406,0.0,5161.073187589645,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000007_be4629f4e8de_seed4000042_L2_M1_standard.npz,821.4039883613586,2026-06-23 19:38:38,x86_64,dacsgpu0002,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,4000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,5,4000042,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]",
99211a44,5,6,5,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,2.394676651440933,2.331245111023607,2.1953388052437606,2.2386877999322787,0.5596719499830694,,0.8811388191664955,0.9678368085435318,2.6792572095155265,,0.6698143023788812,,,,446.3768467903137,566.4554963111877,True,120.08149313926697,0.002829313278198242,0.0,120.08149313926697,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed2000042_L2_M1_standard.npz,446.39906334877014,2026-06-23 19:38:47,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,2000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,3,2000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
2c0e1bf0,7,6,1,50.0,False,True,"[1, 1, 1]",3.841530228422163,7.692359851831166,3.846179925915583,2.4065694172039187,2.2778681523821604,2.189206763531239,1.688384251172585,0.43950825602797805,,1.3180955317090568,0.3164505069917487,2.3474320170271135,,0.611066912778473,,,,76.11123728752136,937.5952527523041,True,861.4889407157898,0.0049114227294921875,0.0,861.4889407157898,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000009_75ca1d28b14f_seed2000042_L2_M1_standard.npz,76.12334060668945,2026-06-23 19:38:47,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,2000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,3,2000042,9,"[(1, 6), (2, 6), (5, 6), (0, 6), (4, 5), (3, 6)]",
60b2ad35,5,6,3,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,1.7106135739949968,2.331245111023607,1.5287776642954927,1.759916107045628,0.4399790267614067,,3.1368782707452674,3.599155156245538,3.3283552424182616,,0.8320888106045649,,,,201.32890677452087,243.93425464630127,True,42.60689854621887,0.0015366077423095703,0.0,42.60689854621887,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed9000042_L2_M1_standard.npz,201.34049248695374,2026-06-23 19:39:06,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,9000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,10,9000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
bfa2150d,5,6,5,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999785617936,3.999999892808968,3.06665018701941,2.331245111023607,2.902890020195953,2.15700489801354,0.5392512245033847,,1.4229348389171337,-0.06883540544769229,2.868472317472107,,0.7171180793680263,,,,448.70356941223145,558.446905374527,True,109.74452805519104,0.001178741455078125,0.0,109.74452805519104,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed3000042_L2_M1_standard.npz,448.7161121368408,2026-06-23 19:39:20,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,3000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,4,3000042,8,"[(1, 3), (2, 3), (0, 4), (0, 3), (1, 4), (2, 4)]",
22789e46,7,6,1,50.0,False,True,"[1, 1, 1]",3.841530228422163,7.692359851831166,3.846179925915583,1.7174357183574687,2.2778681523821604,1.5744465075690735,1.3857618132881118,0.36073172170697393,,2.0305818480789957,1.6532124595170723,2.4010527373276096,,0.6250250797359461,,,,76.08052968978882,928.6960775852203,True,852.6206648349762,0.0051059722900390625,0.0,852.6206648349762,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000009_75ca1d28b14f_seed3000042_L2_M1_standard.npz,76.09108281135559,2026-06-23 19:39:22,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,3000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,4,3000042,9,"[(1, 6), (2, 6), (5, 6), (0, 6), (4, 5), (3, 6)]",
84ab0f81,8,7,5,50.0,False,True,"[1, 1, 1]",,10.249995967560894,5.124997983780447,2.681943938849883,3.047657525251769,2.4868481763283157,2.786238142678398,0.5436562229616386,,2.216209278528483,2.8149892112286476,3.8943427819426395,,0.7598717623302711,,,,820.5478134155273,5934.427718639374,True,5113.8834273815155,0.003507852554321289,0.0,5113.8834273815155,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000007_be4629f4e8de_seed5000042_L2_M1_standard.npz,820.5590727329254,2026-06-23 19:39:33,x86_64,dacsgpu0002,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,5000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,6,5000042,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]",
