run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
abc99ba9,3,3,1,50.0,False,True,"[1, 1, 1]",,3.000000005981841,1.5000000029909204,0.9593338546136929,0.8912913908741824,0.9593338544215324,0.9593338546136934,0.9593338546136934,"[1.1499847778221208, 1.187472855691162, 1.20403591029244, 1.213698332679117, 1.218430145135425, 1.2223898729124667, 1.2279371235163172, 1.2343611448540353, 1.2405182553104406, 1.2464072715267491, 1.2525816605044156, 1.2587996166193354, 1.2639425591905324, 1.2668805837836832, 1.2672611024382205, 1.2657645824110275, 1.2636543563604987, 1.261958580139168, 1.261017864274984, 1.2606147140946578, 1.2603595115504906, 1.2600401474262228, 1.2597649013700614, 1.2598179206679085, 1.2603762010572463, 1.2613719648126784, 1.2625751648025623, 1.2637547472208777, 1.2647882347768715, 1.2656699566108296, 1.266430040473899, 1.267043617370851, 1.2674270444860496, 1.2675234346111026, 1.267377228034699, 1.2671144284078684, 1.266852716073836, 1.2666364430743344, 1.2664530849450868, 1.2662988924211436, 1.2662176982147115, 1.2662718074943782, 1.266477033840443, 1.2667721167530954, 1.2670574929146738, 1.2672666141336228, 1.267401483526408, 1.267502575619301, 1.2675914305549734, 1.2676476547317008, 1.2676390748189477]",50,0.6395559030757956,,0.6166104404105086,0.6166104407948305,1.2676390748189477,,0.8450927165459651,,,,3.8459994792938232,4.699183464050293,True,0.8559532165527344,0.002755880355834961,0.0,0.8559532165527344,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000000_ef04306f2d85_noseed_L2_M2_amplified.npz,3.8636088371276855,2026-08-05 11:54:09,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,True,1,50,hamqaoa,0.05,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,0,0,5,0,5,False,_Exp5_subexp3_KingAmplified,1,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
ddcded39,4,4,1,50.0,False,True,"[1, 1, 1]",,5.999998077194724,2.999999038597362,1.6116641679958408,1.7555248004613386,1.4107567024837637,1.6116641679958406,1.6116641679958406,"[1.5234692093865179, 1.5154228405855967, 1.5384967656171151, 1.5407678683291903, 1.5389024619241984, 1.5449700896347283, 1.5513875125256475, 1.5517448126488116, 1.547763615573075, 1.5455636345263022, 1.5469704825314825, 1.5493726770705494, 1.549920581108342, 1.5484368429093216, 1.5472440024290206, 1.547994802678557, 1.5498586290215677, 1.5509719215512252, 1.550651589628139, 1.5499831184152253, 1.5502575522806064, 1.551440886355066, 1.5524940360606212, 1.5526617412023855, 1.552204580910285, 1.5519141588822016, 1.552114993485862, 1.552416242997444, 1.5523403318877822, 1.5519328847871297, 1.5516692956412974, 1.5518629408421876, 1.552329039190524, 1.5526485561428778, 1.5526542684530606, 1.5525659376494452, 1.5526433890093139, 1.5528407858033646, 1.5529148887444932, 1.5527896620582575, 1.552654229164595, 1.5526835244385409, 1.55280863931953, 1.5528482651693396, 1.5527739964572833, 1.5527267395595845, 1.5527921720160967, 1.5528883226474075, 1.5529100407000227, 1.5528820729672979, 1.552896643204539]",50,0.5372213893319469,,0.0,0.40181493102415367,1.6116641679958406,,0.5372213893319469,,,,4.49001407623291,9.690321683883667,True,5.204791784286499,0.004472970962524414,0.0,5.204791784286499,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000001_39af675d2bf7_noseed_L2_M2_amplified.npz,4.5026750564575195,2026-08-05 11:54:10,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,2,True,False,True,True,adam,True,1,50,hamqaoa,0.05,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,0,0,5,0,5,False,_Exp5_subexp3_KingAmplified,1,,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
586e9695,6,6,1,50.0,False,True,"[1, 1, 1]",,8.605551499907413,4.302775749953707,2.9116051481765846,2.511641238122626,2.6662980614735723,2.9116051481765846,2.9116051481765846,"[2.7006875468875227, 2.782779737632854, 2.808323436215608, 2.83911503478, 2.8797744724326897, 2.9223820839946923, 2.9561135138908696, 2.9737962639721274, 2.976010949638015, 2.970490865966272, 2.96524639475504, 2.962083163858603, 2.9582797816308104, 2.952328081838782, 2.9466611262670943, 2.945193396882341, 2.94943830453325, 2.9575588833698867, 2.966192629519658, 2.9727660579972937, 2.9766629223949432, 2.9787765672372672, 2.980154507211883, 2.98099965398715, 2.980765606083035, 2.9790680846767073, 2.976453496543516, 2.9742105966283674, 2.973399003445478, 2.974119122821547, 2.9756783742376895, 2.9773109848418833, 2.978714661632018, 2.980010264045537, 2.9813141380422734, 2.9824221031889495, 2.982928065457373, 2.98263496147536, 2.9818135100637972, 2.9810103009821356, 2.9806005208954165, 2.98057109915605, 2.980719219622572, 2.9809569146173573, 2.98135481359641, 2.9819371193340043, 2.9825381016459684, 2.9829108917667497, 2.982952865073887, 2.9827805094671085, 2.9825815689196187]",50,0.6766453981353904,,0.14195284148606824,0.6325670148920928,2.9825815689196187,,0.6931400346083241,,,,5.483185052871704,68.04944467544556,True,62.57741904258728,0.011143684387207031,0.0,62.57741904258728,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000003_04061149741d_noseed_L2_M2_amplified.npz,5.498523712158203,2026-08-05 11:54:11,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,True,True,True,adam,True,1,50,hamqaoa,0.05,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,0,0,5,0,5,False,_Exp5_subexp3_KingAmplified,1,,3,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
d9dec8c6,5,5,1,50.0,False,True,"[1, 1, 1]",,6.415500163393052,3.207750081696526,2.111742012953952,1.870090001098211,2.015404709815218,2.1117420129539526,2.1117420129539526,"[2.126662514190158, 2.2031644092970546, 2.243732247766312, 2.263161419393585, 2.281022718802587, 2.3043448091590344, 2.3283511911313246, 2.3510627155016453, 2.371186352841147, 2.3851538029459474, 2.392672321653239, 2.397429260376944, 2.4002527677628764, 2.399971888270867, 2.3975097527420868, 2.3951345266567086, 2.3923241490074756, 2.388466362050587, 2.3851893757611657, 2.3836068582471825, 2.382987964460499, 2.3831932883838394, 2.3850621035763764, 2.3882337001695113, 2.3915146161628655, 2.3945891405900803, 2.397748204977717, 2.400631525359765, 2.402736022162806, 2.4042749393553406, 2.4055827945605035, 2.4064824813191086, 2.406763694180933, 2.40661048760372, 2.4062410612190286, 2.405623793846402, 2.4047883995477926, 2.4040257260823594, 2.4036099599645793, 2.4035715294374427, 2.4038521763666467, 2.4044570837139094, 2.405316085588026, 2.406189546220755, 2.4068638828655042, 2.4073053210077626, 2.407533015246947, 2.4075319278814025, 2.4073741294016004, 2.4072074191009087, 2.4070774022931753]",50,0.6772745391128777,,0.5906707786784455,0.7833453849559149,2.4070774022931753,,0.7719940353730518,,,,5.26811957359314,20.973001718521118,True,15.70792269706726,0.003027200698852539,0.0,15.70792269706726,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000002_ee18cc9e4ef7_noseed_L2_M2_amplified.npz,5.2836432456970215,2026-08-05 11:54:11,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,True,1,50,hamqaoa,0.05,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,0,0,5,0,5,False,_Exp5_subexp3_KingAmplified,1,,2,"[(0, 1), (2, 3), (0, 4), (1, 2), (3, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
4d0c0e91,7,7,1,50.0,False,True,"[1, 1, 1]",,9.558388738515506,4.779194369257753,2.4902583648981107,2.7859058806426713,2.3068963300777185,2.4902583648981107,2.4902583648981107,"[2.7022252498988606, 2.801090206768899, 2.8489507549924804, 2.8437018741523508, 2.816709638262821, 2.803920802276891, 2.8113445631169593, 2.8288072869148437, 2.844938662263981, 2.8523976028837046, 2.8499620504351677, 2.842040788704502, 2.8350213619234848, 2.8330660505457153, 2.8365636339167497, 2.8431069795410067, 2.849295973856048, 2.8524329389654084, 2.8517207303357335, 2.848496202537121, 2.8452616035569385, 2.8440899164216003, 2.8455101683085724, 2.8484982021135834, 2.8513228193722364, 2.852613474690675, 2.852071398350874, 2.850481635358476, 2.849085241949445, 2.8487792602739384, 2.8496629934991846, 2.851123736634311, 2.852301767297143, 2.8526248392766, 2.8521138105886097, 2.8512991282501994, 2.850821218255542, 2.8510001689408813, 2.851669914554401, 2.852360421390979, 2.852658450094002, 2.8524769310146643, 2.852063282095033, 2.851777756217309, 2.8518291723921294, 2.8521569322321696, 2.8525147293849216, 2.8526701364605564, 2.8525680676747918, 2.8523479196635617, 2.852214712603066]",50,0.5407727176760283,,0.7239126954099104,1.0906367650506947,2.852214712603066,,0.6193734446477884,,,,6.514525890350342,197.14405131340027,True,190.6402566432953,0.010718107223510742,0.0,190.6402566432953,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000004_caa538b3e766_noseed_L2_M2_amplified.npz,6.527405023574829,2026-08-05 11:54:12,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,True,False,False,True,2,True,True,True,True,adam,True,1,50,hamqaoa,0.05,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,0,0,5,0,5,False,_Exp5_subexp3_KingAmplified,1,,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
e42ae524,3,3,2,50.0,False,True,"[1, 1, 1]",,3.000000005981841,1.5000000029909204,0.9593338546136929,0.8912913908741824,0.9593338544215324,0.9593338546136934,0.9593338546136934,"[1.2327587063981995, 1.2873789122957233, 1.343247795204776, 1.387173545182466, 1.4116874442153406, 1.422290864336853, 1.4235081411347361, 1.4254561580767182, 1.4322883037199092, 1.4407756932033078, 1.4467956081283933, 1.4487708218714084, 1.4475278076036044, 1.4450982418932568, 1.4433615294330484, 1.4430528195761092, 1.4438115669739302, 1.444913549762701, 1.4460622618558026, 1.4476408774262037, 1.450206940140181, 1.4537318504496288, 1.457352776034859, 1.459862918369523, 1.460510895340017, 1.4595337373779478, 1.4580156881161126, 1.4571247242253271, 1.4573785683758107, 1.4585003157555048, 1.459769707729327, 1.4604910650174783, 1.4603617984473343, 1.459621078340175, 1.4588648007307146, 1.4586366478736061, 1.4591177057346956, 1.4600927889451711, 1.4611230499769596, 1.4617965403605084, 1.4619531025685044, 1.461751693565418, 1.4614991608153072, 1.461390780390721, 1.461420713887466, 1.461496927970148, 1.4615640357489037, 1.4616099228736836, 1.4616372176066326, 1.46166352769991, 1.4617012741277233]",50,0.6395559030757956,,1.00473483902806,1.0047348394123818,1.4617012741277233,,0.9744675160851489,,,,9.173189163208008,10.026020050048828,True,0.8559532165527344,0.0031087398529052734,0.0,0.8559532165527344,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000000_ef04306f2d85_noseed_L2_M2_amplified.npz,9.184933423995972,2026-08-05 11:54:14,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,False,True,2,True,False,True,True,adam,True,1,50,hamqaoa,0.05,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,0,0,5,0,5,False,_Exp5_subexp3_KingAmplified,1,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
f7cad504,8,8,1,50.0,False,True,"[1, 1, 1]",,11.304455474025628,5.652227737012814,3.3664709175844014,3.2975045082900203,3.068027894876839,3.3664709175844005,3.3664709175844005,"[3.5041184605076072, 3.529229031341891, 3.5271999478996072, 3.5192426219056214, 3.5201020450800686, 3.5258060840409984, 3.53025420080039, 3.530524746462688, 3.5277823038190115, 3.5255182968820336, 3.525820016007194, 3.5280427784391986, 3.530255481398978, 3.5309655147431114, 3.530073569732957, 3.528719460028401, 3.528170954371702, 3.5288017261910025, 3.530014248818342, 3.530880186863604, 3.530873344254074, 3.530217808577906, 3.5296181480897326, 3.5296113975217116, 3.5301560478354457, 3.530769040545098, 3.5309877786329715, 3.5307422892580425, 3.5303560777780514, 3.5302148467819485, 3.5304306434610453, 3.5307895072942483, 3.530985453058785, 3.530898399392576, 3.5306754379779304, 3.530563298484445, 3.5306671768163165, 3.5308732090030284, 3.5309882766226948, 3.5309341679106567, 3.5308049344234145, 3.530751656852984, 3.530825785309977, 3.530943387959696, 3.5309898965003144, 3.530939240312073, 3.530868154914271, 3.5308616151528915, 3.5309228005529074, 3.5309820663378426, 3.5309821872450593]",50,0.5957301216748188,,0.32902253932131753,0.9259085847364403,3.5309821872450593,,0.624842008006558,,,,9.257426738739014,611.1721932888031,True,601.9333875179291,0.01858806610107422,0.0,601.9333875179291,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000005_f3b9dd34409c_noseed_L2_M2_amplified.npz,9.26955270767212,2026-08-05 11:54:14,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,True,False,True,True,2,True,True,True,True,adam,True,1,50,hamqaoa,0.05,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,0,0,5,0,5,False,_Exp5_subexp3_KingAmplified,1,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7e70a9f4,4,4,2,50.0,False,True,"[1, 1, 1]",,5.999998077194724,2.999999038597362,1.6116641679958408,1.7555248004613386,1.4107567024837637,1.6116641679958406,1.6116641679958406,"[1.5277823091014002, 1.6681076496609009, 1.665580840222341, 1.662279632496395, 1.7109794661724804, 1.7635488914658377, 1.7877801884719107, 1.792671049282604, 1.7988544475808526, 1.8117324176189393, 1.824671212075036, 1.8299070968544646, 1.826913166812359, 1.823439617439783, 1.8269507293217513, 1.837530220913251, 1.849933203685441, 1.8589855251961318, 1.8642873991066224, 1.8696528649087152, 1.8778448183424756, 1.8881505048586313, 1.8969421661161499, 1.9007093914653925, 1.899284524589403, 1.8958619339586138, 1.8942101399116777, 1.895514409801807, 1.89847410845568, 1.9014718286782653, 1.9037758971560266, 1.905414598991192, 1.9064819099808918, 1.9068180207863787, 1.906360517178735, 1.9054645360572005, 1.9048141530529263, 1.9047794981091668, 1.9050791908670417, 1.9051108045543022, 1.9047148444941537, 1.9044106514558732, 1.904844903519589, 1.906064675829809, 1.9074659635714548, 1.908422691382712, 1.9088208852530155, 1.9089555928883652, 1.909050274931436, 1.9090901958460123, 1.9090534096701743]",50,0.5372213893319469,,0.5947784833486676,0.9965934143728212,1.9090534096701743,,0.6363511365567248,,,,11.262977838516235,16.463796854019165,True,5.204791784286499,0.00395965576171875,0.0,5.204791784286499,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000001_39af675d2bf7_noseed_L2_M2_amplified.npz,11.276596784591675,2026-08-05 11:54:16,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,False,True,True,adam,True,1,50,hamqaoa,0.05,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,0,0,5,0,5,False,_Exp5_subexp3_KingAmplified,1,,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
8591b5d0,5,5,2,50.0,False,True,"[1, 1, 1]",,6.415500163393052,3.207750081696526,2.111742012953952,1.870090001098211,2.015404709815218,2.1117420129539526,2.1117420129539526,"[2.0620080732578048, 2.280540101300355, 2.3982142060363065, 2.458762323971518, 2.4915807029172568, 2.5102516469558505, 2.5238207294087647, 2.5394541902134042, 2.559816872370214, 2.5776386330384615, 2.584720415960952, 2.5806186523776793, 2.5721396433734545, 2.5664891600373725, 2.5667661753469218, 2.5723381535993823, 2.58084794816378, 2.5896874393415814, 2.596869157625983, 2.6015648674035132, 2.6042123719185217, 2.60602357421302, 2.6081335411464766, 2.6109588312203735, 2.6141226099305053, 2.6168537381814434, 2.618523988539939, 2.619008850796246, 2.618713876184899, 2.6182636301350195, 2.61807532718478, 2.618171759171587, 2.6183301844197113, 2.6183273127809885, 2.618079933131951, 2.6176852105875206, 2.6173813132658434, 2.6173942634847123, 2.617759739650459, 2.618300351277588, 2.6187680347466262, 2.618995426931151, 2.618972863241499, 2.6188471895961225, 2.618816107830861, 2.618973857177095, 2.6192619520558584, 2.6195533689461894, 2.6197527195563026, 2.619850752768503, 2.619921216488719]",50,0.6772745391128777,,1.016358407069533,1.2090330133470024,2.619921216488719,,0.8402569648777163,,,,14.044490337371826,29.75119662284851,True,15.70792269706726,0.0012044906616210938,0.0,15.70792269706726,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000002_ee18cc9e4ef7_noseed_L2_M2_amplified.npz,14.056795120239258,2026-08-05 11:54:20,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,False,True,2,True,True,True,True,adam,True,1,50,hamqaoa,0.05,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,0,0,5,0,5,False,_Exp5_subexp3_KingAmplified,1,,2,"[(0, 1), (2, 3), (0, 4), (1, 2), (3, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
81a62482,6,6,2,50.0,False,True,"[1, 1, 1]",,8.605551499907413,4.302775749953707,2.9116051481765846,2.511641238122626,2.6662980614735723,2.9116051481765846,2.9116051481765846,"[2.785851255646438, 3.2335030384252286, 3.2364226313615507, 3.2147274736240368, 3.2786336644856906, 3.3581481566759654, 3.389335033931854, 3.3775764787831797, 3.371923288397632, 3.3898096984783286, 3.4123305263365835, 3.41872870636861, 3.411378852340773, 3.406258966631377, 3.4126020976515257, 3.427173170172813, 3.44033766637272, 3.4463113891038732, 3.447963447483922, 3.451860363124216, 3.4616351368020704, 3.4755957963011417, 3.4883113907405234, 3.4948110195648927, 3.494693796697547, 3.49247240685178, 3.4932100498568097, 3.4979438214786005, 3.5038423809646697, 3.5080214138949515, 3.5102498533748396, 3.5121793897258575, 3.5149498164043473, 3.518169488057185, 3.520935533312152, 3.523155999624383, 3.5254636726543436, 3.5280517232007833, 3.530200204826523, 3.531187117754772, 3.5313112740185657, 3.531638269128242, 3.532819246070954, 3.534459188928529, 3.535685914354965, 3.5361636440113844, 3.536407648294242, 3.5371170974571178, 3.538350266605238, 3.5394833680971516, 3.539935507691416]",50,0.6766453981353904,,1.2566607190296626,1.7472748924356871,3.539935507691416,,0.8226668621174567,,,,15.316986799240112,77.88332653045654,True,62.57741904258728,0.011062145233154297,0.0,62.57741904258728,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000003_04061149741d_noseed_L2_M2_amplified.npz,15.338584899902344,2026-08-05 11:54:20,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,True,False,True,True,2,True,True,True,True,adam,True,1,50,hamqaoa,0.05,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,0,0,5,0,5,False,_Exp5_subexp3_KingAmplified,1,,3,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
