run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
29302f38,6,9,1,50.0,False,True,"[1, 1, 1]",,9.856287503309357,4.928143751654678,3.056427727858279,3.0460778674155153,2.8278755999877143,2.9856193122408086,,,0.7304569163718098,1.0459443408779983,3.3508477704267134,,,,,,160.8667278289795,249.2823269367218,True,88.42597126960754,0.010355949401855469,0.0,88.42597126960754,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000008_a0bfec2e2f33_noseed_L2_M2_standard.npz,160.91639828681946,2026-07-14 22:50:23,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,8,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4852ff1a,7,11,1,10.0,False,True,"[1, 1, 1]",,11.564108650542943,5.782054325271472,3.7210749797866196,3.4936141886018657,3.5530175057505424,3.4733251791553146,,,0.47616676596319873,0.31678211277274304,3.711408562136914,,,,,,184.20359683036804,530.3438377380371,True,346.14822125434875,0.007962465286254883,0.0,346.14822125434875,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000009_cf7a46b13ec8_noseed_L2_M2_standard.npz,184.23881363868713,2026-07-14 22:50:47,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,9,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0f2c0227,7,11,1,5.0,False,True,"[1, 1, 1]",,11.564108650542943,5.782054325271472,3.7210749797866196,3.4936141886018657,3.5530175057505424,3.4733251791553146,,,0.4598189541647839,0.3004343009743282,3.7032346562377065,,,,,,185.81196308135986,531.9481661319733,True,346.14822125434875,0.01200246810913086,0.0,346.14822125434875,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000009_cf7a46b13ec8_noseed_L2_M2_standard.npz,185.8619921207428,2026-07-14 22:50:48,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,9,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10648337,7,11,1,25.0,False,True,"[1, 1, 1]",,11.564108650542943,5.782054325271472,3.7210749797866196,3.4936141886018657,3.5530175057505424,3.4733251791553146,,,0.4858138725034715,0.32642921931301583,3.7162321154070503,,,,,,183.62084126472473,529.761557340622,True,346.14822125434875,0.00748753547668457,0.0,346.14822125434875,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000009_cf7a46b13ec8_noseed_L2_M2_standard.npz,183.72632002830505,2026-07-14 22:51:19,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,9,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
034070dc,6,9,2,25.0,False,True,"[1, 1, 1]",,9.856287503309357,4.928143751654678,3.056427727858279,3.0460778674155153,2.8278755999877143,2.9856193122408086,,,1.181569768173527,1.4970571926797156,3.576404196327572,,,,,,287.96591234207153,376.38207244873047,True,88.42597126960754,0.009793758392333984,0.0,88.42597126960754,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000008_a0bfec2e2f33_noseed_L2_M2_standard.npz,288.0150213241577,2026-07-14 22:52:30,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,8,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
c12564f1,6,9,2,50.0,False,True,"[1, 1, 1]",,9.856287503309357,4.928143751654678,3.056427727858279,3.0460778674155153,2.8278755999877143,2.9856193122408086,,,1.204455292489902,1.5199427169960904,3.5878469584857595,,,,,,290.2221190929413,378.6412091255188,True,88.42597126960754,0.006864070892333984,0.0,88.42597126960754,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000008_a0bfec2e2f33_noseed_L2_M2_standard.npz,290.2536447048187,2026-07-14 22:52:32,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,8,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8abd6c79,7,11,2,5.0,False,True,"[1, 1, 1]",,11.564108650542943,5.782054325271472,3.7210749797866196,3.4936141886018657,3.5530175057505424,3.4733251791553146,,,1.110382592604834,0.9509979394143784,4.028516475457732,,,,,,339.6105659008026,685.7538566589355,True,346.14822125434875,0.004913330078125,0.0,346.14822125434875,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000009_cf7a46b13ec8_noseed_L2_M2_standard.npz,339.6508057117462,2026-07-14 22:53:22,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,9,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
f5067f11,7,11,2,10.0,False,True,"[1, 1, 1]",,11.564108650542943,5.782054325271472,3.7210749797866196,3.4936141886018657,3.5530175057505424,3.4733251791553146,,,0.8994876809218892,0.7401030277314335,3.923069019616259,,,,,,340.05046677589417,686.1968882083893,True,346.14822125434875,0.001783132553100586,0.0,346.14822125434875,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000009_cf7a46b13ec8_noseed_L2_M2_standard.npz,340.1139397621155,2026-07-14 22:53:29,x86_64,dacsgpu0003,,64,64,3.11.15,0.24,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,9,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
c864eb1b,6,9,3,50.0,False,True,"[1, 1, 1]",,9.856287503309357,4.928143751654678,3.056427727858279,3.0460778674155153,2.8278755999877143,2.9856193122408086,,,1.7350618658940853,2.050549290400274,3.853150245187851,,,,,,455.16303610801697,543.5820465087891,True,88.42597126960754,0.006943941116333008,0.0,88.42597126960754,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000008_a0bfec2e2f33_noseed_L2_M2_standard.npz,455.20521807670593,2026-07-14 22:55:17,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,8,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1b2ae9a7,6,9,3,25.0,False,True,"[1, 1, 1]",,9.856287503309357,4.928143751654678,3.056427727858279,3.0460778674155153,2.8278755999877143,2.9856193122408086,,,1.1900751438568662,1.5055625683630547,3.5806568841692417,,,,,,456.7807924747467,545.2046937942505,True,88.42597126960754,0.0020532608032226562,0.0,88.42597126960754,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000008_a0bfec2e2f33_noseed_L2_M2_standard.npz,456.83644223213196,2026-07-14 22:55:19,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,8,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0331ee64,9,12,1,5.0,False,True,"[1, 1, 1]",,11.99911266132052,5.99955633066026,4.219128271352857,3.58933378681623,4.151224295654579,3.8733397736590507,,,0.630086698805429,0.07431765481437225,4.188383123061765,,,,,,918.1026742458344,4120.0006692409515,True,3201.9093334674835,0.011322021484375,0.0,3201.9093334674835,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000007_904f661739cc_noseed_L2_M2_standard.npz,918.1222743988037,2026-07-14 22:55:47,x86_64,dacsgpu0003,,64,64,3.11.15,0.28,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,7,"[(2, 7), (0, 1), (2, 3), (1, 6), (3, 8), (2, 6), (1, 2), (3, 4), (4, 8), (1, 5), (3, 7), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
eb34554d,9,12,1,10.0,False,True,"[1, 1, 1]",,11.99911266132052,5.99955633066026,4.219128271352857,3.58933378681623,4.151224295654579,3.8733397736590507,,,0.679426078146883,0.1236570341558263,4.213052812732492,,,,,,926.0238106250763,4127.930227994919,True,3201.9093334674835,0.0029006004333496094,0.0,3201.9093334674835,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000007_904f661739cc_noseed_L2_M2_standard.npz,926.0518248081207,2026-07-14 22:55:55,x86_64,dacsgpu0003,,64,64,3.11.15,0.28,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,7,"[(2, 7), (0, 1), (2, 3), (1, 6), (3, 8), (2, 6), (1, 2), (3, 4), (4, 8), (1, 5), (3, 7), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
ed71d7ea,9,12,1,25.0,False,True,"[1, 1, 1]",,11.99911266132052,5.99955633066026,4.219128271352857,3.58933378681623,4.151224295654579,3.8733397736590507,,,0.684683334862112,0.12891429087105521,4.215681441090107,,,,,,934.8793759346008,4136.7860019207,True,3201.9093334674835,0.002690553665161133,0.0,3201.9093334674835,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000007_904f661739cc_noseed_L2_M2_standard.npz,934.91987657547,2026-07-14 22:56:04,x86_64,dacsgpu0003,,64,64,3.11.15,0.29,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,7,"[(2, 7), (0, 1), (2, 3), (1, 6), (3, 8), (2, 6), (1, 2), (3, 4), (4, 8), (1, 5), (3, 7), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2e6f7600,9,12,1,50.0,False,True,"[1, 1, 1]",,11.99911266132052,5.99955633066026,4.219128271352857,3.58933378681623,4.151224295654579,3.8733397736590507,,,0.6863798318403402,0.13061078784928348,4.216529689579221,,,,,,938.8430635929108,4140.73944401741,True,3201.9093334674835,0.012936115264892578,0.0,3201.9093334674835,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000007_904f661739cc_noseed_L2_M2_standard.npz,938.8788547515869,2026-07-14 22:56:08,x86_64,dacsgpu0003,,64,64,3.11.15,0.29,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,7,"[(2, 7), (0, 1), (2, 3), (1, 6), (3, 8), (2, 6), (1, 2), (3, 4), (4, 8), (1, 5), (3, 7), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
c2087b49,7,11,3,5.0,False,True,"[1, 1, 1]",,11.564108650542943,5.782054325271472,3.7210749797866196,3.4936141886018657,3.5530175057505424,3.4733251791553146,,,0.8898484937667472,0.7304638405762915,3.918249426038688,,,,,,530.3288414478302,876.4687976837158,True,346.14822125434875,0.008246183395385742,0.0,346.14822125434875,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000009_cf7a46b13ec8_noseed_L2_M2_standard.npz,530.3904974460602,2026-07-14 22:56:33,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,9,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2cfc3518,7,11,3,10.0,False,True,"[1, 1, 1]",,11.564108650542943,5.782054325271472,3.7210749797866196,3.4936141886018657,3.5530175057505424,3.4733251791553146,,,1.5608087513961877,1.401424098205732,4.253729554853408,,,,,,530.6019706726074,876.7420058250427,True,346.14822125434875,0.008168220520019531,0.0,346.14822125434875,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000009_cf7a46b13ec8_noseed_L2_M2_standard.npz,530.6454336643219,2026-07-14 22:56:37,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,9,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
d4e74894,9,12,2,10.0,False,True,"[1, 1, 1]",,11.99911266132052,5.99955633066026,4.219128271352857,3.58933378681623,4.151224295654579,3.8733397736590507,,,0.7882275296138976,0.23245848562284088,4.2674535384659995,,,,,,1135.1523258686066,4337.057007312775,True,3201.9093334674835,0.004636049270629883,0.0,3201.9093334674835,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000007_904f661739cc_noseed_L2_M2_standard.npz,1135.1936814785004,2026-07-14 22:59:24,x86_64,dacsgpu0003,,64,64,3.11.15,0.34,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,7,"[(2, 7), (0, 1), (2, 3), (1, 6), (3, 8), (2, 6), (1, 2), (3, 4), (4, 8), (1, 5), (3, 7), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
a5525187,7,11,1,50.0,False,True,"[1, 1, 1]",,11.564108650542943,5.782054325271472,3.7210749797866196,3.4936141886018657,3.5530175057505424,3.4733251791553146,,,0.4879845646318257,0.32859991144137,3.7173174614712274,,,,,,165.00318336486816,511.1474447250366,True,346.14822125434875,0.0039424896240234375,0.0,346.14822125434875,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000009_cf7a46b13ec8_noseed_L2_M2_standard.npz,165.03198146820068,2026-07-14 22:59:30,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,9,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
aed03b2a,9,12,2,5.0,False,True,"[1, 1, 1]",,11.99911266132052,5.99955633066026,4.219128271352857,3.58933378681623,4.151224295654579,3.8733397736590507,,,0.7847701965166918,0.22900115252563502,4.265724871917397,,,,,,1141.3469216823578,4343.246834516525,True,3201.9093334674835,0.009405374526977539,0.0,3201.9093334674835,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000007_904f661739cc_noseed_L2_M2_standard.npz,1141.3784782886505,2026-07-14 22:59:31,x86_64,dacsgpu0003,,64,64,3.11.15,0.34,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,7,"[(2, 7), (0, 1), (2, 3), (1, 6), (3, 8), (2, 6), (1, 2), (3, 4), (4, 8), (1, 5), (3, 7), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2e5a78cd,9,12,2,25.0,False,True,"[1, 1, 1]",,11.99911266132052,5.99955633066026,4.219128271352857,3.58933378681623,4.151224295654579,3.8733397736590507,,,0.9773223621575537,0.421553318166497,4.362000954737828,,,,,,1142.5414967536926,4344.439331293106,True,3201.9093334674835,0.011482715606689453,0.0,3201.9093334674835,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000007_904f661739cc_noseed_L2_M2_standard.npz,1142.5863208770752,2026-07-14 22:59:32,x86_64,dacsgpu0003,,64,64,3.11.15,0.34,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,7,"[(2, 7), (0, 1), (2, 3), (1, 6), (3, 8), (2, 6), (1, 2), (3, 4), (4, 8), (1, 5), (3, 7), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8bef38e0,9,12,2,50.0,False,True,"[1, 1, 1]",,11.99911266132052,5.99955633066026,4.219128271352857,3.58933378681623,4.151224295654579,3.8733397736590507,,,0.9840166375780308,0.42824759358697406,4.365348092448066,,,,,,1159.4484930038452,4361.355005502701,True,3201.9093334674835,0.002803802490234375,0.0,3201.9093334674835,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000007_904f661739cc_noseed_L2_M2_standard.npz,1159.4993033409119,2026-07-14 22:59:49,x86_64,dacsgpu0003,,64,64,3.11.15,0.35,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,7,"[(2, 7), (0, 1), (2, 3), (1, 6), (3, 8), (2, 6), (1, 2), (3, 4), (4, 8), (1, 5), (3, 7), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
df643129,8,13,1,5.0,False,True,"[1, 1, 1]",,13.69052646915466,6.84526323457733,4.430611915026924,4.21755211627452,4.1719680642267445,4.178658106197668,,,0.12100704203153256,0.13438712597337954,4.239161627213434,,,,,,285.53477597236633,1455.198469877243,True,1169.688547372818,0.024837970733642578,0.0,1169.688547372818,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000010_c2cc67c7b2cd_noseed_L2_M2_standard.npz,285.56195998191833,2026-07-14 23:01:31,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,10,"[(0, 1), (2, 3), (0, 4), (0, 7), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4645835d,8,13,1,10.0,False,True,"[1, 1, 1]",,13.69052646915466,6.84526323457733,4.430611915026924,4.21755211627452,4.1719680642267445,4.178658106197668,,,0.11596627164679951,0.1293463555886465,4.236641242021068,,,,,,285.65036725997925,1455.3275480270386,True,1169.688547372818,0.011349916458129883,0.0,1169.688547372818,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000010_c2cc67c7b2cd_noseed_L2_M2_standard.npz,285.674861907959,2026-07-14 23:01:34,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,10,"[(0, 1), (2, 3), (0, 4), (0, 7), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1489d651,8,13,1,25.0,False,True,"[1, 1, 1]",,13.69052646915466,6.84526323457733,4.430611915026924,4.21755211627452,4.1719680642267445,4.178658106197668,,,0.12322576706281652,0.1366058510046635,4.240270989729076,,,,,,286.92131090164185,1456.607640504837,True,1169.688547372818,0.0022017955780029297,0.0,1169.688547372818,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000010_c2cc67c7b2cd_noseed_L2_M2_standard.npz,286.9500823020935,2026-07-14 23:01:35,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,60,1,1,500,500,5,3,5,1,,10,"[(0, 1), (2, 3), (0, 4), (0, 7), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
