run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
6ced52aa,2,1,1,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.4618530832200153, 0.46443655401252393, 0.4669250944868728, 0.4693170604158443, 0.4716110643892898, 0.4738059925048118, 0.47590102002340334, 0.4778956276108192, 0.47978960703406526, 0.4815830731158398, 0.4832764690487652, 0.4848705664228172, 0.4863664648137329, 0.4877655893184502, 0.48906968321245176, 0.49028079476771064, 0.4914012641974054, 0.49243370835175526, 0.4933810011303894, 0.4942462521924078, 0.4950327838672084, 0.49574410437091065, 0.4963838852690886, 0.49695593345630257, 0.4974641593618291, 0.49791255276473084, 0.49830515373561945, 0.49864602195156815, 0.49893921190451285, 0.4991887440422809, 0.4993985767940379, 0.49957258215006856, 0.4997145200616522, 0.4998280167347635, 0.49991654337139557, 0.49998339732005886, 0.5000316844593267, 0.5000643056680569, 0.5000839453092935, 0.500093062906666, 0.5000938878729233, 0.5000884169850819, 0.5000784154651419, 0.5000654196756383, 0.5000507445940401, 0.5000354930008295, 0.5000205654685186, 0.5000066760612456, 0.49999436698794564, 0.49998402479766724, 0.4999758942118272, 0.49997009822234006, 0.4999666577874349, 0.49996550650148164, 0.4999665059491886, 0.4999694655601846, 0.4999741553125651, 0.49998031755653516, 0.4999876819379402, 0.49999597476569707, 0.5000049263589272, 0.5000142810923784, 0.5000238026140564, 0.500033277081881, 0.5000425186639329, 0.5000513695856795, 0.5000597032704773, 0.5000674214951771, 0.5000744541853558, 0.5000807585416003, 0.5000863161954319, 0.5000911310899118, 0.5000952252077979, 0.5000986368582144, 0.5001014164593192, 0.5001036238839972]",75,0.4999999999617313,,0.00010362392226592743,0.00010362392226592743,0.5001036238839972,,0.5001036238839972,,,,1.6275651454925537,1.6571829319000244,True,0.03140974044799805,0.0017764568328857422,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,1.6390650272369385,2026-08-26 23:05:50,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
73bc5d42,6,5,1,75.0,False,True,"[1, 1, 1]",,4.999999851788772,4.999999851788772,,,2.4999999395313637,2.4999999395313632,2.4999999395313632,"[2.385125552302063, 2.399156643260298, 2.4128125197314754, 2.4260414526784504, 2.4387911633485224, 2.45100939309444, 2.4626445165438997, 2.473646413550327, 2.4839674162130696, 2.49356338060736, 2.502394989373451, 2.510429135211405, 2.5176404309321905, 2.524012842452877, 2.5295412709920266, 2.5342330688547006, 2.538109365907478, 2.5412059142528607, 2.543573376574958, 2.545276822909242, 2.546394307104076, 2.5470143979747935, 2.5472327689366945, 2.5471480395952293, 2.546857215103141, 2.5464511341274965, 2.5460104444385805, 2.5456024391534067, 2.545279033830165, 2.545076024670259, 2.5450134577781416, 2.545097051319139, 2.5453202850774894, 2.5456670139462405, 2.546114233445641, 2.5466348736903965, 2.5472003162841808, 2.547782654175113, 2.5483564813330903, 2.5489002752597467, 2.5493972536721037, 2.549835844753725, 2.550209714907895, 2.5505174272458273, 2.55076183966636, 2.550949267528441, 2.5510885608947564, 2.55119011073159, 2.5512649217956707, 2.551323740645577, 2.5513763702465715, 2.5514311580381825, 2.5514946225055826, 2.5515713170309766, 2.551663807918483, 2.5517728354439426, 2.5518975381477054, 2.5520357987097495, 2.5521845722718566, 2.552340282165611, 2.552499166533804, 2.5526575964854232, 2.552812345193456, 2.5529607731137025, 2.5531009496873462, 2.5532317281643255, 2.5533527103993996, 2.553464188558606, 2.553567010929605, 2.553662443387599, 2.553752002196918, 2.5538372867695025, 2.5539198439120994, 2.554001027932215, 2.5540819356981177, 2.5541633361845046]",75,0.6677350265842316,,0.054163396653141405,0.05416339665314096,2.5541633361845046,,0.6822017457757757,,,,2.6492857933044434,2.787257194519043,True,0.13967537879943848,0.0016903877258300781,0.0,0.13967537879943848,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000004_2a8a9b462e5e_seed42_L1_M1_amplified.npz,2.6653151512145996,2026-08-26 23:05:51,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,4,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
3024b91c,7,6,1,75.0,False,True,"[1, 1, 1]",,5.999999874884036,5.999999874884036,,,2.999999976732735,2.9999999767327346,2.9999999767327354,"[2.7470065306313836, 2.7680015874856156, 2.7884535994592277, 2.8082919148951953, 2.8274455685918056, 2.8458440403952507, 2.863418037424186, 2.880100504810894, 2.8958277373401864, 2.910540611063437, 2.9241860544164995, 2.936718475521193, 2.9481013715644293, 2.958309068701388, 2.9673283293202717, 2.9751599561742186, 2.9818201863236173, 2.9873417781548883, 2.9917746708992072, 2.99518600218114, 2.9976594589068157, 2.99929371301999, 3.0001999856268102, 3.000498699168195, 3.0003154040508178, 2.99977617765208, 2.999002824514817, 2.9981082206392724, 2.997192252985727, 2.9963386172652235, 2.9956127303744298, 2.9950608579650946, 2.9947104421248496, 2.9945714345246035, 2.994638521150953, 2.994893899319493, 2.995310278816539, 2.9958541044320426, 2.9964885433422603, 2.9971761761228377, 2.9978813693619406, 2.998572131258935, 2.999221470146988, 2.9998082686934247, 3.00031770429486, 3.000741238696196, 3.001076234036821, 3.0013252827490513, 3.0014953174086894, 3.0015965881430344, 3.0016415771681673, 3.001643925678555, 3.001617438338447, 3.0015752203737525, 3.0015289693798968, 3.001488467800697, 3.0014612557008538, 3.0014524997672853, 3.0014650397430573, 3.001499573655893, 3.001554940658514, 3.001628527217964, 3.0017166685122274, 3.0018150731710658, 3.001919259320525, 3.00202491012019, 3.0021281676178515, 3.002225859907277, 3.0023156625798735, 3.002396137955608, 3.0024667340140296, 3.002527693466933, 3.0025799287245327, 3.0026248494463226, 3.0026641837731365, 3.0026997899023806]",75,0.6918819134531214,,0.0026998131696460703,0.0026998131696456262,3.0026997899023806,,0.6925045640918774,,,,2.9206502437591553,3.0470924377441406,True,0.12786149978637695,0.0014045238494873047,0.0,0.12786149978637695,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000005_800a0f5af338_seed42_L1_M1_amplified.npz,2.930555582046509,2026-08-26 23:05:51,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,5,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1a46862e,2,1,2,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.5102778234276152, 0.515511122158763, 0.5207139113532594, 0.5258789079879931, 0.5309999987453902, 0.5360728528618628, 0.5410957569621868, 0.5460706918771663, 0.5510046448243653, 0.5559109727105531, 0.5608105361065033, 0.5657320588319792, 0.570711182143538, 0.5757879024164225, 0.5810027788513693, 0.5863929601177479, 0.5919892481988713, 0.5978149074022381, 0.6038859963879603, 0.6102124933018889, 0.616799459746872, 0.6236478769569416, 0.6307552219046649, 0.638115976171326, 0.6457221512750178, 0.6535637976907318, 0.6616294253396288, 0.6699062724126179, 0.6783804564620541, 0.6870370182341459, 0.695859954170819, 0.7048321968328276, 0.7139356643372504, 0.7231513156634677, 0.7324592740146599, 0.7418389667058328, 0.7512693144005036, 0.7607289268220956, 0.7701963145036059, 0.7796500909513473, 0.789069169605074, 0.7984329929765924, 0.8077217981829033, 0.8169169054462286, 0.82600107613451, 0.8349588337265443, 0.8437767035356631, 0.8524432976491358, 0.8609490996880861, 0.8692860333783491, 0.8774467202889353, 0.8854236516540308, 0.893208368792864, 0.9007908502354673, 0.9081591585864326, 0.9152994807444245, 0.9221964263265214, 0.9288335572980155, 0.9351940689117678, 0.9412615510609637, 0.9470207319679023, 0.9524581946987642, 0.957562988074002, 0.962327119050434, 0.9667459004184116, 0.9708181752559679, 0.9745463973036379, 0.9779365983738965, 0.9809982680502083, 0.9837441234410822, 0.9861897350455902, 0.9883530279850938, 0.9902536321507294, 0.9919121470744678, 0.9933493967474265, 0.9945857494225687]",75,0.4999999999617313,,0.49458574946083744,0.49458574946083744,0.9945857494225687,,0.9945857494225687,,,,2.9016804695129395,2.9318859577178955,True,0.03140974044799805,0.0011909008026123047,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,2.913423538208008,2026-08-26 23:05:52,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
8d505319,6,5,2,75.0,False,True,"[1, 1, 1]",,4.999999851788772,4.999999851788772,,,2.4999999395313637,2.4999999395313632,2.4999999395313632,"[2.223599106379117, 2.258035002020993, 2.289252799357367, 2.3171016255783443, 2.3415005739205896, 2.362460222850072, 2.38010511748729, 2.3946924890194587, 2.4066185510277527, 2.416402497307896, 2.4246420775888713, 2.4319459810694015, 2.438861750303524, 2.4458204330181914, 2.4531100983763814, 2.4608770816265304, 2.4691457003968638, 2.477847081542161, 2.4868500037069374, 2.495990041605877, 2.5050951976600526, 2.514007763582384, 2.5226022381532243, 2.530798761326244, 2.5385711770309305, 2.5459488711264067, 2.553011305637667, 2.5598757388859505, 2.5666798504130472, 2.5735625281147656, 2.580646731777595, 2.588027502762204, 2.5957664624553693, 2.6038927778329715, 2.6124086802559687, 2.6212972086659163, 2.6305304611612748, 2.640076633895082, 2.6499048035668675, 2.659987256378643, 2.6702995343880187, 2.680818764498733, 2.6915209082313405, 2.7023779358117, 2.7133552681902837, 2.72441024849365, 2.7354914723709682, 2.7465392620864932, 2.757486983654811, 2.768262904904079, 2.778792609963612, 2.789001615876258, 2.7988180996815437, 2.808175653425153, 2.817015941365189, 2.8252911791257445, 2.832966257500077, 2.840020637356543, 2.8464496314425705, 2.8522650954405027, 2.857495286835591, 2.8621837433948047, 2.8663872383019355, 2.8701726895837933, 2.873613351521894, 2.87678449777999, 2.87975901565832, 2.8826033684743666, 2.88537424501415, 2.8881162963363853, 2.890861050013055, 2.893626972016599, 2.896420603965154, 2.899238415404559, 2.9020691098555673, 2.9048961166590135]",75,0.6677350265842316,,0.40489617712765025,0.4048961771276498,2.9048961166590135,,0.7758803730392664,,,,4.980661153793335,5.119006872177124,True,0.13967537879943848,0.0013141632080078125,0.0,0.13967537879943848,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000004_2a8a9b462e5e_seed42_L1_M1_amplified.npz,4.991439580917358,2026-08-26 23:05:53,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,4,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
c4b997c4,2,1,3,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.6986999379384985, 0.7146437434618502, 0.7297101802000141, 0.7439274419756914, 0.7574498672978455, 0.7705276624420653, 0.7833422853822715, 0.7959579740554003, 0.8083782727037938, 0.8205833510311114, 0.8325427108403421, 0.8442194492698165, 0.8555728467535637, 0.8665610622517391, 0.8771440420174776, 0.8872863253370822, 0.8969592403179475, 0.9061420730944034, 0.9148220665722544, 0.9229933994917213, 0.93065557747271, 0.9378118287121673, 0.9444679162833919, 0.9506315196512132, 0.9563122170384547, 0.9615218082981352, 0.9662747643786959, 0.9705885314579119, 0.9744835109492744, 0.9779826933075508, 0.9811110318715618, 0.9838946545496683, 0.9863600052548167, 0.9885329737193408, 0.9904380382526912, 0.992097574147841, 0.993531444575065, 0.994757084295983, 0.9957900776580211, 0.9966451113644791, 0.9973370988335, 0.997882150014359, 0.9982980850179969, 0.9986043235536022, 0.9988211484332333, 0.9989684962167458, 0.9990646204163645, 0.9991249515186913, 0.9991614423524571, 0.9991825082216621, 0.9991935194687205, 0.9991976389701498, 0.9991967544870977, 0.9991922989183171, 0.9991857787433578, 0.9991789925123133, 0.9991739619515883, 0.999172691952058, 0.9991768903415872, 0.9991877499256823, 0.9992058344702586, 0.999231092320287, 0.999262957639514, 0.9993004976678185, 0.9993425579915074, 0.9993878922356547, 0.9994352558516751, 0.9994834885373326, 0.9995315799131239, 0.9995787155339025, 0.9996243077091718, 0.9996679826148802, 0.999709531633391, 0.9997488285127394, 0.9997857494749092, 0.9998201039532466]",75,0.4999999999617313,,0.49982010399151533,0.49982010399151533,0.9998201039532466,,0.9998201039532466,,,,3.991875648498535,4.022094964981079,True,0.03140974044799805,0.001177072525024414,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,4.001754522323608,2026-08-26 23:05:53,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
0bcdd962,7,6,2,75.0,False,True,"[1, 1, 1]",,5.999999874884036,5.999999874884036,,,2.999999976732735,2.9999999767327346,2.9999999767327354,"[2.392148672209541, 2.461476848289316, 2.527103917082225, 2.58863196242556, 2.645717450231235, 2.6980834625558825, 2.7455365795825006, 2.78798629536056, 2.825465179061774, 2.858147079898556, 2.8863593298265524, 2.9105836237776677, 2.931439832429429, 2.9496494454482938, 2.965980980988546, 2.9811867880126073, 2.995944841643332, 3.0108173462992673, 3.026231292008929, 3.0424787361494885, 3.0597301834552733, 3.0780542235602315, 3.097438913305592, 3.1178115797930945, 3.139056201015866, 3.161028180178838, 3.183566856980769, 3.20650583142998, 3.229681535931547, 3.2529403002178956, 3.2761435682977464, 3.2991716525161903, 3.3219256559711523, 3.344327473899017, 3.366318203441354, 3.38785473861813, 3.4089051904360392, 3.4294435526073217, 3.449444146234075, 3.4688766138088583, 3.487702166122605, 3.5058713968702166, 3.5233239037712147, 3.5399899203012692, 3.5557935579096815, 3.570657449035585, 3.584508206570534, 3.597282082888944, 3.6089303200625147, 3.6194236946962612, 3.628755518939751, 3.6369429536922913, 3.6440264350572633, 3.650067134126624, 3.65514294435372, 3.6593432694265298, 3.662763421829792, 3.6654992441535548, 3.6676426434334517, 3.6692785158532053, 3.670483152168173, 3.6713241379781163, 3.6718614034201895, 3.6721489882444134, 3.672236922009536, 3.6721727549597696, 3.672002445364764, 3.671770317554197, 3.6715182064100516, 3.6712839367703936, 3.671099604466741, 3.670989878259874, 3.6709708013719493, 3.6710494157930884, 3.6712241762483693, 3.6714861453957233]",75,0.6918819134531214,,0.6714861686629887,0.6714861686629883,3.6714861453957233,,0.8467449597314859,,,,5.804625511169434,5.931020975112915,True,0.12786149978637695,0.0014545917510986328,0.0,0.12786149978637695,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000005_800a0f5af338_seed42_L1_M1_amplified.npz,5.81107497215271,2026-08-26 23:05:54,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,5,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
aa0d144c,2,1,4,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.799815598437265, 0.826562405761086, 0.8503940782136059, 0.8715267808572187, 0.8902451964483103, 0.9065773493711826, 0.9204686512280517, 0.9319633063830673, 0.9412564350786498, 0.9486482427945151, 0.9544764255958818, 0.9590809644603787, 0.962779137274246, 0.9658414768134691, 0.968477380941673, 0.970834225984429, 0.9730061793600691, 0.9750476553811386, 0.9769887050847307, 0.9788504715627877, 0.9806570624342367, 0.9824391530898051, 0.984227794840267, 0.9860431895238605, 0.9878861030924437, 0.9897358517396233, 0.991553905960395, 0.9932900868079244, 0.9948895072814044, 0.9962994285463829, 0.9974758117633078, 0.9983893259403664, 0.9990300751906313, 0.999410202650429, 0.9995635354007627, 0.9995417282765587, 0.9994071670224026, 0.999223756182362, 0.9990475523369675, 0.998919368903066, 0.9988609529541184, 0.998875271307277, 0.9989502590353118, 0.9990645876037323, 0.9991939606765938, 0.9993164827148512, 0.9994163310640924, 0.9994853342887741, 0.999522677459436, 0.9995332099625358, 0.9995250646076264, 0.9995072639165965, 0.9994878620221077, 0.9994729093909628, 0.9994662469752511, 0.9994698859434619, 0.9994846195345714, 0.9995105140363001, 0.9995471022148741, 0.9995932720159144, 0.9996470266528454, 0.999705337020346, 0.9997642879504172, 0.9998195658848145, 0.9998671969712278, 0.9999043100593417, 0.9999297158638631, 0.9999441027284484, 0.9999497947407989, 0.9999501368782218, 0.9999486718242381, 0.9999483330072623, 0.9999508648578792, 0.9999566138440303, 0.9999647097957984, 0.9999735540625796]",75,0.4999999999617313,,0.4999735541008483,0.4999735541008483,0.9999735540625796,,0.9999735540625796,,,,5.7742226123809814,5.803939342498779,True,0.03140974044799805,0.0016787052154541016,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,5.783672571182251,2026-08-26 23:05:55,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
2625a01a,6,5,3,75.0,False,True,"[1, 1, 1]",,4.999999851788772,4.999999851788772,,,2.4999999395313637,2.4999999395313632,2.4999999395313632,"[2.5755164082169735, 2.6120958510095633, 2.647125519258629, 2.680710916170679, 2.713295668800847, 2.745187501119552, 2.776464636909067, 2.807132515782635, 2.8371756763229192, 2.8665673208394185, 2.895270169231907, 2.923236467076717, 2.9504090504310616, 2.976723730074243, 3.0021127199807025, 3.0265086068236937, 3.0498483179723506, 3.0720767600555776, 3.093150067338426, 3.113038445805472, 3.1317281464917497, 3.149223066629053, 3.1655450583516154, 3.180733014751352, 3.1948404914536717, 3.2079319206712635, 3.2200781281119166, 3.2313522154552845, 3.2418264928796128, 3.251570698196087, 3.260651492413365, 3.2691320187410104, 3.2770710162388292, 3.2845213508530966, 3.2915276821985198, 3.298124431117027, 3.304334495087708, 3.3101694124299685, 3.315631101665002, 3.3207152075865958, 3.325415383695094, 3.3297279881767925, 3.3336562786962087, 3.337213395341873, 3.340423584649812, 3.3433214416187496, 3.3459492017324575, 3.348352745324562, 3.3505768480736595, 3.3526608320891107, 3.3546353183712867, 3.3565204669014466, 3.3583260454157386, 3.3600528786412047, 3.3616953052973626, 3.363244136111341, 3.3646895176284373, 3.36602337290826, 3.3672411754934086, 3.368342974426404, 3.3693336073586995, 3.3702222008714475, 3.3710211139422928, 3.371744395298717, 3.372406128524053, 3.3730189735730463, 3.37359302342423, 3.37413523874447, 3.3746494541850223, 3.3751369190458393, 3.3755970811329172, 3.3760285876796168, 3.376430111071729, 3.3768010055927236, 3.377141637049473, 3.3774533872048393]",75,0.6677350265842316,,0.8774534476734761,0.8774534476734757,3.3774533872048393,,0.9020975927363353,,,,8.88985538482666,9.027830362319946,True,0.13967537879943848,0.0016853809356689453,0.0,0.13967537879943848,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000004_2a8a9b462e5e_seed42_L1_M1_amplified.npz,8.904829502105713,2026-08-26 23:05:57,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,4,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
cda75180,2,1,5,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.6398761126051926, 0.6639094374367703, 0.6872797055228085, 0.7098701212522223, 0.731626038885374, 0.7524966161772573, 0.7724193484265154, 0.7913608007454209, 0.8093210855939361, 0.8263220209982491, 0.8424053099594022, 0.8576317389080654, 0.8720732400416145, 0.8857994273591407, 0.8988629841994578, 0.9112879818353881, 0.9230644902376937, 0.9341510051244661, 0.9444834269617721, 0.9539878239630121, 0.9625942077803432, 0.9702490343581811, 0.9769244707113015, 0.9826226076965892, 0.9873738550161397, 0.9912305385955008, 0.9942586076648874, 0.9965306115235305, 0.9981217097614663, 0.9991089546513772, 0.9995727594259041, 0.9995990387957874, 0.9992804187905122, 0.9987153723484263, 0.9980045628175681, 0.9972446548215038, 0.9965207766200742, 0.9958997050783955, 0.9954256436330041, 0.9951196712320926, 0.9949825988883256, 0.9950000802410106, 0.9951486563484642, 0.9954013653039365, 0.9957319357194002, 0.9961171383852334, 0.9965373002254345, 0.9969755259500753, 0.9974164175016991, 0.9978451264676049, 0.9982472707091192, 0.99860980718191, 0.9989224662213939, 0.9991791604292691, 0.999378807972833, 0.9995252169936951, 0.999626022033276, 0.9996909578092545, 0.9997299800611772, 0.9997517286345736, 0.999762676048374, 0.999767047850403, 0.9997673361890514, 0.9997650788460234, 0.9997615446656261, 0.9997580981907317, 0.9997561963004238, 0.9997571121950657, 0.999761603064016, 0.9997697224536118, 0.9997808656887504, 0.9997940339367652, 0.9998081964604659, 0.9998225886002263, 0.9998368510566114, 0.9998509834516522]",75,0.4999999999617313,,0.49985098348992096,0.49985098348992096,0.9998509834516522,,0.9998509834516522,,,,8.590964317321777,8.621099472045898,True,0.03140974044799805,0.001257181167602539,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,8.60018539428711,2026-08-26 23:05:58,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
