cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest4_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000020_e098d8973f8a_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,20,ce084f85c126f8ff,9,9,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,45,4,43,"[43, 44, 45, 46]","[{""seed"": 43, ""actual_energy"": 7.387837460592836}, {""seed"": 44, ""actual_energy"": 7.433613535521964}, {""seed"": 45, ""actual_energy"": 7.49957091041187}, {""seed"": 46, ""actual_energy"": 7.025129054239078}]",12.202849214693032,6.698654634888461,7.49957091041187,7.17990151043457,True,7.17990151043457,0.5489418509591056,0.6145753977998756,0.5883791059049961,1735.392855167389,2026-09-02 05:39:18,2,3.3493273174442306,3.749785455205935,3.589950755217285,092cf91eb0e3f82d43e7a0bc861fb91854dc112b5eac683f630ed71e6f275773,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.075672763737654,0.551268550445067,0.6171802862040793,0.5908729608750037
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest4_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000028_ee00932b07c9_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,28,9a09305d3fada0d0,8,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,44,4,43,"[43, 44, 45, 46]","[{""seed"": 43, ""actual_energy"": 6.113111972328825}, {""seed"": 44, ""actual_energy"": 6.4768904744514675}, {""seed"": 45, ""actual_energy"": 6.25374333809539}, {""seed"": 46, ""actual_energy"": 6.170007788602843}]",10.896859125902374,5.813318818716724,6.4768904744514675,6.473783769393938,True,6.473783769393938,0.5334857275431025,0.5943814084056183,0.5940963074401351,636.2621700763702,2026-09-02 09:31:18,2,2.906659409358362,3.2384452372257337,3.236891884696969,6f09a38a4917c341b52ae9d29f19ed81c7476e89057907705fc1b9b94c18e026,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.427590733424281,0.5355340061767228,0.5966634914608955,0.5963772958715341
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest4_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000031_f3b409b7058e_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,31,9d7a5b1d3a1c2c4c,5,5,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,44,4,43,"[43, 44, 45, 46]","[{""seed"": 43, ""actual_energy"": 4.06115334193014}, {""seed"": 44, ""actual_energy"": 4.2028893258177185}, {""seed"": 45, ""actual_energy"": 4.180603982943565}, {""seed"": 46, ""actual_energy"": 3.9824525743599395}]",6.903211948279812,3.829728774122078,4.2028893258177185,4.0294609519493125,True,4.0294609519493125,0.554774908088458,0.6088309843746029,0.5837081321186148,17.00118851661682,2026-09-02 10:35:02,2,1.914864387061039,2.1014446629088592,2.0147304759746563,59a1301d4cc2eb558cdf920226fa5255e59b5e7a527187f304beafd93b4a8097,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,3.4516059629557834,0.5547749098860765,0.6088309863473774,0.5837081340099846
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest4_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000032_9e829526c962_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,32,8b4362a019fdfffc,6,5,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,44,4,43,"[43, 44, 45, 46]","[{""seed"": 43, ""actual_energy"": 4.118097794524897}, {""seed"": 44, ""actual_energy"": 4.219548243322601}, {""seed"": 45, ""actual_energy"": 4.158054428731614}, {""seed"": 46, ""actual_energy"": 3.8965635030714623}]",6.702747366772314,3.7665844323059927,4.219548243322601,3.971415464884817,True,3.971415464884817,0.5619463521746574,0.6295251801134958,0.5925056171104415,64.44541454315186,2026-09-02 10:11:36,2,1.8832922161529964,2.1097741216613004,1.9857077324424084,215f8dd89c979c6218308a99c1097151650a1aa0c846e2bd32d780425f24e9ea,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,3.346997408527791,0.5626811097476709,0.6303482985334323,0.5932803316139528
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest4_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000034_593d250c5028_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,34,5f9c64e19039c3b1,7,7,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,44,4,43,"[43, 44, 45, 46]","[{""seed"": 43, ""actual_energy"": 6.965293871013791}, {""seed"": 44, ""actual_energy"": 7.082690270508207}, {""seed"": 45, ""actual_energy"": 6.908212282048317}, {""seed"": 46, ""actual_energy"": 6.967203963262309}]",9.61628014794376,6.423422510524329,7.082690270508207,5.667416034402503,True,5.667416034402503,0.6679737291033314,0.736531191015966,0.5893563776440479,213.17173409461975,2026-09-02 07:18:37,2,3.2117112552621645,3.5413451352541037,2.8337080172012516,eb4acb26a0aa50ed7c113b9e912e7cc1b4b06d0eb240495ed20dccf6d84a676b,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.806219870583146,0.6682406010843784,0.7368254533940886,0.5895918400540077
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest4_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000040_69af13dbfa0a_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,40,ebbcafb14c6beacb,10,25,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,46,4,43,"[43, 44, 45, 46]","[{""seed"": 43, ""actual_energy"": 18.51318115394636}, {""seed"": 44, ""actual_energy"": 18.614870905474163}, {""seed"": 45, ""actual_energy"": 18.553478266909387}, {""seed"": 46, ""actual_energy"": 18.620621464660704}]",30.000000963634662,17.825465451261376,18.620621464660704,17.529767301203364,True,17.529767301203364,0.5941821626228949,0.6206873622181616,0.5843255579375668,4205.206483125687,2026-09-02 06:05:32,2,8.912732725630688,9.310310732330352,8.764883650601682,303dfd62134e04e11039deaba1cb69210ab7f0b7dbefcbdb5d64e6a19a4d482a,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,14.99999999999999,0.594182181708713,0.6206873821553572,0.5843255767067792
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest4_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000041_be4629f4e8de_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,41,6e3007103436a9dd,8,7,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,44,4,43,"[43, 44, 45, 46]","[{""seed"": 43, ""actual_energy"": 5.704292095776097}, {""seed"": 44, ""actual_energy"": 5.721499422492102}, {""seed"": 45, ""actual_energy"": 5.680683985472467}, {""seed"": 46, ""actual_energy"": 5.652927137092321}]",10.249996365673502,5.144581158756144,5.721499422492102,6.095316509650994,True,6.095316509650994,0.5019105349134537,0.5581952635274088,0.5946652361813287,1018.4468460083008,2026-09-02 09:53:06,2,2.572290579378072,2.860749711246051,3.047658254825497,37dffdf2d6714161a5cc9e0771d0f53ce2e4c709a6ac359ea776abeef3c4289c,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.124932598687876,0.501916957900412,0.5582024067942829,0.5946728461571926
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest4_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000042_bd8fe3fe89dd_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,42,81b22b5dad55c948,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,45,4,43,"[43, 44, 45, 46]","[{""seed"": 43, ""actual_energy"": 8.144543629902314}, {""seed"": 44, ""actual_energy"": 8.235201228661563}, {""seed"": 45, ""actual_energy"": 8.253524046687087}, {""seed"": 46, ""actual_energy"": 7.930174070094867}]",10.452000221587781,7.522864665510687,8.253524046687087,6.179016115257172,True,6.179016115257172,0.7197535884062463,0.7896597657585277,0.591180251077196,1785.3176112174988,2026-09-02 11:36:40,2,3.7614323327553434,4.126762023343543,3.089508057628586,cbe841efa5cf4d5c5ba4aa86010b6eddf55dc0c37df5393cb94e2a9abda14795,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.218455327002921,0.7207942000177321,0.7908014469319291,0.5920349728092741
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest4_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000043_7a7ae5e19a68_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,43,74e713ee84278240,5,6,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,44,4,43,"[43, 44, 45, 46]","[{""seed"": 43, ""actual_energy"": 4.754146217698559}, {""seed"": 44, ""actual_energy"": 4.769382528743078}, {""seed"": 45, ""actual_energy"": 4.749001266926622}, {""seed"": 46, ""actual_energy"": 4.646487886242228}]",8.000000031425252,4.381420284680074,4.769382528743078,4.662490365560337,True,4.662490365560337,0.5476775334336461,0.5961728137510247,0.5828112934056682,16.876885652542114,2026-09-02 06:01:04,2,2.190710142340037,2.384691264371539,2.3312451827801683,3fc4e64d35938769a65034e77930fecf053ac9b08b5032081603e469fb5eeb77,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.000000000000003,0.5476775355850089,0.5961728160928843,0.5828112956950418
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest4_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000044_75ca1d28b14f_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,44,96c1f2d4d001bdee,7,6,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,44,4,43,"[43, 44, 45, 46]","[{""seed"": 43, ""actual_energy"": 3.8577084278779394}, {""seed"": 44, ""actual_energy"": 3.9069025024143262}, {""seed"": 45, ""actual_energy"": 3.8960250633280067}, {""seed"": 46, ""actual_energy"": 3.802276697162921}]",7.6923605514472655,3.414181363689984,3.9069025024143262,4.5557337911481435,True,4.5557337911481435,0.4438405273460081,0.5078938352258162,0.5922413231515796,209.2873125076294,2026-09-02 11:27:37,2,1.707090681844992,1.9534512512071631,2.2778668955740717,7c144d4e6b1832342ffda9b899963322bb77b84f1fb95d724f45527fbf48add2,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,3.841530228422163,0.4443777818575562,0.5085086241816472,0.592958211996073
