time,n,repeat_idx,sdp_seed,exit_code,reason,cache_path,log_file,status_file,failed_adjlist_file
2026-06-26 04:06:02,700,1,,124,sdp_producer_failed,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000700_1f6ebf49f51d_noseed_L2_M2_standard.npz,Results/logs/adam/20260626_010544_pid275807/sdp_n700_rep1_seednone.log,Results/logs/adam/20260626_010544_pid275807/status/sdp_n700_rep1_seednone.status,Results/logs/adam/20260626_010544_pid275807/failed_warm_starts.adjlist
2026-06-26 04:06:02,701,1,,124,sdp_producer_failed,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000701_9fdc6adb93bf_noseed_L2_M2_standard.npz,Results/logs/adam/20260626_010544_pid275807/sdp_n701_rep1_seednone.log,Results/logs/adam/20260626_010544_pid275807/status/sdp_n701_rep1_seednone.status,Results/logs/adam/20260626_010544_pid275807/failed_warm_starts.adjlist
2026-06-26 04:06:02,702,1,,124,sdp_producer_failed,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000702_4d89d51598df_noseed_L2_M2_standard.npz,Results/logs/adam/20260626_010544_pid275807/sdp_n702_rep1_seednone.log,Results/logs/adam/20260626_010544_pid275807/status/sdp_n702_rep1_seednone.status,Results/logs/adam/20260626_010544_pid275807/failed_warm_starts.adjlist
2026-06-26 04:06:02,703,1,,124,sdp_producer_failed,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000703_b46656768f4e_noseed_L2_M2_standard.npz,Results/logs/adam/20260626_010544_pid275807/sdp_n703_rep1_seednone.log,Results/logs/adam/20260626_010544_pid275807/status/sdp_n703_rep1_seednone.status,Results/logs/adam/20260626_010544_pid275807/failed_warm_starts.adjlist
2026-06-26 04:06:02,704,1,,124,sdp_producer_failed,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000704_855cc959d95b_noseed_L2_M2_standard.npz,Results/logs/adam/20260626_010544_pid275807/sdp_n704_rep1_seednone.log,Results/logs/adam/20260626_010544_pid275807/status/sdp_n704_rep1_seednone.status,Results/logs/adam/20260626_010544_pid275807/failed_warm_starts.adjlist
2026-06-26 04:06:03,705,1,,124,sdp_producer_failed,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000705_8e7133264763_noseed_L2_M2_standard.npz,Results/logs/adam/20260626_010544_pid275807/sdp_n705_rep1_seednone.log,Results/logs/adam/20260626_010544_pid275807/status/sdp_n705_rep1_seednone.status,Results/logs/adam/20260626_010544_pid275807/failed_warm_starts.adjlist
2026-06-26 04:06:03,706,1,,124,sdp_producer_failed,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000706_327422292217_noseed_L2_M2_standard.npz,Results/logs/adam/20260626_010544_pid275807/sdp_n706_rep1_seednone.log,Results/logs/adam/20260626_010544_pid275807/status/sdp_n706_rep1_seednone.status,Results/logs/adam/20260626_010544_pid275807/failed_warm_starts.adjlist
2026-06-26 04:06:03,707,1,,124,sdp_producer_failed,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000707_5acbb2040dd1_noseed_L2_M2_standard.npz,Results/logs/adam/20260626_010544_pid275807/sdp_n707_rep1_seednone.log,Results/logs/adam/20260626_010544_pid275807/status/sdp_n707_rep1_seednone.status,Results/logs/adam/20260626_010544_pid275807/failed_warm_starts.adjlist
2026-06-26 04:06:03,708,1,,124,sdp_producer_failed,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000708_db87085dd891_noseed_L2_M2_standard.npz,Results/logs/adam/20260626_010544_pid275807/sdp_n708_rep1_seednone.log,Results/logs/adam/20260626_010544_pid275807/status/sdp_n708_rep1_seednone.status,Results/logs/adam/20260626_010544_pid275807/failed_warm_starts.adjlist
2026-06-26 04:06:03,709,1,,124,sdp_producer_failed,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000709_cc2b5e8f024e_noseed_L2_M2_standard.npz,Results/logs/adam/20260626_010544_pid275807/sdp_n709_rep1_seednone.log,Results/logs/adam/20260626_010544_pid275807/status/sdp_n709_rep1_seednone.status,Results/logs/adam/20260626_010544_pid275807/failed_warm_starts.adjlist
