cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,algorithm17_beta_mode,algorithm17_beta_star,algorithm17_beta_optimisation_time_seconds,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000000_3466e70f853a_seed42_L1_M1_amplified.npz,stress_test__filehash_182b889d,0,96b633ab30c0d8c5,5,6,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,3.7499998936886616,2.016811057587026,,,,,0.5378162972701324,,,0.07362818717956543,2026-09-04 11:16:54,1,2.016811057587026,,,8d4df764b9c7cdfdd085372bfff2f162c784bdf9f633a72f33755492b545a056,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,3.0000000000000036,0.6722703525290078,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000001_bd27a98b3d76_seed42_L1_M1_amplified.npz,stress_test__filehash_182b889d,1,acf1b98a4767f124,7,9,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,5.625000228020786,3.251236140066209,,,,,0.5779975125814687,,,0.08549118041992188,2026-09-04 11:16:48,1,3.251236140066209,,,f05d126142f9fb9b9646fa69f9c2ff05296f8f29e84f1420e2e7bb4efd6d1407,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.500000000000002,0.7224969200147128,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000002_d2654d23c58b_seed42_L1_M1_amplified.npz,stress_test__filehash_182b889d,2,551cb555c37c5030,9,12,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,7.5000000503472934,4.347558945786146,,,,,0.5796745222134804,,,0.10206866264343262,2026-09-04 11:16:56,1,4.347558945786146,,,87f2d7a72eb577451928898ebf92d181c7529480d11b96ff3a8363ce2ca875ec,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.000000000000003,0.7245931576310239,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000003_5d9668bb26e7_seed42_L1_M1_amplified.npz,stress_test__filehash_182b889d,3,44e55d04ec541569,11,15,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,9.374999978824171,5.391879242230025,,,,,0.5751337871369557,,,0.14362168312072754,2026-09-04 11:16:27,1,5.391879242230025,,,f291c0602782ab99f204d302fcdd1e6e783cec810193bd47d155b4a6fbafa6a5,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.50000000000002,0.7189172322973347,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000004_ccdb02683eea_seed42_L1_M1_amplified.npz,stress_test__filehash_182b889d,4,e70a1bd5847d34d5,13,18,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,11.249998981587359,6.531678348898687,,,,,0.5805936835717896,,,0.553044319152832,2026-09-04 11:16:21,1,6.531678348898687,,,a261b29f36e9ba2fe07107bce87475ee3d54332a154a85a579dbda70d990687a,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,8.999999999999982,0.7257420387665222,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000005_d90ac1dd6c49_seed42_L1_M1_amplified.npz,stress_test__filehash_182b889d,5,a1391a5773410d7c,15,21,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,13.125002373584222,7.598956947465395,,,,,0.5789680436751224,,,6.944514751434326,2026-09-04 11:16:36,1,7.598956947465395,,,27748ff8b1b544c3790b30fdb525fa72ccca8df0b2be62c2847c5fa19fa3f0e1,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,10.500000000000018,0.7237101854728936,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000006_fb3dfea87605_seed42_L1_M1_amplified.npz,stress_test__filehash_182b889d,6,663e9448f94735cc,7,9,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,5.625000001337708,3.287002856308319,,,,,0.5843560632047327,,,0.08726239204406738,2026-09-04 11:16:19,1,3.287002856308319,,,010d13dbb3732fcb3e56e87f7a43f78e1186531da9217fa045b048feb82b3d22,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.499999999999992,0.7304450791796278,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000007_904f661739cc_seed42_L1_M1_amplified.npz,stress_test__filehash_182b889d,7,fd9d267eac29686b,9,12,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,7.500000023082826,4.310010080618253,,,,,0.5746680089804388,,,0.11736249923706055,2026-09-04 11:16:18,1,4.310010080618253,,,5f0b796be2e282b1e09b7c0520736bcec5bde70bcaaa8f35001789b83f13368a,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.000000000000015,0.7183350134363736,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000008_a0bfec2e2f33_seed42_L1_M1_amplified.npz,stress_test__filehash_182b889d,8,89630d475f2be56d,6,9,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,6.087151216347493,3.4982976344621086,,,,,0.5747019435080194,,,0.08209848403930664,2026-09-04 11:16:32,1,3.4982976344621086,,,caca076d1029b0c0753ed49b141db5ff321c9c90fdbcdafca2bd3e75cdf4e40e,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.927886253317993,0.7098982108417521,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000009_cf7a46b13ec8_seed42_L1_M1_amplified.npz,stress_test__filehash_182b889d,9,cd501294554705f9,7,11,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,7.369860706356127,4.24191495603267,,,,,0.575576001371944,,,0.08872151374816895,2026-09-04 11:16:32,1,4.24191495603267,,,94e007f10a18f5ce9d8a0024255a2cb3fde6bf15474547836a625495f63c90c3,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.7519953568985285,0.7374684249258344,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000010_c2cc67c7b2cd_seed42_L1_M1_amplified.npz,stress_test__filehash_182b889d,10,51ed5a41a0e6fdbe,8,13,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,8.746882939463518,5.020667900425423,,,,,0.5739950946151979,,,0.09746956825256348,2026-09-04 11:16:55,1,5.020667900425423,,,3e1742af49b977c117da886724ed9df10584d3456f01b13fadeb8e30f2e4a4a8,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.836239680686638,0.7344195251973878,,
