log_file,file_n,repeat,hog_idx,nodes,edges,parsed_num_edges,graph_type,generator_n,weighted,random_weights,finished,exact_result,rounded_energy,alg17_lower_bound_energy,alg17_actual_energy,sdp_objective_value,cut_edges,rounded_over_exact,alg17_lower_bound_over_exact,alg17_actual_over_exact,sdp_objective_over_exact,cut_edges_over_exact,rounded_over_sdp,alg17_actual_over_sdp,sdp_objective_over_edges,start_time,duration,duration_seconds,exact_error
sdp_n4_rep1_seed42.log,4,1,,4,6,6,complete,4,False,False,True,,3.9691728869695484,3.565166114877048,3.969213121026409,5.999999994449766,3,,,,,,0.6615288151068647,0.6615355207830144,0.999999999074961,2026-06-24 18:34:20 CEST,5s,5.45,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n4_rep2_seed1000042.log,4,2,,4,6,6,complete,4,False,False,True,,3.9384701073172446,3.565166114877048,3.939425320644257,5.999999994449766,4,,,,,,0.6564116851600805,0.6565708873813965,0.999999999074961,2026-06-24 18:34:20 CEST,4s,4.26,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n4_rep3_seed2000042.log,4,3,,4,6,6,complete,4,False,False,True,,3.7376867929015645,3.565166114877048,3.738303819680159,5.999999994449766,3,,,,,,0.6229477993931785,0.623050637189706,0.999999999074961,2026-06-24 18:34:21 CEST,4s,4.28,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n4_rep4_seed3000042.log,4,4,,4,6,6,complete,4,False,False,True,,3.810302255491352,3.565166114877048,3.8108238277998194,5.999999994449766,4,,,,,,0.6350503765026717,0.63513730522083,0.999999999074961,2026-06-24 18:34:21 CEST,4s,4.46,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n4_rep5_seed4000042.log,4,5,,4,6,6,complete,4,False,False,True,,3.91927392721694,3.565166114877048,3.920113949976588,5.999999994449766,3,,,,,,0.6532123218070702,0.6533523256004744,0.999999999074961,2026-06-24 18:34:21 CEST,6s,6.05,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n4_rep6_seed5000042.log,4,6,,4,6,6,complete,4,False,False,True,,3.9407698275448215,3.565166114877048,3.9415464987845867,5.999999994449766,4,,,,,,0.6567949718650312,0.6569244170717785,0.999999999074961,2026-06-24 18:34:22 CEST,4s,4.4,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n4_rep7_seed6000042.log,4,7,,4,6,6,complete,4,False,False,True,,3.3903633926785735,3.565166114877048,3.390650435487032,5.999999994449766,4,,,,,,0.565060565969132,0.5651084064372527,0.999999999074961,2026-06-24 18:34:22 CEST,5s,4.58,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n4_rep8_seed7000042.log,4,8,,4,6,6,complete,4,False,False,True,,3.907412367383566,3.565166114877048,3.9078007022637857,5.999999994449766,4,,,,,,0.6512353951663459,0.6513001176464424,0.999999999074961,2026-06-24 18:34:22 CEST,6s,5.93,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n4_rep9_seed8000042.log,4,9,,4,6,6,complete,4,False,False,True,,3.797374397063428,3.565166114877048,3.7977587207018355,5.999999994449766,4,,,,,,0.6328957334293579,0.6329597873691517,0.999999999074961,2026-06-24 18:34:23 CEST,5s,4.67,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n4_rep10_seed9000042.log,4,10,,4,6,6,complete,4,False,False,True,,3.8830316523707142,3.565166114877048,3.8834346734780016,5.999999994449766,3,,,,,,0.647171942660445,0.6472391128450551,0.999999999074961,2026-06-24 18:34:23 CEST,5s,4.56,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n5_rep1_seed42.log,5,1,,5,10,10,complete,5,False,False,True,,5.830586305879478,5.312231175181708,5.830586305879477,8.749999905049274,4,,,,,,0.6663527279028747,0.6663527279028746,0.8749999905049274,2026-06-24 18:34:25 CEST,28s,27.64,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n5_rep2_seed1000042.log,5,2,,5,10,10,complete,5,False,False,True,,5.881053785674284,5.312231175181708,5.881053785674285,8.749999905049274,6,,,,,,0.6721204399420124,0.6721204399420125,0.8749999905049274,2026-06-24 18:34:24 CEST,22s,22.49,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n5_rep3_seed2000042.log,5,3,,5,10,10,complete,5,False,False,True,,6.179210684855909,5.312231175181708,6.179210684855909,8.749999905049274,6,,,,,,0.7061955145039641,0.7061955145039641,0.8749999905049274,2026-06-24 18:34:26 CEST,24s,24.15,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n5_rep4_seed3000042.log,5,4,,5,10,10,complete,5,False,False,True,,6.052641213815793,5.312231175181708,6.052641213815794,8.749999905049274,6,,,,,,0.6917304319424115,0.6917304319424116,0.8749999905049274,2026-06-24 18:34:26 CEST,23s,22.66,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n5_rep5_seed4000042.log,5,5,,5,10,10,complete,5,False,False,True,,5.978621607828838,5.312231175181708,5.978621607828838,8.749999905049274,6,,,,,,0.6832710483092481,0.6832710483092481,0.8749999905049274,2026-06-24 18:34:27 CEST,28s,27.59,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n5_rep6_seed5000042.log,5,6,,5,10,10,complete,5,False,False,True,,5.800465288708124,5.312231175181708,5.800465288708124,8.749999905049274,6,,,,,,0.662910325903079,0.662910325903079,0.8749999905049274,2026-06-24 18:34:28 CEST,31s,30.64,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n5_rep7_seed6000042.log,5,7,,5,10,10,complete,5,False,False,True,,6.154517129694579,5.312231175181708,6.154517129694577,8.749999905049274,6,,,,,,0.7033733938834735,0.7033733938834733,0.8749999905049274,2026-06-24 18:34:28 CEST,26s,26.36,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n5_rep8_seed7000042.log,5,8,,5,10,10,complete,5,False,False,True,,6.147390739347523,5.312231175181708,6.147390739347523,8.749999905049274,6,,,,,,0.7025589492635436,0.7025589492635436,0.8749999905049274,2026-06-24 18:34:29 CEST,24s,23.84,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n5_rep9_seed8000042.log,5,9,,5,10,10,complete,5,False,False,True,,6.241923862443475,5.312231175181708,6.241923862443477,8.749999905049274,6,,,,,,0.713362734877461,0.7133627348774614,0.8749999905049274,2026-06-24 18:34:30 CEST,30s,29.97,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n5_rep10_seed9000042.log,5,10,,5,10,10,complete,5,False,False,True,,6.1249694099968615,5.312231175181708,6.12496940999686,8.749999905049274,6,,,,,,0.6999965115956616,0.6999965115956613,0.8749999905049274,2026-06-24 18:34:30 CEST,31s,31.2,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n6_rep1_seed42.log,6,1,,6,15,15,complete,6,False,False,True,,8.659092720153431,7.422576440575991,8.659092720153428,11.999999999898558,9,,,,,,0.721591060018886,0.7215910600188856,0.7999999999932371,2026-06-24 18:34:31 CEST,2m 51s,171.07,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n6_rep2_seed1000042.log,6,2,,6,15,15,complete,6,False,False,True,,8.776861025612082,7.422576440575991,8.776861025612083,11.999999999898558,9,,,,,,0.7314050854738564,0.7314050854738565,0.7999999999932371,2026-06-24 18:34:32 CEST,2m 35s,155.16,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n6_rep3_seed2000042.log,6,3,,6,15,15,complete,6,False,False,True,,8.637479903738173,7.422576440575991,8.63747990373817,11.999999999898558,9,,,,,,0.7197899919842659,0.7197899919842655,0.7999999999932371,2026-06-24 18:34:32 CEST,2m 51s,171.22,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n6_rep4_seed3000042.log,6,4,,6,15,15,complete,6,False,False,True,,8.854338454278047,7.422576440575991,8.854338454278048,11.999999999898558,8,,,,,,0.7378615378627414,0.7378615378627416,0.7999999999932371,2026-06-24 18:34:34 CEST,2m 54s,173.62,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n6_rep5_seed4000042.log,6,5,,6,15,15,complete,6,False,False,True,,8.966283592364023,7.422576440575991,8.966283592364023,11.999999999898558,9,,,,,,0.747190299369985,0.747190299369985,0.7999999999932371,2026-06-24 18:34:35 CEST,2m 54s,174.01,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n6_rep6_seed5000042.log,6,6,,6,15,15,complete,6,False,False,True,,8.786644585116326,7.422576440575991,8.786644585116324,11.999999999898558,8,,,,,,0.732220382099217,0.7322203820992169,0.7999999999932371,2026-06-24 18:34:37 CEST,2m 40s,160.29,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n6_rep7_seed6000042.log,6,7,,6,15,15,complete,6,False,False,True,,8.974539822276826,7.422576440575991,8.97453982227683,11.999999999898558,8,,,,,,0.747878318529391,0.7478783185293914,0.7999999999932371,2026-06-24 18:34:37 CEST,2m 51s,171.38,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n6_rep8_seed7000042.log,6,8,,6,15,15,complete,6,False,False,True,,8.968737328187244,7.422576440575991,8.968737328187244,11.999999999898558,8,,,,,,0.7473947773552551,0.7473947773552551,0.7999999999932371,2026-06-24 18:34:39 CEST,2m 51s,171.11,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n6_rep9_seed8000042.log,6,9,,6,15,15,complete,6,False,False,True,,8.604357540993353,7.422576440575991,8.604357540993353,11.999999999898558,9,,,,,,0.7170297950888409,0.7170297950888409,0.7999999999932371,2026-06-24 18:34:40 CEST,2m 42s,161.94,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n6_rep10_seed9000042.log,6,10,,6,15,15,complete,6,False,False,True,,8.74694916712442,7.422576440575991,8.74694916712442,11.999999999898558,9,,,,,,0.7289124305998635,0.7289124305998635,0.7999999999932371,2026-06-24 18:34:41 CEST,2m 52s,172.35,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n7_rep1_seed42.log,7,1,,7,21,21,complete,7,False,False,True,,11.589370989976707,9.894368654333427,11.589370989976711,15.749999999902595,12,,,,,,0.7358330787332306,0.7358330787332308,0.7499999999953617,2026-06-24 18:34:43 CEST,12m 15s,734.77,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n7_rep2_seed1000042.log,7,2,,7,21,21,complete,7,False,False,True,,12.093240015319912,9.894368654333427,12.093240015319907,15.749999999902595,12,,,,,,0.7678247628822032,0.7678247628822029,0.7499999999953617,2026-06-24 18:34:46 CEST,12m 15s,735.31,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n7_rep3_seed2000042.log,7,3,,7,21,21,complete,7,False,False,True,,11.846820551585862,9.894368654333427,11.84682055158586,15.749999999902595,12,,,,,,0.752179082645024,0.7521790826450239,0.7499999999953617,2026-06-24 18:34:47 CEST,12m 4s,724.41,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n7_rep4_seed3000042.log,7,4,,7,21,21,complete,7,False,False,True,,12.138794203562108,9.894368654333427,12.138794203562112,15.749999999902595,12,,,,,,0.7707170922944241,0.7707170922944243,0.7499999999953617,2026-06-24 18:34:57 CEST,13m 2s,781.71,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n7_rep5_seed4000042.log,7,5,,7,21,21,complete,7,False,False,True,,12.152256310372412,9.894368654333427,12.152256310372413,15.749999999902595,12,,,,,,0.7715718292347661,0.7715718292347662,0.7499999999953617,2026-06-24 18:34:58 CEST,11m 14s,673.94,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n7_rep6_seed5000042.log,7,6,,7,21,21,complete,7,False,False,True,,11.596165457623457,9.894368654333427,11.596165457623458,15.749999999902595,12,,,,,,0.7362644735044553,0.7362644735044555,0.7499999999953617,2026-06-24 18:35:00 CEST,12m 10s,730.39,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n7_rep7_seed6000042.log,7,7,,7,21,21,complete,7,False,False,True,,12.160432912052809,9.894368654333427,12.160432912052812,15.749999999902595,12,,,,,,0.7720909785478104,0.7720909785478106,0.7499999999953617,2026-06-24 18:35:01 CEST,12m 40s,760.35,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n7_rep8_seed7000042.log,7,8,,7,21,21,complete,7,False,False,True,,12.078012241822986,9.894368654333427,12.078012241822986,15.749999999902595,12,,,,,,0.7668579201204877,0.7668579201204877,0.7499999999953617,2026-06-24 18:35:03 CEST,12m 45s,764.71,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n7_rep9_seed8000042.log,7,9,,7,21,21,complete,7,False,False,True,,11.84596561765031,9.894368654333427,11.845965617650311,15.749999999902595,12,,,,,,0.752124801125306,0.7521248011253061,0.7499999999953617,2026-06-24 18:35:04 CEST,12m 46s,765.55,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n7_rep10_seed9000042.log,7,10,,7,21,21,complete,7,False,False,True,,11.561337636200422,9.894368654333427,11.561337636200415,15.749999999902595,12,,,,,,0.7340531832553602,0.7340531832553597,0.7499999999953617,2026-06-24 18:35:06 CEST,12m 22s,741.79,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n8_rep1_seed42.log,8,1,,8,28,28,complete,8,False,False,True,10.0,15.764710567670107,12.726860467486507,15.764710567670102,19.999999999782684,16,1.5764710567670108,1.2726860467486507,1.5764710567670102,1.9999999999782685,1.6,0.7882355283920702,0.7882355283920699,0.714285714277953,2026-06-24 18:35:07 CEST,49m 43s,2983.3,
sdp_n8_rep2_seed1000042.log,8,2,,8,28,28,complete,8,False,False,True,10.0,15.840921307892847,12.726860467486507,15.840921307892847,19.999999999782684,12,1.5840921307892848,1.2726860467486507,1.5840921307892848,1.9999999999782685,1.2,0.7920460654032485,0.7920460654032485,0.714285714277953,2026-06-24 18:35:10 CEST,47m 22s,2841.62,
sdp_n8_rep3_seed2000042.log,8,3,,8,28,28,complete,8,False,False,True,10.0,15.552219584378372,12.726860467486507,15.552219584378374,19.999999999782684,15,1.5552219584378373,1.2726860467486507,1.5552219584378375,1.9999999999782685,1.5,0.777610979227368,0.7776109792273681,0.714285714277953,2026-06-24 18:35:12 CEST,45m 27s,2726.61,
sdp_n8_rep4_seed3000042.log,8,4,,8,28,28,complete,8,False,False,True,10.0,15.805096007631956,12.726860467486507,15.80509600763195,19.999999999782684,16,1.5805096007631956,1.2726860467486507,1.5805096007631951,1.9999999999782685,1.6,0.7902548003901846,0.7902548003901843,0.714285714277953,2026-06-24 18:37:18 CEST,49m 31s,2971.38,
sdp_n8_rep5_seed4000042.log,8,5,,8,28,28,complete,8,False,False,True,10.0,15.698994903675782,12.726860467486507,15.698994903675773,19.999999999782684,16,1.5698994903675783,1.2726860467486507,1.5698994903675774,1.9999999999782685,1.6,0.7849497451923182,0.7849497451923177,0.714285714277953,2026-06-24 18:37:26 CEST,43m 54s,2634.5,
sdp_n8_rep6_seed5000042.log,8,6,,8,28,28,complete,8,False,False,True,10.0,15.838140278192581,12.726860467486507,15.838140278192583,19.999999999782684,16,1.583814027819258,1.2726860467486507,1.5838140278192583,1.9999999999782685,1.6,0.7919070139182337,0.7919070139182338,0.714285714277953,2026-06-24 18:37:34 CEST,51m 1s,3061.1,
sdp_n8_rep7_seed6000042.log,8,7,,8,28,28,complete,8,False,False,True,10.0,15.069877745012414,12.726860467486507,15.069877745012409,19.999999999782684,15,1.5069877745012414,1.2726860467486507,1.506987774501241,1.9999999999782685,1.5,0.7534938872588081,0.7534938872588077,0.714285714277953,2026-06-24 18:37:35 CEST,49m 30s,2970.44,
sdp_n8_rep8_seed7000042.log,8,8,,8,28,28,complete,8,False,False,True,10.0,15.729515667625279,12.726860467486507,15.729515667625286,19.999999999782684,15,1.5729515667625278,1.2726860467486507,1.5729515667625287,1.9999999999782685,1.5,0.7864757833898096,0.78647578338981,0.714285714277953,2026-06-24 18:37:36 CEST,49m 23s,2962.91,
sdp_n8_rep9_seed8000042.log,8,9,,8,28,28,complete,8,False,False,True,10.0,15.961893201224411,12.726860467486507,15.961893201224406,19.999999999782684,15,1.596189320122441,1.2726860467486507,1.5961893201224406,1.9999999999782685,1.5,0.7980946600698925,0.7980946600698923,0.714285714277953,2026-06-24 18:37:38 CEST,49m 32s,2972.26,
sdp_n8_rep10_seed9000042.log,8,10,,8,28,28,complete,8,False,False,True,10.0,15.067222094588164,12.726860467486507,15.067222094588164,19.999999999782684,12,1.5067222094588164,1.2726860467486507,1.5067222094588164,1.9999999999782685,1.2,0.7533611047375941,0.7533611047375941,0.714285714277953,2026-06-24 18:37:39 CEST,49m 38s,2977.58,
sdp_n9_rep1_seed42.log,9,1,,9,36,36,complete,9,False,False,True,12.000000000000021,20.164867582315953,15.919687653647577,20.164867582315953,24.749999999957794,20,1.6804056318596599,1.3266406378039624,1.6804056318596599,2.0624999999964793,1.6666666666666636,0.8147421245394076,0.8147421245394076,0.6874999999988276,2026-06-24 18:37:41 CEST,2h 29m 4s,8944.49,
sdp_n9_rep2_seed1000042.log,9,2,,9,36,36,complete,9,False,False,True,12.000000000000021,20.03960599472783,15.919687653647577,20.039605994727836,24.749999999957794,20,1.6699671662273161,1.3266406378039624,1.6699671662273168,2.0624999999964793,1.6666666666666636,0.8096810502934142,0.8096810502934145,0.6874999999988276,2026-06-24 18:37:42 CEST,2h 54m 4s,10443.5,
sdp_n9_rep3_seed2000042.log,9,3,,9,36,36,complete,9,False,False,True,12.000000000000021,20.068711965371442,15.919687653647577,20.068711965371445,24.749999999957794,20,1.6723926637809505,1.3266406378039624,1.6723926637809508,2.0624999999964793,1.6666666666666636,0.8108570491072996,0.8108570491072997,0.6874999999988276,2026-06-24 18:37:45 CEST,2h 38m 10s,9489.74,
sdp_n9_rep4_seed3000042.log,9,4,,9,36,36,complete,9,False,False,True,12.000000000000021,19.958779023230026,15.919687653647577,19.95877902323003,24.749999999957794,20,1.663231585269166,1.3266406378039624,1.6632315852691661,2.0624999999964793,1.6666666666666636,0.8064153140712752,0.8064153140712753,0.6874999999988276,2026-06-24 18:46:36 CEST,2h 49m 22s,10162.05,
sdp_n9_rep5_seed4000042.log,9,5,,9,36,36,complete,9,False,False,True,12.000000000000021,19.539881399881953,15.919687653647577,19.539881399881953,24.749999999957794,20,1.6283234499901598,1.3266406378039624,1.6283234499901598,2.0624999999964793,1.6666666666666636,0.7894901575723343,0.7894901575723343,0.6874999999988276,2026-06-24 18:47:06 CEST,2h 49m 19s,10158.91,
sdp_n9_rep6_seed5000042.log,9,6,,9,36,36,complete,9,False,False,True,12.000000000000021,20.161433547688034,15.919687653647577,20.161433547688034,24.749999999957794,20,1.6801194623073332,1.3266406378039624,1.6801194623073332,2.0624999999964793,1.6666666666666636,0.8146033756655522,0.8146033756655522,0.6874999999988276,2026-06-24 18:47:13 CEST,2h 47m 12s,10031.6,
sdp_n9_rep7_seed6000042.log,9,7,,9,36,36,complete,9,False,False,True,12.000000000000021,20.23301811663248,15.919687653647577,20.233018116632483,24.749999999957794,20,1.6860848430527036,1.3266406378039624,1.686084843052704,2.0624999999964793,1.6666666666666636,0.8174956814814942,0.8174956814814944,0.6874999999988276,2026-06-24 18:47:17 CEST,2h 51m 8s,10268.25,
sdp_n9_rep8_seed7000042.log,9,8,,9,36,36,complete,9,False,False,True,12.000000000000021,20.094886868792354,15.919687653647577,20.094886868792354,24.749999999957794,20,1.6745739057326932,1.3266406378039624,1.6745739057326932,2.0624999999964793,1.6666666666666636,0.8119146209626918,0.8119146209626918,0.6874999999988276,2026-06-24 18:47:17 CEST,2h 55m 47s,10547.46,
sdp_n9_rep9_seed8000042.log,9,9,,9,36,36,complete,9,False,False,True,12.000000000000021,19.325734816659374,15.919687653647577,19.325734816659377,24.749999999957794,20,1.6104779013882782,1.3266406378039624,1.6104779013882786,2.0624999999964793,1.6666666666666636,0.7808377703714072,0.7808377703714074,0.6874999999988276,2026-06-24 18:47:40 CEST,2h 55m 53s,10553.06,
sdp_n9_rep10_seed9000042.log,9,10,,9,36,36,complete,9,False,False,True,12.000000000000021,19.729810505893372,15.919687653647577,19.729810505893372,24.749999999957794,18,1.6441508754911114,1.3266406378039624,1.6441508754911114,2.0624999999964793,1.4999999999999973,0.797164060845536,0.797164060845536,0.6874999999988276,2026-06-24 18:47:48 CEST,2h 52m 44s,10364.09,
sdp_n10_rep1_seed42.log,10,1,,10,45,45,complete,10,False,False,False,,,,,,,,,,,,,,,2026-06-24 18:47:57 CEST,,,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n10_rep2_seed1000042.log,10,2,,10,45,45,complete,10,False,False,False,,,,,,,,,,,,,,,2026-06-24 18:48:00 CEST,,,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n10_rep3_seed2000042.log,10,3,,10,45,45,complete,10,False,False,False,,,,,,,,,,,,,,,2026-06-24 18:48:10 CEST,,,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n10_rep4_seed3000042.log,10,4,,10,45,45,complete,10,False,False,False,,,,,,,,,,,,,,,2026-06-24 19:20:52 CEST,,,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n10_rep5_seed4000042.log,10,5,,10,45,45,complete,10,False,False,False,,,,,,,,,,,,,,,2026-06-24 19:21:58 CEST,,,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n10_rep6_seed5000042.log,10,6,,10,45,45,complete,10,False,False,False,,,,,,,,,,,,,,,2026-06-24 19:22:44 CEST,,,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n10_rep7_seed6000042.log,10,7,,10,45,45,complete,10,False,False,False,,,,,,,,,,,,,,,2026-06-24 19:25:13 CEST,,,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n10_rep8_seed7000042.log,10,8,,10,45,45,complete,10,False,False,False,,,,,,,,,,,,,,,2026-06-24 19:27:04 CEST,,,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n10_rep9_seed8000042.log,10,9,,10,45,45,complete,10,False,False,False,,,,,,,,,,,,,,,2026-06-24 19:27:10 CEST,,,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
sdp_n10_rep10_seed9000042.log,10,10,,10,45,45,complete,10,False,False,False,,,,,,,,,,,,,,,2026-06-24 19:27:13 CEST,,,"TypeError(""float() argument must be a string or a real number, not 'NoneType'"")"
