cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,algorithm17_beta_mode,algorithm17_beta_star,algorithm17_beta_optimisation_time_seconds,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000138_5d3b4e643de0_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,138,f300dde3f8dc1f6b,8,12,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 6.4226584343882}]",analytic_instance,0.33655252171940736,0.012736890465021133,15.540177822357435,6.015892325799652,6.4226584343882,9.084995155466064,True,9.084995155466064,0.3871186285361981,0.4132937542804698,0.5846133332139617,772.7535223960876,2026-09-02 20:20:59,2,3.007946162899826,3.2113292171941,4.542497577733032,3ee8b52f9e26abbcf058420d771fcbc32b596b3b7055dc9cc81d59cb0776e920,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.767878647568172,0.38722877884317874,0.41341135242881855,0.584779678446073
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000130_a26c27e8674f_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,130,d769cc07b9c06547,7,10,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 5.331744475141184}]",analytic_instance,0.30602544976438806,0.01673055626451969,12.770458601987766,5.01091079999767,5.331744475141184,7.473625749961563,True,7.473625749961563,0.3923829954875469,0.417506108536406,0.5852276713694736,322.482976436615,2026-09-02 19:50:05,2,2.505455399998835,2.665872237570592,3.7368128749807816,19479ed12224ed3577d4432e973f1e0b4bdc70faa8fb50ccf20fd1583130bba6,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.382945410703117,0.3925233945754277,0.4176554969591901,0.5854370724704585
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000017_4e6200da7b31_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,17,b61c230d3fb8829e,6,6,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 3.310195994726323}]",analytic_instance,0.36288615014353004,0.010891834273934364,7.862777299221161,3.0962877343630533,3.310195994726323,4.594123274520581,True,4.594123274520581,0.3937905928824606,0.4209957714374297,0.584287599621529,101.5105504989624,2026-09-02 19:08:41,2,1.5481438671815266,1.6550979973631614,2.2970616372602906,1263748c984c1715a938b04b8512f338125004d7e3960ce51fc97aa4a6d4fbe8,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,3.9297616943076084,0.3939536255911052,0.42117006732510687,0.5845294997372643
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000173_c40182d7a4d6_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,173,6343c8834bfd3a9e,8,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 5.007355236194354}]",analytic_instance,0.3583326039369887,0.010941332206130028,11.684303903532387,4.756004804213381,5.007355236194354,6.873390443901987,True,6.873390443901987,0.4070422032394716,0.4285540052309437,0.5882584448889617,1075.1423151493073,2026-09-02 19:18:13,2,2.3780024021066906,2.503677618097177,3.4366952219509934,d44a1fe50f4ac146d806cf2eadf370f77d9852a3485f5597bd6a2a009fa3fe24,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.780253733883674,0.41140104078250267,0.4331432032854707,0.5945578481797761
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000106_b417dc0a3a99_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,106,9cfd8c576ef18d15,8,13,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.178079688370654}]",analytic_instance,0.29944896072135235,0.015559270977973938,16.541190715052213,6.7993254532764675,7.178079688370654,9.68775877141547,True,9.68775877141547,0.4110541720003985,0.4339518122984169,0.5856748125514186,1088.0631816387177,2026-09-02 19:18:04,2,3.3996627266382338,3.589039844185327,4.843879385707735,814bfd1cb6aa3e23ef3308980825b99900a5891be296416e487538bfceb324b2,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,8.269903533154938,0.411088559015062,0.43398811483066013,0.5857238075738246
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000013_2bb1d7e26d8a_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,13,b3b56ed70be60b12,6,5,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 3.0307327337315164}]",analytic_instance,0.4819268430537108,0.009525522589683533,6.8793991355614175,2.6698891438748285,3.0307327337315164,4.036245312321797,True,4.036245312321797,0.3880991771611959,0.4405519543218338,0.586714803544017,108.47058749198914,2026-09-02 19:39:10,2,1.3349445719374142,1.5153663668657582,2.0181226561608985,961c873a5cbbba5b5b5272d88cd876cb7acbf729520bbffe49fc28de7096909c,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,3.437648379547185,0.3883307495553854,0.4408148244252269,0.5870648866149394
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000148_1349ea593ca3_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,148,a1532aa0da39bd5b,8,15,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 8.386170386809114}]",analytic_instance,0.2737919771496905,0.02722618170082569,18.872984114430203,8.119242086613959,8.386170386809114,11.06007013052723,True,11.06007013052723,0.4302044677929878,0.4443478750346155,0.5860265691672335,1040.1157171726227,2026-09-02 19:17:27,2,4.059621043306979,4.193085193404557,5.530035065263615,6d71653cc7204e2e031d18d77bc551ce974402e6bb7fa0dad2947fb47656f198,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,9.436491673103694,0.4302044853044157,0.44434789312174927,0.5860265930213837
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000175_8261e2da1c80_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,175,6e0178e5bee013dd,8,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 5.278655619128578}]",analytic_instance,0.4100568713566093,0.015914088115096092,11.84799496725464,4.824034483220075,5.278655619128578,7.020329044490174,True,7.020329044490174,0.4071604095505348,0.4455315548088659,0.5925330879944567,1038.651082277298,2026-09-02 19:47:26,2,2.4120172416100374,2.639327809564289,3.510164522245087,610b3f3552b849c1f3336776b6e7a90d6295ad3c2d24189fa35721e436330770,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.914213562373115,0.4078339776154786,0.44626860050438255,0.5935133192648206
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000155_6d4ec97ed7f2_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,155,ce7e3e1bf071e7b3,8,11,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 6.554236804233333}]",analytic_instance,0.3799725952472711,0.019699417054653168,14.536763638255497,6.042279801702757,6.554236804233333,8.484641875161685,True,8.484641875161685,0.41565509022941427,0.4508731769556296,0.5836678703940112,1087.5218877792358,2026-09-02 20:02:50,2,3.0211399008513786,3.2771184021166664,4.242320937580843,3807ba5e699578a2ff2e3202e5221c99ff375a14de1aeb600a0e164e7d60ad66,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.260160401299686,0.4161257787514647,0.45138374649821916,0.5843288168704095
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000174_9aca1c727e5b_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,174,936f0f925b044fa6,8,8,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 4.928588985498568}]",analytic_instance,0.5170645947511584,0.014670208096504211,10.846778679007821,4.171336595821113,4.928588985498568,6.5365650884665225,True,6.5365650884665225,0.3845691628145836,0.45438273715652105,0.6026273128552888,1065.4264249801636,2026-09-02 19:40:25,2,2.0856682979105563,2.464294492749284,3.2682825442332613,46a88d45b624891ae3609faf9ea3ebc6a2eab1fc31a777c5fd758c93463a1783,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.420063930445814,0.3848051101749652,0.4546615177187752,0.6029970469304846
